序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
38,600302,标准股份,9.933774948120117,6.64,6.64,66738753,2297505098.56,2297505125.12,2.9048359394073486,0.0,0,0.36067819595336914,2/2,2,专用设备,2025-03-27
9,688630,芯碁微装,12.293447494506836,78.83,84.24,1588018272,10385120642.28,10385120642.28,15.154585838317871,0.0,1,4.693546295166016,0/0,1,专用设备,2025-03-27
151,002595,豪迈科技,0.6549465656280518,58.4,63.82,119776252,46386278047.2,46720000000.0,0.25799763202667236,0.03425830975174904,1,0.4933227300643921,0/0,1,专用设备,2025-03-27
112,002833,弘亚数控,2.733119010925293,19.17,20.53,230264988,5531661269.1,8132513637.6,4.159455299377441,0.0,1,1.681480050086975,0/0,1,专用设备,2025-03-27
73,002111,威海广泰,5.16934061050415,11.8,12.34,632203712,5642778490.6,6277658905.6,11.100358009338379,0.0,1,4.4735107421875,0/0,1,专用设备,2025-03-27
71,600499,科达制造,5.231143474578857,8.65,9.04,524918896,16589457782.150002,16589457721.6,3.149346351623535,0.0,1,3.412440538406372,0/0,1,专用设备,2025-03-27
98,300181,佐力药业,3.6674816608428955,16.96,19.63,525674896,10194358538.560001,11895529082.880001,5.216917991638184,0.0,1,1.2814478874206543,0/0,1,中药,2025-03-27
115,002115,三维通信,2.487046718597412,9.89,10.62,2947342080,7439213811.4800005,8020704233.92,39.94367218017578,-0.10101010650396347,1,1.446816325187683,2/1,1,互联网服,2025-03-27
87,688600,皖仪科技,4.267516136169434,16.37,18.84,59382187,2205177981.3,2205177981.3,2.69366455078125,0.0,1,2.738903284072876,0/0,1,仪器仪表,2025-03-27
49,002338,奥普光电,7.827359199523926,44.22,45.11,1619756544,10612534680.0,10612800000.0,15.459663391113281,-0.022609088569879532,1,4.240830421447754,0/0,1,仪器仪表,2025-03-27
53,871970,大禹生物,6.955530643463135,9.38,11.4,206736325,651402542.0,1044560552.0000001,32.4527473449707,-0.10649627447128296,1,1.8674712181091309,0/0,1,农牧饲渔,2025-03-27
54,002734,利民股份,6.8933820724487305,11.63,11.97,790760848,3775491442.9,4266703682.4,21.178504943847656,0.0,1,3.003235101699829,0/0,1,农药兽药,2025-03-27
125,002250,联化科技,1.9607844352722168,7.28,7.85,241399296,6599568655.68,6634505113.6,3.6746692657470703,0.0,1,1.6495110988616943,0/0,1,农药兽药,2025-03-27
124,300804,广康生化,2.040816307067871,25.0,29.4,55446691,687500000.0,1850000000.0,8.029748916625977,0.0,1,2.2969346046447754,0/0,1,农药兽药,2025-03-27
27,603585,苏利股份,10.020039558410645,16.47,16.47,208303948,2964655882.7099996,3028065382.7099996,7.429415702819824,0.0,1,2.1548991203308105,3/2,3,农药兽药,2025-03-27
150,300575,中旗股份,0.7800312042236328,6.46,7.69,73305430,2214878610.36,3002326344.0,3.3158364295959473,0.0,1,1.3532031774520874,0/0,1,农药兽药,2025-03-27
26,002749,国光股份,10.021023750305176,15.7,15.7,299518992,6638088692.9,7359393840.0,4.598965167999268,0.0,1,8.712098121643066,1/1,1,农药兽药,2025-03-27
16,002688,金河生物,10.06289291381836,5.25,5.25,328893584,3911585301.75,4051395600.0,8.735366821289062,0.0,1,6.044846534729004,1/1,1,农药兽药,2025-03-27
4,300871,回盛生物,20.0,21.0,21.0,397761888,3481080141.0,3481080141.0,11.710285186767578,0.0,1,1.6908090114593506,2/2,3,农药兽药,2025-03-27
156,002258,利尔化学,0.32679739594459534,9.21,10.1,142845559,7360174677.450001,7372026906.72,1.934241533279419,0.0,1,0.9053218364715576,0/0,1,农药兽药,2025-03-27
77,002735,王子新材,5.038022994995117,11.05,11.57,1037868000,3100583700.5,4221172488.0000005,33.76852035522461,-0.985663115978241,0,2.1344504356384277,4/2,2,包装材料,2025-03-27
120,002565,顺灏股份,2.160493850708008,3.31,3.56,171506005,3508451619.32,3508563351.68,4.906386852264404,0.3030302822589874,1,1.6357150077819824,0/0,1,包装材料,2025-03-27
46,300109,新开源,8.016877174377441,17.92,19.91,708824752,8034226296.320001,8685824000.0,9.125261306762695,0.0,1,2.323396682739258,0/0,1,化学制品,2025-03-27
5,301190,善水科技,20.0,23.1,23.1,339284160,1641183390.0,4958103150.0,21.436914443969727,0.0,1,5.825578212738037,1/1,1,化学制品,2025-03-27
44,300758,七彩化学,8.172042846679688,15.09,16.74,1037572048,5336533592.16,6127122353.28,19.5716552734375,0.0,1,2.928593397140503,0/0,1,化学制品,2025-03-27
136,688625,呈和科技,1.4561948776245117,42.5,50.27,85150919,5751427165.0,5751427165.0,1.4728751182556152,0.0,1,1.455662488937378,0/0,1,化学制品,2025-03-27
83,300910,瑞丰新材,4.598124027252197,56.87,65.24,311757040,11633434627.43,16594093660.32,2.6854121685028076,0.0,1,2.7804882526397705,0/0,1,化学制品,2025-03-27
40,600370,三房巷,9.793814659118652,2.13,2.13,268522640,8299589286.96,8299589304.0,3.3816428184509277,0.0,1,5.14686918258667,2/2,3,化学制品,2025-03-27
59,300200,高盟新材,6.30341911315918,9.95,11.23,583301248,4212728629.3999996,4288183339.9999995,14.115713119506836,0.0,1,2.3258628845214844,0/0,1,化学制品,2025-03-27
105,002455,百川股份,3.040935754776001,8.81,9.41,624306672,4471994191.35,5235380559.200001,14.04692554473877,0.11363635957241058,1,2.1522457599639893,0/0,1,化学制品,2025-03-27
36,603938,三孚股份,9.974640846252441,13.01,13.01,145712508,4977944705.97,4977944692.96,3.037217378616333,0.0,1,3.3949272632598877,1/1,1,化学制品,2025-03-27
152,603725,天安新材,0.5839415788650513,6.89,7.54,37589151,1975071415.1999998,2100469415.1999998,1.910899043083191,-0.14492754638195038,1,1.0501749515533447,0/0,1,化学制品,2025-03-27
61,688196,卓越新能,6.116838455200195,46.32,52.38,154990935,5558400000.0,5558400000.0,2.741184949874878,0.0,1,3.74432373046875,0/0,1,化学制品,2025-03-27
35,603125,常青科技,9.979839324951172,21.82,21.82,261990277,1523101460.0,6092089537.28,17.987295150756836,0.0,1,7.944273948669434,1/1,1,化学制品,2025-03-27
23,001218,丽臣实业,10.030029296875,18.32,18.32,105270991,1364181029.6,2384865723.2,7.988242149353027,0.0,1,3.9155967235565186,1/1,1,化学制品,2025-03-27
19,002165,红 宝 丽,10.049423217773438,6.68,6.68,1425121072,4860565033.28,4911602531.2,30.455554962158203,0.0,1,1.076377034187317,5/3,3,化学制品,2025-03-27
20,002549,凯美特气,10.047846794128418,6.9,6.9,180296827,4777280729.400001,4797900537.6,3.909146785736084,0.0,1,3.6149744987487793,1/1,1,化学制品,2025-03-27
13,600800,渤海化学,10.094637870788574,3.49,3.49,180673536,3872958453.84,3874057803.84,4.7554826736450195,0.0,1,1.920090675354004,1/1,1,化学制品,2025-03-27
123,603217,元利科技,2.0613107681274414,19.31,20.81,373096400,4018171555.9999995,4018171555.9999995,9.025676727294922,0.0,1,5.881088733673096,2/1,1,化学制品,2025-03-27
119,600866,星湖科技,2.186589002609253,7.01,7.55,275346048,7776711452.59,11646923094.24,3.554152011871338,0.0,1,1.3746955394744873,0/0,1,化学制品,2025-03-27
85,301092,争光股份,4.4747819900512695,27.55,31.64,220206491,1189605804.2,3693173484.2000003,18.830995559692383,0.0,1,2.229938268661499,0/0,1,化学制品,2025-03-27
51,834261,一诺威,7.541241645812988,13.69,16.54,172335501,2345044512.54,3985607374.8799996,7.345187187194824,0.14630578458309174,1,2.695533275604248,0/0,1,化学制品,2025-03-27
28,002054,德美化工,10.015174865722656,7.25,7.25,209719980,2775578247.75,3495337056.0,7.589112758636475,0.0,1,2.4871840476989746,1/1,1,化学制品,2025-03-27
68,301518,长华化学,5.470459461212158,19.28,21.94,312053216,1030616795.84,2702635773.1200004,29.897804260253906,0.0,1,4.92979097366333,0/0,1,化学制品,2025-03-27
65,301212,联盛化学,5.611672401428223,28.23,32.08,289461424,762210000.0,3048840000.0,37.924957275390625,0.0,1,2.1879923343658447,0/0,1,化学制品,2025-03-27
75,300363,博腾股份,5.083828926086426,19.43,22.19,968697632,9725094215.31,10598375779.039999,10.066938400268555,0.0,1,3.4520609378814697,0/0,1,化学制药,2025-03-27
60,002923,润都股份,6.187929630279541,13.9,14.4,463547232,3587379178.7000003,4655016592.0,13.039108276367188,0.07199423760175705,1,1.5672169923782349,0/0,1,化学制药,2025-03-27
126,688566,吉贝尔,1.9247219562530518,23.83,28.06,62816013,4752437512.95,4752437512.95,1.3304330110549927,0.0,1,2.204638957977295,0/0,1,化学制药,2025-03-27
