序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
38,002811,郑中设计,10.0,13.64,13.64,243211277,3861658251.0,4200710800.0,6.646097660064697,0.0,是,1.7416603565216064,1/1,60日新高,专业服务,2025-10-13
122,688334,西高院,3.97448468208313,21.19,24.46,252959850,3324810550.6200004,6708319011.68,7.641018390655518,0.0,是,2.9519221782684326,0/0,60日新高,专业服务,2025-10-13
31,603011,合锻智能,10.008410453796387,26.16,26.16,1820370112,12933881671.92,12933881541.12,14.452498435974121,0.0,是,1.2539291381835938,10/6,60日新高且近期多次涨停,专用设备,2025-10-13
77,688125,安达智能,7.533980846405029,55.38,61.8,106248542,1257665179.68,4548157595.280001,8.860662460327148,0.0,是,1.8651232719421387,0/0,60日新高,专用设备,2025-10-13
180,301070,开勒股份,1.0682004690170288,61.5,73.02,232872456,3650320200.0,5549135160.0,6.477568626403809,0.0,是,0.8964009881019592,0/0,60日新高,专用设备,2025-10-13
42,603690,至纯科技,9.997007369995117,36.75,36.75,406336224,14073936187.5,14098941108.0,2.8871541023254395,0.0,是,0.22002127766609192,1/1,60日新高,专用设备,2025-10-13
40,601606,长城军工,10.0,51.92,51.92,5122562560,37601938528.0,37601938528.0,14.06382942199707,0.0,否,2.102665662765503,2/2,近期多次涨停,专用设备,2025-10-13
73,688596,正帆科技,7.855720043182373,48.74,54.23,1440196016,14277112543.16,14277112640.640001,10.252836227416992,0.0,是,1.7532607316970825,0/0,60日新高,专用设备,2025-10-13
21,688392,骄成超声,11.965349197387695,103.4,110.82,727959136,11966829424.0,11966829424.0,6.290184497833252,0.0,是,1.6371454000473022,0/0,60日新高,专用设备,2025-10-13
12,920284,灵鸽科技,16.89532470703125,46.01,51.16,561115968,3117744113.15,4821187526.45,19.187992095947266,-0.411255419254303,是,1.0735270977020264,0/0,60日新高,专用设备,2025-10-13
72,002957,科瑞技术,8.008320808410645,20.77,21.15,1131490208,8695959963.74,8723035777.28,12.903998374938965,-0.28804609179496765,是,3.1515839099884033,0/0,60日新高,专用设备,2025-10-13
215,688215,瑞晟智能,-8.22756576538086,82.43,107.78,269142192,5145550063.67,5145550063.67,5.132456302642822,0.0,是,1.5180964469909668,0/0,60日新高,专用设备,2025-10-13
4,301013,利和兴,20.012666702270508,37.9,37.9,3061167824,7172258080.2,8858861822.4,44.80903625488281,0.0,是,1.285738229751587,1/1,60日新高,专用设备,2025-10-13
137,688228,开普云,3.1368188858032227,231.8,269.7,719766400,15650728032.0,15650728032.0,4.7571306228637695,0.0,是,0.9057375192642212,0/0,60日新高,互联网服,2025-10-13
127,300523,辰安科技,3.705228567123413,25.19,29.15,252113681,5853109607.400001,5860142101.22,4.371654987335205,0.0,是,1.8747390508651733,0/0,60日新高,互联网服,2025-10-13
186,605056,咸亨国际,0.8240140676498413,17.13,18.69,182657395,6966312601.2,7028134771.2,2.6070804595947266,0.17543859779834747,是,1.1691073179244995,0/0,60日新高,仪器仪表,2025-10-13
