序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
440,301508,中机认检,0.08419870585203171,35.66,42.76,196442561,2098106023.9999998,8062198231.999999,9.280479431152344,0.0,是,1.6385213136672974,0/0,60日新高,专业服务,2025-08-21
73,603373,安邦护卫,6.274232864379883,60.3,62.41,339780080,2739435512.4,6483870984.599999,12.261527061462402,-0.8223684430122375,是,1.5902763605117798,0/0,60日新高,专业服务,2025-08-21
482,300004,南风股份,-0.26809653639793396,11.16,13.43,900852704,5356728553.68,5356728576.0,16.37234115600586,0.0,是,0.8969422578811646,0/0,60日新高,专用设备,2025-08-21
170,300818,耐普矿机,3.0627870559692383,26.92,31.34,171568428,2947266531.04,4543358499.68,5.81556510925293,0.0,是,1.4798256158828735,0/0,60日新高,专用设备,2025-08-21
486,300484,蓝海华腾,-0.30224525928497314,23.09,27.79,551714800,3841082111.25,4783414451.0,14.14991283416748,0.0,是,1.7728625535964966,0/0,60日新高,专用设备,2025-08-21
34,002278,神开股份,10.0,11.44,11.44,886448032,3823322600.24,4163126373.12,24.142133712768555,0.0,是,1.2922507524490356,1/1,60日新高,专用设备,2025-08-21
483,688092,爱科科技,-0.2694380283355713,25.91,31.18,38644795,2142514922.8700001,2142514922.8700001,1.8021926879882812,0.0,是,1.0247790813446045,0/0,60日新高,专用设备,2025-08-21
757,601606,长城军工,-4.050085067749023,62.07,71.16,3759169648,44952856788.0,44952856788.0,8.205495834350586,0.0,否,0.5374522805213928,16/8,近期多次涨停,专用设备,2025-08-21
38,001223,欧克科技,9.996033668518066,55.46,55.46,148171584,1295101920.0,5177301920.0,11.603353500366211,0.0,是,1.365522027015686,1/1,60日新高,专用设备,2025-08-21
751,301128,强瑞技术,-3.814347743988037,93.05,116.09,1318507872,9625210173.5,9625210173.5,12.988512992858887,0.0,是,1.0873357057571411,0/0,60日新高,专用设备,2025-08-21
408,688377,迪威尔,0.31152647733688354,32.2,38.52,62751738,6268277400.000001,6268277400.000001,1.0013427734375,0.0,是,1.0247141122817993,0/0,60日新高,专用设备,2025-08-21
571,603690,至纯科技,-0.8543832898139954,26.69,29.61,503397440,10221315832.5,10239475868.640001,4.891188144683838,0.03748125955462456,是,0.8768240809440613,0/0,60日新高,专用设备,2025-08-21
178,688121,卓然股份,2.8751752376556396,14.67,17.11,89518387,2973120004.89,3427117424.0099998,3.0219740867614746,0.0,是,1.7358978986740112,0/0,60日新高,专用设备,2025-08-21
47,002651,利君股份,9.985527992248535,15.2,15.2,1532739472,8595047343.199999,15708592000.0,18.704626083374023,0.0,是,1.7905727624893188,1/1,60日新高,专用设备,2025-08-21
89,688255,凯尔达,5.482456207275391,38.48,43.78,341123072,4227369317.5999994,4227369317.5999994,8.129412651062012,0.0,是,2.549171209335327,0/0,60日新高,专用设备,2025-08-21
731,301392,汇成真空,-2.8416097164154053,173.35,214.1,606160736,7071971171.849999,17335000000.0,8.420105934143066,0.0,是,0.9949281215667725,0/0,60日新高,专用设备,2025-08-21
725,688501,青达环保,-2.6716372966766357,31.33,38.63,87435497,3892000580.0,3892000580.0,2.223191499710083,0.0,是,1.0313811302185059,0/0,60日新高,专用设备,2025-08-21
660,301312,智立方,-1.5251855850219727,49.07,59.8,390863760,2971324080.41,5948398036.21,12.932576179504395,0.0,是,1.0904672145843506,0/0,60日新高,专用设备,2025-08-21
648,688001,华兴源创,-1.4623955488204956,28.3,34.46,99537350,12604192956.9,12604192872.0,0.7851318120956421,0.0,是,1.113102674484253,0/0,60日新高,专用设备,2025-08-21
417,688378,奥来德,0.25380709767341614,19.75,23.64,109504585,4758971277.25,4923265325.75,2.297543525695801,0.0,是,0.6497591137886047,0/0,60日新高,专用设备,2025-08-21
83,300757,罗博特科,5.764461040496826,213.2,241.9,2553407728,31590080652.0,35752017761.2,8.13323974609375,0.0,是,1.1798787117004395,0/0,60日新高,专用设备,2025-08-21
66,300151,昌红科技,6.4794816970825195,14.79,16.67,507361488,5453028940.59,7875804205.44,9.539505004882812,0.0,是,2.922302007675171,0/0,60日新高,专用设备,2025-08-21
607,002006,精工科技,-1.1363636255264282,18.27,20.33,385999120,9496626148.8,9496626148.8,4.029109954833984,0.0,是,0.8747709393501282,0/0,60日新高,专用设备,2025-08-21
299,300669,沪宁股份,1.4088398218154907,36.71,43.44,106295425,6684443798.78,7074219859.46,1.5614663362503052,0.0,是,1.2182731628417969,0/0,60日新高,专用设备,2025-08-21
27,600397,安源煤业,10.029940605163574,7.35,7.35,532633104,7276205132.7,7276205176.799999,7.4540557861328125,0.0,是,1.4567795991897583,1/1,60日新高,专用设备,2025-08-21
438,603583,捷昌驱动,0.0981113538146019,40.81,44.85,720455120,15599498233.550001,15599498437.6,4.592245101928711,0.02450980618596077,是,0.9144524335861206,0/0,60日新高,专用设备,2025-08-21
351,600499,科达制造,0.8510637879371643,11.85,12.93,221814409,22726598233.35,22726598150.399998,0.9680910706520081,0.0,是,1.2619565725326538,0/0,60日新高,专用设备,2025-08-21
172,301568,思泰克,3.0121724605560303,49.93,58.16,445066304,2378865918.6,5155691912.0,19.213947296142578,0.0,是,1.1313552856445312,0/0,60日新高,专用设备,2025-08-21
263,688312,燕麦科技,1.715438961982727,30.24,35.68,112322598,4402968675.84,4402968675.84,2.617759943008423,0.0,是,1.4111559391021729,0/0,60日新高,专用设备,2025-08-21
785,002837,英维克,-6.782106876373291,64.6,76.23,7430810880,54435701115.2,62598615513.59999,13.404698371887207,-0.06188118830323219,是,1.0362416505813599,0/0,60日新高,专用设备,2025-08-21
768,603159,上海亚虹,-4.868244647979736,21.3,24.63,198131262,2982000000.0,2982000000.0,6.42156982421875,-0.7918025255203247,是,2.1685707569122314,2/1,60日新高,专用设备,2025-08-21
688,605288,凯迪股份,-1.7570899724960327,63.74,71.37,214121545,4474478650.88,4504697784.88,4.696481704711914,-0.4218090772628784,是,1.6194027662277222,2/1,60日新高,专用设备,2025-08-21
630,002957,科瑞技术,-1.2827662229537964,17.7,19.72,147474578,7257448978.2,7433689612.799999,2.024118661880493,0.0,是,0.9149364829063416,0/0,60日新高,专用设备,2025-08-21
292,001395,亚联机械,1.4725568294525146,53.06,57.52,143055774,1044611268.5400001,4628954400.0,13.730953216552734,-0.18811136484146118,是,0.6759025454521179,0/0,60日新高,专用设备,2025-08-21
13,688718,唯赛勃,10.907903671264648,16.98,18.37,114597705,2950349525.2200003,2950349525.2200003,3.962446689605713,0.0,是,3.019247055053711,0/0,60日新高,专用设备,2025-08-21
685,600520,三佳科技,-1.732991099357605,30.62,34.28,199054710,4851126600.0,4851126600.0,4.070756912231445,0.0,是,0.8914089202880859,0/0,60日新高,专用设备,2025-08-21
358,688789,宏华数科,0.7278398871421814,77.5,92.33,178844150,13907478230.0,13907478230.0,1.2860394716262817,0.0,是,1.0680081844329834,0/0,60日新高,专用设备,2025-08-21
204,301199,迈赫股份,2.483150005340576,28.89,33.83,307036192,1843933140.0,5393069640.0,16.58540153503418,0.0,是,2.606682538986206,0/0,60日新高,专用设备,2025-08-21
444,603998,方盛制药,0.0789889395236969,12.67,13.93,1123726208,5563160831.2,5563160831.2,20.391143798828125,0.0,是,2.2605690956115723,2/1,60日新高,中药,2025-08-21
779,002873,新天药业,-6.144843101501465,12.83,15.04,546571408,3062120973.43,3131851830.98,17.444801330566406,0.2343750149011612,否,0.9615392684936523,5/3,近期多次涨停,中药,2025-08-21
252,603858,步长制药,1.8597238063812256,19.17,20.7,220580608,20216077033.140003,20216077148.160004,1.0918141603469849,-0.05213764309883118,是,1.3356854915618896,0/0,60日新高,中药,2025-08-21
26,000650,仁和药业,10.031347274780273,7.02,7.02,172971880,9346328554.68,9827566444.8,1.8506933450698853,0.0,是,0.859794557094574,2/2,60日新高且近期多次涨停,中药,2025-08-21
232,600436,片仔癀,2.146087884902954,212.28,228.6,2159857296,128072177338.8,128072178612.48,1.6715811491012573,0.004710981156677008,是,2.0709216594696045,0/0,60日新高,中药,2025-08-21
348,600285,羚锐制药,0.8659793734550476,24.46,26.68,475226016,13841069787.560001,13871644836.48,3.4204132556915283,-0.12249897420406342,是,1.5389653444290161,0/0,60日新高,中药,2025-08-21
776,600671,天目药业,-5.812702178955078,17.5,20.44,409200112,2130109327.5,2131130487.5,17.78699493408203,-1.408450722694397,是,2.741239309310913,2/1,60日新高,中药,2025-08-21
230,603171,税友股份,2.1535580158233643,54.55,58.74,373153936,22141299500.0,22166120186.399998,1.6742560863494873,-0.12815818190574646,是,1.0672639608383179,0/0,60日新高,互联网服,2025-08-21
551,300634,彩讯股份,-0.7467752695083618,29.24,35.35,535649376,12706929140.0,13193406599.039999,4.191071510314941,0.0,是,0.8104193806648254,0/0,60日新高,互联网服,2025-08-21
128,300290,荣科科技,4.033613681793213,24.76,28.56,1492851760,15827135952.44,15839778581.76,9.526215553283691,0.0,是,0.9743960499763489,0/0,60日新高,互联网服,2025-08-21
187,000676,智度股份,2.806652784347534,9.89,10.58,1256312544,12506185697.980001,12513710346.24,10.041640281677246,0.0,是,1.6362195014953613,0/0,60日新高,互联网服,2025-08-21
182,002368,太极股份,2.8401122093200684,29.33,31.37,1229476064,18190949475.719997,18279373442.399998,6.752076625823975,-0.03408316522836685,是,1.4614508152008057,0/0,60日新高,互联网服,2025-08-21
191,300212,易华录,2.7672955989837646,24.51,28.62,1080310304,17120887480.710001,17644563116.16,6.337830543518066,0.0,是,1.7899878025054932,0/0,60日新高,互联网服,2025-08-21
524,600718,东软集团,-0.5719733238220215,10.43,11.54,347029232,12403393047.36,12403393047.36,2.7883353233337402,0.0959692895412445,是,1.0664877891540527,0/0,60日新高,互联网服,2025-08-21
192,300541,先进数通,2.7501461505889893,17.56,20.51,1282626224,6788318161.48,7551581349.759999,18.8703556060791,0.0,是,1.4371638298034668,0/0,60日新高,互联网服,2025-08-21
330,300592,华凯易佰,1.0915197134017944,12.04,14.29,203939518,4226403294.9599996,4868512122.88,4.805482864379883,0.0,是,1.7892365455627441,0/0,60日新高,互联网服,2025-08-21
109,300872,天阳科技,4.745098114013672,26.71,30.6,3330161792,11272733620.03,13037714260.48,28.051633834838867,0.0,是,1.8874553442001343,0/0,60日新高,互联网服,2025-08-21
645,002657,中科金财,-1.408450722694397,44.1,49.2,4325689088,14833311242.4,14996293200.0,28.374197006225586,0.20449897646903992,是,1.1668928861618042,6/3,60日新高且近期多次涨停,互联网服,2025-08-21
678,000938,紫光股份,-1.660050392150879,27.25,30.48,4349726464,77937176566.5,77937176512.0,5.4770002365112305,-0.036683786660432816,是,1.4236993789672852,0/0,60日新高,互联网服,2025-08-21
354,300079,数码视讯,0.8116883039474487,6.21,7.39,565939248,7957988663.76,8855634277.44,7.097594261169434,0.0,是,1.577525019645691,0/0,60日新高,互联网服,2025-08-21
740,600410,华胜天成,-3.319108486175537,20.39,23.2,7257022976,22357526586.37,22357526688.32,32.18842697143555,0.0,否,0.9455682635307312,11/6,近期多次涨停,互联网服,2025-08-21
222,003010,若羽臣,2.254753589630127,60.77,65.37,1094131408,9621335259.82,13288592672.52,11.194084167480469,-0.09863554686307907,是,1.9196741580963135,2/1,60日新高,互联网服,2025-08-21
402,002642,荣联科技,0.35885167121887207,8.39,9.2,222159471,5550658826.070001,5550658884.8,4.002346992492676,0.11933174729347229,是,0.9594111442565918,0/0,60日新高,互联网服,2025-08-21
80,300287,飞利信,5.882352828979492,6.48,7.34,1533854144,8493665708.88,9300574275.84,18.257064819335938,0.0,是,1.8038407564163208,0/0,60日新高,互联网服,2025-08-21
565,002264,新 华 都,-0.8379888534545898,7.1,7.88,172953006,4648957951.0,5110660201.599999,3.7218141555786133,0.14104372262954712,是,0.798626184463501,0/0,60日新高,互联网服,2025-08-21
788,002131,利欧股份,-7.100591659545898,4.71,5.58,8239842816,27552199837.47,31895078223.36,29.259809494018555,0.0,否,1.503935694694519,4/2,近期多次涨停,互联网服,2025-08-21
355,600446,金证股份,0.7916872501373291,20.37,22.23,1844549792,19275621851.850002,19275621912.96,9.443437576293945,0.14749261736869812,是,1.2862622737884521,0/0,60日新高,互联网服,2025-08-21
100,603613,国联股份,5.210421085357666,26.25,27.45,1031112992,18914117591.25,18914117460.0,5.452530860900879,0.03810975328087807,是,2.600443124771118,0/0,60日新高,互联网服,2025-08-21
