序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
74,300938,信测标准,1.6370106935501099,28.56,33.72,191721190,3219270976.3199997,4604589855.599999,6.104261875152588,0.0,1,1.1468108892440796,0/0,1,专业服务,2025-01-08
76,301018,申菱环境,1.3421180248260498,41.53,49.18,649184992,8267005987.92,11049162982.92,8.00114917755127,0.0,1,1.1617470979690552,0/0,1,专用设备,2025-01-08
25,603015,弘讯科技,9.989909172058105,10.9,10.9,132135348,4405987100.0,4405987187.2,3.0346667766571045,0.0,0,0.812470555305481,2/2,2,专用设备,2025-01-08
24,002184,海得控制,9.994154930114746,18.82,18.82,1978504192,4518258625.28,6622915485.76,47.65119552612305,0.0,1,1.6084446907043457,6/6,3,专用设备,2025-01-08
46,002595,豪迈科技,5.193751335144043,51.85,54.22,271355248,41208565250.0,41480000000.0,0.6690055727958679,0.1738794445991516,1,1.5828921794891357,0/0,1,专用设备,2025-01-08
20,002730,电光科技,10.0,15.51,15.51,1245880752,5366923438.8,5615859062.88,23.73108673095703,0.0,0,0.8773001432418823,13/9,2,专用设备,2025-01-08
31,002611,东方精工,9.960552215576172,11.15,11.15,3041772784,11095050648.050001,13592366646.4,28.66029167175293,0.0,0,3.90734601020813,2/2,2,专用设备,2025-01-08
79,001277,速达股份,0.8156203627586365,40.79,44.51,285899552,775010000.0,3100040000.0,36.26043701171875,0.024521825835108757,1,0.9795862436294556,0/0,1,专用设备,2025-01-08
48,600080,金花股份,5.0890583992004395,8.26,8.65,228823604,3083212554.1,3083212578.88,7.4509196281433105,0.12121212482452393,1,2.2018039226531982,0/0,1,中药,2025-01-08
69,605199,葫芦娃,2.2494888305664062,20.0,21.52,835869952,8002175040.0,8002175040.0,10.456453323364258,0.0,0,1.4676485061645508,4/2,2,中药,2025-01-08
34,002131,利欧股份,9.935897827148438,3.43,3.43,5013594880,20069741990.760002,23226263549.440002,25.824369430541992,0.0,0,2.30732798576355,2/2,2,互联网服,2025-01-08
51,300766,每日互动,4.671280384063721,18.15,20.81,1732620176,6455465639.7,7117935448.799999,27.688793182373047,0.0,1,1.1067806482315063,0/0,1,互联网服,2025-01-08
60,603529,爱玛科技,3.3333334922790527,44.64,47.52,244942321,37621107809.28,38467000097.28,0.6607657670974731,0.022406453266739845,1,1.1275286674499512,0/0,1,交运设备,2025-01-08
108,603500,祥和实业,-7.120743274688721,9.0,10.66,516831600,3067166844.0,3093725520.0,16.595638275146484,0.0,0,1.2246533632278442,5/3,2,交运设备,2025-01-08
9,002175,东方智造,10.120482444763184,4.57,4.57,1318352192,5834853647.39,5834887890.400001,23.539949417114258,0.0,0,1.809244155883789,2/2,2,仪器仪表,2025-01-08
6,688768,容知日新,10.230546951293945,38.25,41.64,113945028,3122196336.0,3344096252.25,3.665475845336914,0.0,1,4.367699146270752,0/0,1,仪器仪表,2025-01-08
19,002449,国星光电,10.0,13.42,13.42,3360465552,8273347990.38,8299963594.56,41.505897521972656,0.0,0,1.2329668998718262,14/7,2,光学光电,2025-01-08
105,300708,聚灿光电,-4.930046558380127,14.27,18.01,1599751984,7114127984.5,9649542956.8,21.71542739868164,0.0,1,1.179980993270874,0/0,1,光学光电,2025-01-08
73,603291,联合水务,1.7460318803787231,12.82,13.86,153091207,1665870247.14,5425688194.56,9.367716789245605,-0.07794231921434402,1,1.5055978298187256,0/0,1,公用事业,2025-01-08
107,600191,华资实业,-6.734434604644775,7.34,8.66,365975760,3559400880.0,3559400880.0,10.410700798034668,0.27322402596473694,0,1.042941689491272,6/3,2,农牧饲渔,2025-01-08
23,605033,美邦股份,9.9943208694458,19.37,19.37,131771388,2618824000.0,2618824000.0,5.11005163192749,0.0,1,0.8433092832565308,5/5,3,农药兽药,2025-01-08
98,003003,天元股份,-3.3333334922790527,11.02,12.54,446917056,1279460922.6399999,1948317266.0,33.12652587890625,0.09082652628421783,1,2.907057523727417,2/1,1,包装材料,2025-01-08
72,300434,金石亚药,1.881188154220581,10.29,12.12,643061440,3520425974.9399996,4133944442.8799996,17.68743133544922,0.0,1,2.954606056213379,0/0,1,化学制药,2025-01-08
82,002793,罗欣药业,0.23474179208278656,4.27,4.69,299999152,4636959290.879999,4644002809.599999,6.4929399490356445,0.23474179208278656,0,1.0298469066619873,4/2,2,化学制药,2025-01-08
78,600789,鲁抗医药,1.0362694263458252,11.7,12.74,3775227936,10514434694.4,10514434694.4,35.497215270996094,0.0855432003736496,0,2.013047933578491,4/2,2,化学制药,2025-01-08
89,000756,新华制药,-1.2629162073135376,17.2,19.16,1011844992,7718919009.2,11737411270.4,12.984034538269043,0.0,0,1.2087559700012207,4/2,2,化学制药,2025-01-08
40,600664,哈药股份,7.2562360763549805,4.73,4.85,1994267072,11912551713.480001,11912551694.560001,17.034637451171875,-0.2109704613685608,0,1.8040037155151367,4/2,2,化学制药,2025-01-08
95,600618,氯碱化工,-2.3809523582458496,11.48,12.94,562532720,8608162924.48,13275471816.32,6.606250286102295,0.3496503531932831,0,1.182403326034546,4/2,2,化学原料,2025-01-08
99,688068,热景生物,-3.3942558765411377,74.0,91.92,322580208,6843127208.0,6843127208.0,4.542952060699463,0.0,1,1.0698708295822144,0/0,1,医疗器械,2025-01-08
18,603893,瑞芯微,10.001853942871094,118.67,118.67,1946509552,49686428965.67,49711052872.0,3.998978853225708,0.0,0,1.3975830078125,2/2,2,半导体,2025-01-08
77,688256,寒武纪-U,1.114206075668335,726.0,861.6,5825786880,303073602678.0,303073601952.0,1.9569517374038696,0.0,1,1.0897139310836792,0/0,1,半导体,2025-01-08
109,002213,大为股份,-7.2327046394348145,14.75,17.49,824415696,3038424244.0,3498036250.0,26.81207275390625,-0.06775067746639252,1,1.3794984817504883,4/2,3,半导体,2025-01-08
92,002119,康强电子,-1.9209040403366089,17.36,19.47,2089520608,6514930240.0,6514930240.0,31.35395050048828,0.0,1,1.8156399726867676,2/1,1,半导体,2025-01-08
29,002187,广百股份,9.972298622131348,7.94,7.94,765744112,4105861070.0400004,5590069088.320001,19.67159652709961,0.0,0,1.273292899131775,5/3,2,商业百货,2025-01-08
21,600858,银座股份,10.0,5.83,5.83,193701121,3017305009.07,3031988231.36,6.672869682312012,0.0,0,0.8208509087562561,2/2,2,商业百货,2025-01-08
32,600824,益民集团,9.960159301757812,5.52,5.52,896076128,5818229442.959999,5818229437.44,16.069154739379883,0.0,0,0.9434267282485962,5/3,2,商业百货,2025-01-08
