序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
35,301228,实朴检测,6.873977184295654,26.12,29.33,168346343,3127974480.0,3134400000.0,5.524367332458496,0.0,是,1.1860212087631226,0/0,60日新高,专业服务,2025-04-28
12,002564,天沃科技,10.0,5.83,5.83,585978448,5007413100.91,5007413118.4,12.081445693969727,0.0,否,0.6437907814979553,10/6,近期多次涨停,专业服务,2025-04-28
112,688501,青达环保,-0.8045976758003235,25.89,31.32,234573668,3186308190.0,3186308190.0,7.908590793609619,0.0,是,1.720131278038025,0/0,60日新高,专用设备,2025-04-28
113,001395,亚联机械,-0.847107470035553,47.99,53.24,240165143,925746487.96,4186647600.0,26.143075942993164,0.08342022448778152,否,0.47713685035705566,10/5,近期多次涨停,专用设备,2025-04-28
126,300004,南风股份,-3.168567657470703,7.64,9.47,545308304,3667151088.72,3667151104.0,14.138835906982422,0.0,是,1.632933259010315,0/0,60日新高,专用设备,2025-04-28
36,603858,步长制药,6.772908687591553,16.08,16.57,418490144,17785165731.6,17785165651.199997,2.348961353302002,0.0,是,6.991011142730713,0/0,60日新高,中药,2025-04-28
50,600285,羚锐制药,5.063868522644043,23.03,24.11,317028192,13031882142.58,13060669688.640001,2.4167888164520264,-0.21663779020309448,是,2.922299385070801,0/0,60日新高,中药,2025-04-28
99,600771,广誉远,0.37037035822868347,18.97,20.79,754201824,9285646944.769999,9285646849.92,8.011332511901855,-0.1053185909986496,是,4.073777675628662,2/1,60日新高,中药,2025-04-28
5,002354,天娱数科,10.067113876342773,6.56,6.56,2073290512,10616267641.92,10854083005.439999,20.418245315551758,0.0,否,2.776588201522827,2/2,近期多次涨停,互联网服,2025-04-28
87,002095,生 意 宝,1.0574018955230713,20.07,21.85,900229760,5051787889.05,5072090400.0,17.46034049987793,0.0,否,1.8091224431991577,6/3,近期多次涨停,互联网服,2025-04-28
101,002609,捷顺科技,0.20080320537090302,9.98,10.96,198699400,4584813906.18,6440660544.64,4.24927282333374,-0.20000000298023224,是,1.085831642150879,0/0,60日新高,互联网服,2025-04-28
83,688112,鼎阳科技,1.3355592489242554,36.42,43.13,153690834,5798064691.9800005,5798064691.9800005,2.6621692180633545,0.0,是,1.2209957838058472,0/0,60日新高,仪器仪表,2025-04-28
38,300345,华民股份,6.398809909820557,7.15,8.06,183116325,3169956875.8,4132311154.4,5.924864768981934,0.0,是,1.3927814960479736,0/0,60日新高,光伏设备,2025-04-28
97,300972,万辰集团,0.6159420013427734,138.85,165.6,473991408,21622853072.1,24991578314.85,2.1874465942382812,0.0,是,0.8444263935089111,0/0,60日新高,农牧饲渔,2025-04-28
