序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603187,海容冷链,-10.008779525756836,10.25,99303164,3960765096.75,3960765148.0,10.92383098602295,2.4659769535064697,2562,144302,14625725,1,7,通用设备,2025-04-07
2,600252,中恒集团,-10.080645561218262,2.23,180769535,7455461800.99,7480137417.76,-19.84231185913086,2.348519802093506,3568,145024,25399339,1,1,中药,2025-04-07
3,002381,双箭股份,-9.925926208496094,6.08,71586154,1957917690.88,2502390348.8,16.293813705444336,3.5913567543029785,6098,150000,13045247,1,5,橡胶制品,2025-04-07
4,600351,亚宝药业,-10.0,5.67,185493570,3969000260.82,3969000272.16,12.67062759399414,4.535028457641602,7371,133926,15221115,1,1,中药,2025-04-07
5,301105,鸿铭股份,-20.0,28.28,39631837,464852415.16,1414000000.0,270.6447448730469,8.038328170776367,7607,144030,6998220,1,9,专用设备,2025-04-07
6,301369,联动科技,-20.007423400878906,43.1,105615130,1045725300.8000001,3006926150.8,148.50848388671875,9.421637535095215,8620,150000,11391330,1,7,半导体,2025-04-07
7,603050,科林电气,-10.01344108581543,13.39,56977736,5400443994.27,5400444088.0,30.366804122924805,1.0265038013458252,10926,144610,6639653,1,9,电网设备,2025-04-07
8,002836,新宏泽,-9.938650131225586,7.34,31047510,1691136000.0,1691136000.0,27.710777282714844,1.8180121183395386,15971,144757,18264845,1,22,造纸印刷,2025-04-07
9,300513,恒实科技,-20.0,6.72,127158010,1891255322.8799999,2108004541.4399998,-31.609514236450195,6.235724449157715,16800,150000,8969855,1,8,通信服务,2025-04-07
10,300256,星星科技,-19.95565414428711,3.61,458912432,5932650123.46,8188900145.12,-48.11672592163086,7.259763240814209,23465,144936,51500982,1,2,消费电子,2025-04-07
11,301159,三维天地,-20.0,24.16,67801619,1026168795.84,1868776000.0,-12.580540657043457,6.1541361808776855,28992,144654,7081296,1,1,软件开发,2025-04-07
12,002431,棕榈股份,-9.852216720581055,1.83,63108929,3317453764.9500003,3317453777.76,-4.2411932945251465,1.843694806098938,32208,145648,7081368,1,0,工程建设,2025-04-07
13,000638,万方发展,-10.020039558410645,4.49,89070203,1392553748.49,1398125582.5600002,78.87261199951172,6.200188636779785,32328,145024,10988883,1,3,农牧饲渔,2025-04-07
14,301102,兆讯传媒,-20.037452697753906,8.54,74234024,866809999.9999999,3467239999.9999995,38.687522888183594,7.944161415100098,34475,145612,5761078,1,11,文化传媒,2025-04-07
15,000090,天健集团,-9.870129585266113,3.47,119336803,6483555970.9800005,6483852676.8,14.803750038146973,1.778761386871338,36376,150000,14614249,1,1,房地产开,2025-04-07
16,300925,法本信息,-19.991289138793945,18.37,475130992,6072729120.81,7875383301.280001,53.73689270019531,7.33670711517334,38319,150000,24397197,1,3,软件开发,2025-04-07
17,688698,伟创电气,-20.0,41.12,264237870,8691751266.88,8691751266.88,35.462913513183594,2.859018325805664,44162,144506,16886681,1,8,专用设备,2025-04-07
18,300220,金运激光,-20.026525497436523,12.06,118507756,1821293336.88,1823472000.0,1337.25146484375,6.15329122543335,49446,150000,7953569,1,6,电子元件,2025-04-07
19,002763,汇洁股份,-9.970674514770508,6.14,46495215,1863845813.0,2516933360.0,31.839984893798828,2.4473087787628174,54032,144606,5350149,1,4,纺织服装,2025-04-07
20,301273,瑞晨环保,-20.00905418395996,17.67,32357596,611881036.1400001,1265910464.64,-22.608383178710938,4.978884220123291,58311,150000,3265416,1,16,通用设备,2025-04-07
21,300852,四会富仕,-19.98656463623047,23.82,88984042,3260624472.36,3393179318.46,24.187780380249023,2.5643310546875,61932,145503,9473209,1,8,电子元件,2025-04-07
22,600369,西南证券,-9.88505744934082,3.92,297034208,24755227766.079998,26048828252.16,40.447147369384766,1.1708807945251465,65072,150000,40615131,1,4,证券,2025-04-07
23,600966,博汇纸业,-10.043667793273926,4.12,72789355,5507798466.56,5507798466.56,27.691301345825195,1.289941668510437,67156,144923,6716012,1,1,造纸印刷,2025-04-07
24,603708,家家悦,-10.019454956054688,9.25,93329738,5904632743.75,5904632716.0,23.561710357666016,1.5157408714294434,70660,145626,10575163,1,4,商业百货,2025-04-07
25,003009,中天火箭,-10.008092880249023,33.36,85739495,5183908378.32,5183934732.72,264.9439392089844,1.621437907218933,73392,145606,12106043,1,7,航天航空,2025-04-07
26,002753,永东股份,-9.924812316894531,5.99,71258816,1454394953.68,2250409839.36,20.554302215576172,4.797985553741455,79068,145651,3643118,1,2,橡胶制品,2025-04-07
27,000910,大亚圣象,-9.975062370300293,7.22,75310857,3950184740.0,3952209978.8799996,28.42931365966797,1.8624687194824219,83030,144424,12437244,1,7,装修建材,2025-04-07
28,000725,京东方Ａ,-10.096153259277344,3.74,3058154320,137824818265.64,140792361036.80002,31.903850555419922,2.1872153282165527,84898,145639,546319526,1,15,光学光电,2025-04-07
29,300891,惠云钛业,-20.022245407104492,7.19,117570917,2390111807.3,2876056944.8,175.79515075683594,4.614831447601318,86280,145245,7346742,1,3,化学原料,2025-04-07
30,300708,聚灿光电,-19.983619689941406,9.77,353685488,4917296903.94,6606589676.799999,33.7772102355957,6.693732738494873,92815,150000,36957952,1,5,光学光电,2025-04-07
31,002088,鲁阳节能,-9.977324485778809,11.91,60990091,6012049745.61,6111290070.72,13.412252426147461,0.9743739366531372,96471,145257,4494834,1,12,装修建材,2025-04-07
32,300112,万讯自控,-19.976905822753906,6.93,109027852,1646859517.3799999,2023184449.4399998,-27.42226791381836,6.227769374847412,104649,150000,12209960,1,7,仪器仪表,2025-04-07
33,603208,江山欧派,-10.019392967224121,13.92,41281663,2466243622.08,2466243622.08,11.308189392089844,1.6401687860488892,107601,135930,7057439,1,1,装修建材,2025-04-07
34,300195,长荣股份,-19.968799591064453,5.13,129574852,1610371027.53,2173620808.8,481.76531982421875,7.570645332336426,108756,145657,9445278,1,3,专用设备,2025-04-07
35,300407,凯发电气,-19.964189529418945,8.94,114452156,2183685061.56,2844712434.24,29.72999382019043,4.873926639556885,111750,144442,10300283,1,2,电网设备,2025-04-07
36,300149,睿智医药,-20.0,5.4,179491348,2684255819.4,2689005600.0,-32.703941345214844,6.1887078285217285,113940,145554,16286400,1,6,医疗服务,2025-04-07
37,000897,津滨发展,-9.871244430541992,2.1,116076713,3396207431.4,3396271704.0,6.859132289886475,3.332157611846924,120330,145606,20217206,1,4,房地产开,2025-04-07
38,300990,同飞股份,-19.99530601501465,34.09,101177117,2638016128.3,5774807819.200001,61.946720123291016,3.589792013168335,128996,145600,8400863,1,5,通用设备,2025-04-07
39,603151,邦基科技,-9.976798057556152,11.64,97093727,940884480.0,1955520000.0,34.35041046142578,9.642400741577148,146664,145109,3810936,1,3,农牧饲渔,2025-04-07
40,600268,国电南自,-10.027472496032715,6.55,150236100,6589778444.75,6655412870.4,47.60309600830078,2.2293169498443604,148554,144344,17308001,1,11,电网设备,2025-04-07
41,603222,济民健康,-9.984151840209961,5.68,98371918,2982514693.2,2982514653.44,78.72187805175781,3.234839677810669,150292,144359,7498165,1,3,化学制药,2025-04-07
42,301529,福赛科技,-20.013566970825195,23.58,54580903,1066724065.8,2000461411.8,28.833984375,4.81015157699585,150912,145554,7173034,1,9,汽车零部,2025-04-07
43,300103,达刚控股,-20.033111572265625,4.83,54513902,1532745182.01,1534012868.64,-41.64459991455078,3.354508876800537,153111,145512,7105896,1,11,专用设备,2025-04-07
44,600163,中闽能源,-10.055866241455078,4.83,123250432,9191471370.69,9191471375.52,16.850276947021484,1.297926902770996,154077,145504,10931256,1,6,电力行业,2025-04-07
45,300825,阿尔特,-20.0,8.8,250160435,4262809760.0000005,4382756224.0,2647.052978515625,5.5028252601623535,154880,145336,16222800,1,4,汽车服务,2025-04-07
46,600790,轻纺城,-9.972298622131348,3.25,84947013,4763820516.0,4763820516.0,16.17601776123047,1.7336692810058594,163484,145314,14533414,1,9,商业百货,2025-04-07
47,301533,威马农机,-20.01241111755371,25.78,132879987,733098126.0,2534346726.0,31.701051712036133,16.973487854003906,164992,144433,13026634,1,3,专用设备,2025-04-07
48,002830,名雕股份,-9.968603134155273,11.47,28994846,766798175.0,1529409800.0,71.24642944335938,3.768594980239868,167026,144521,14121862,1,17,装修装饰,2025-04-07
49,002305,南国置业,-10.071942329406738,1.25,90151884,2167629095.0,2167769720.0,-6.930382251739502,4.078361511230469,167250,150000,20034500,1,3,房地产开,2025-04-07
50,300520,科大国创,-19.991756439208984,19.41,477580608,5383803233.55,5651559699.84,-89.25447082519531,8.305815696716309,174690,150000,41609217,1,3,软件开发,2025-04-07
51,688168,安博通,-20.0,52.64,129653805,4045653727.36,4045653727.36,-34.72026443481445,2.976156711578369,177660,144716,10505709,1,8,软件开发,2025-04-07
52,300670,大烨智能,-20.06369400024414,5.02,65235913,1127965014.52,1590940809.6,1011.2573852539062,5.449970722198486,186909,144312,9554064,1,7,电网设备,2025-04-07
53,300184,力源信息,-20.02032470703125,7.87,701163376,8249663194.2300005,9082073810.4,67.93492889404297,8.047367095947266,189509,145645,78788298,1,9,贸易行业,2025-04-07
54,301229,纽泰格,-20.016576766967773,19.3,105596338,1488071688.0,2207807288.0,35.63115310668945,6.6662492752075195,198790,145548,13753180,1,5,汽车零部,2025-04-07
55,600113,浙江东日,-10.021171569824219,12.75,135415208,5245747290.0,5372424864.0,39.881412506103516,2.479576349258423,207825,145615,11390082,1,5,综合行业,2025-04-07
56,301608,博实结,-20.00504493713379,63.42,174811911,1129047234.0,5643745800.0,31.41582489013672,14.66069221496582,209286,144209,26382718,1,11,计算机设,2025-04-07
57,300621,维业股份,-19.97703742980957,6.97,69296193,1367150054.48,1450155199.0,81.69693756103516,4.728348255157471,220252,144721,5508391,1,4,装修装饰,2025-04-07
58,603878,武进不锈,-9.929078102111816,5.08,75444784,2850231358.2,2850231373.44,12.530426979064941,2.568085193634033,220472,144435,12148818,1,11,钢铁行业,2025-04-07
59,300700,岱勒新材,-20.042194366455078,7.58,170007719,2050696376.02,3002028801.28,-26.530662536621094,7.8361897468566895,224368,150000,25005650,1,18,通用设备,2025-04-07
60,301308,江波龙,-20.0,72.48,830498816,8403011708.160001,30150344048.640003,60.459754943847656,9.223697662353516,224688,145603,56389438,1,12,半导体,2025-04-07
61,603312,西典新能,-10.0,35.19,170945331,1848178799.9999998,5686704000.0,24.961986541748047,9.10802173614502,230846,150000,23090304,1,7,电网设备,2025-04-07
62,603102,百合股份,-10.007340431213379,36.78,87165315,1319094654.9,2353920000.0,15.13243293762207,6.365355491638184,231714,150000,12994374,1,12,食品饮料,2025-04-07
63,301260,格力博,-20.0,11.68,101164302,2479323761.6,5726612615.68,462.0036926269531,3.835523843765259,237104,143003,13857152,1,8,专用设备,2025-04-07
64,688737,中自科技,-19.97828483581543,14.74,51122154,1038706456.48,1762380862.66,-65.6229019165039,4.589190483093262,242546,145607,5609917,1,4,化学制品,2025-04-07
65,002802,洪汇新材,-9.972298622131348,13.0,63974905,2365257375.0,2369925870.0,40.215370178222656,2.6533279418945312,244400,150000,34540818,1,9,化学制品,2025-04-07
66,301111,粤万年青,-20.0,13.0,87580100,2080000000.0,2080000000.0,110.63531494140625,3.9070425033569336,253500,145424,8981700,1,6,中药,2025-04-07
67,300882,万胜智能,-20.0,13.28,127465830,3536822931.8399997,3800751723.52,26.42240333557129,3.363872528076172,266928,145339,16269615,1,8,电网设备,2025-04-07
68,688529,豪森智能,-20.010845184326172,14.75,106058020,2480595306.75,2480595306.75,-28.649940490722656,4.050909519195557,267506,145506,16406780,1,14,专用设备,2025-04-07
69,301567,贝隆精密,-20.0097599029541,32.78,51886048,696242283.0,2360160000.0,68.03301239013672,7.010365009307861,268796,144551,5251356,1,2,消费电子,2025-04-07
70,002831,裕同科技,-10.004257202148438,21.14,210850417,11013797770.08,19671056489.28,13.243170738220215,1.8878974914550781,270253,145400,43141623,1,12,造纸印刷,2025-04-07
71,600794,保税科技,-10.028653144836426,3.14,87507963,3806157772.98,3806157782.4,18.144044876098633,2.230973243713379,275378,145445,13947252,1,8,物流行业,2025-04-07
72,300711,广哈通信,-19.99095344543457,17.69,151774126,4394670162.76,4407828020.14,59.666969299316406,3.252760171890259,281377,145627,8784853,1,3,通信设备,2025-04-07
73,300784,利安科技,-20.0,43.8,58789849,615828000.0,2463206880.0,40.86384582519531,8.895881652832031,284700,150000,7450380,1,3,塑料制品,2025-04-07
74,600508,上海能源,-9.958847999572754,10.94,96743138,7906534920.0,7906534920.0,11.048891067504883,1.1887928247451782,288816,144127,10743080,1,1,煤炭行业,2025-04-07
75,300351,永贵电器,-19.976837158203125,13.82,308429568,3619216039.44,5360421333.440001,39.94276809692383,7.9843621253967285,290220,145209,26362298,1,3,交运设备,2025-04-07
76,002500,山西证券,-10.049423217773438,5.46,280456656,19600152646.62,19600152673.92,27.58704948425293,1.398493766784668,293076,145636,47169746,1,4,证券,2025-04-07
77,300868,杰美特,-20.006351470947266,25.19,103879466,2019955997.95,3224320000.0,239.79344177246094,4.81102180480957,322432,144242,8116218,1,3,电子元件,2025-04-07
78,600997,开滦股份,-10.05747127532959,6.26,116295020,9939627067.26,9939627098.56,12.184948921203613,1.1172724962234497,324894,144139,11226058,1,24,煤炭行业,2025-04-07
79,688260,昀冢科技,-20.0,11.12,67989428,1334400000.0,1334400000.0,-10.656742095947266,4.678244113922119,325727,144503,5260587,1,6,消费电子,2025-04-07
80,600955,维远股份,-9.966776847839355,13.55,65891174,7452500000.0,7452500000.0,63.609413146972656,0.8644727468490601,326555,143842,42247545,1,3,化学原料,2025-04-07
81,300126,锐奇股份,-20.030349731445312,5.27,65641913,1108978900.83,1601856551.9999998,-74.0468978881836,5.619571208953857,326740,145427,6656537,1,4,通用设备,2025-04-07
82,605189,富春染织,-9.9849853515625,11.99,24876816,1795698296.7,1795698296.7,12.984487533569336,1.3642585277557373,326847,134311,4093386,1,6,纺织服装,2025-04-07
83,000498,山东路桥,-10.033445358276367,5.38,148226777,7843524488.4,8398171564.16,4.324936389923096,1.8218847513198853,331408,133512,21708300,1,3,工程建设,2025-04-07
84,002382,蓝帆医疗,-9.90099048614502,4.55,78337575,4548622546.65,4582437568.8,-15.634536743164062,1.6918225288391113,335330,150000,18550887,1,8,医疗器械,2025-04-07
85,301218,华是科技,-20.01911163330078,16.74,91832077,1172952314.6399999,1909029599.9999998,-305.9392395019531,7.358834743499756,336474,145415,8375022,1,1,软件开发,2025-04-07
86,002330,得利斯,-10.045661926269531,3.94,83409149,2502604137.1,2503378666.24,283.182861328125,3.1989736557006836,336870,144006,11348776,1,5,食品饮料,2025-04-07
87,002566,益盛药业,-9.986320495605469,6.58,47082725,1525181279.44,2177661528.0,45.538997650146484,3.012289524078369,342160,133600,4679696,1,0,中药,2025-04-07
88,605500,森林包装,-9.943977355957031,6.43,26195889,2664592000.0,2664592000.0,14.757844924926758,0.9660156965255737,343985,135935,5003127,1,11,造纸印刷,2025-04-07
89,301512,智信精密,-20.00995635986328,32.14,54318942,797502676.0,1714135476.0,-39.07813262939453,6.412237167358398,350326,145121,3236498,1,2,专用设备,2025-04-07
90,601696,中银证券,-9.980988502502441,9.47,418442304,26307660000.0,26307660000.0,29.86691665649414,1.5533117055892944,353088,145554,75951294,1,2,证券,2025-04-07
91,002462,嘉事堂,-10.0,11.7,80276492,3410203902.2999997,3412973304.0,11.082317352294922,2.2986209392547607,358020,144654,11285820,1,8,医药商业,2025-04-07
92,603076,乐惠国际,-10.017889022827148,20.12,65550565,2428511041.28,2428511041.28,44.93836212158203,2.626267433166504,368196,145637,8794452,1,18,专用设备,2025-04-07
93,300214,日科化学,-20.06172752380371,5.18,122252808,2090460670.4799998,2409542309.44,-34.532833099365234,5.513848781585693,368816,145621,11176368,1,5,塑料制品,2025-04-07
94,300632,光莆股份,-19.984140396118164,10.09,126603846,2232014530.22,3079282505.44,32.20741653442383,5.373709201812744,373330,144309,20948858,1,3,光学光电,2025-04-07
95,600697,欧亚集团,-10.02685832977295,10.05,57093654,1561528950.75,1598835153.75,67.8321304321289,3.579381227493286,374865,135824,8287230,1,2,商业百货,2025-04-07
