序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600556,天下秀,-9.950248718261719,5.43,1839810768,9816069696.06,9816069728.64,112.54214477539062,18.576181411743164,1731084,144329,1916762301,2,19,文化传媒,2025-01-21
2,002666,德联集团,-10.055866241455078,4.83,527692192,2178272276.67,3806036599.68,36.40470886230469,23.273801803588867,7386519,142903,58507325,1,3,化学制品,2025-01-21
3,002816,和科达,-10.0,11.61,71453688,1161000000.0,1161000000.0,-28.589101791381836,5.8983001708984375,7511670,103300,16709112,1,0,专用设备,2025-01-21
4,600423,柳化股份,-9.870129585266113,3.47,410351760,2771471740.2200003,2771471733.28,66.93704986572266,14.594215393066406,15909256,142044,2372426757,2,6,化学原料,2025-01-21
5,002068,黑猫股份,-10.024855613708496,10.86,584385344,7978542763.559999,7985848872.0,-108.89789581298828,7.066659450531006,22001284,132357,209641440,1,6,橡胶制品,2025-01-21
6,300902,国安达,-20.0,19.76,424755808,2428609142.96,3618558812.9600005,-355.7927551269531,16.10224723815918,29503142,143112,49958434,1,4,专用设备,2025-01-21
7,600128,苏豪弘业,-9.964726448059082,10.21,642989472,2519496175.0,2519496175.0,51.8480339050293,24.847122192382812,46168599,141908,1072228675,3,0,贸易行业,2025-01-21
8,603511,爱慕股份,-9.989082336425781,16.49,333053600,6627121774.879999,6704107120.799999,35.584503173828125,4.8835039138793945,50078151,103141,112295943,1,3,纺织服装,2025-01-21
9,603177,德创环保,-10.031679153442383,8.52,52139734,1739715840.0,1756432080.0,54.385929107666016,2.9945836067199707,56796986,093039,786227193,2,1,环保行业,2025-01-21
10,600714,金瑞矿业,-9.960474014282227,11.39,236176046,3282327749.4700003,3282327738.0800004,102.42041778564453,7.111481189727783,86428459,094133,807893839,2,1,化学原料,2025-01-21
11,600539,狮头股份,-9.97706413269043,7.85,72212239,1805500000.0,1805500000.0,-190.48194885253906,3.997647285461426,107712369,093107,1237327990,2,1,环保行业,2025-01-21
12,600636,国新文化,-9.9580717086792,8.59,37881041,3767890129.18,3767890112.0,-153.93275451660156,1.0053647756576538,129900737,092501,1539694793,1,0,教育,2025-01-21
13,600243,青海华鼎,-10.089020729064941,3.03,12565107,1329715500.0,1329715500.0,-56.60540771484375,0.9449470043182373,139230651,092503,234952866,2,0,通用设备,2025-01-21
14,600228,返利科技,-10.018214225769043,4.94,30024332,2058346633.4600003,2071205576.9600003,-473.08514404296875,1.4586626291275024,155920533,092501,747409156,2,0,互联网服,2025-01-21
15,001270,铖昌科技,-10.006196022033691,29.05,21581245,2945436525.15,6021180747.05,-143.21469116210938,0.7327010631561279,278811877,092500,138705035,2,0,半导体,2025-01-21
16,600130,波导股份,-10.023866653442383,3.77,23742329,2827500000.0,2827500000.0,516.0843505859375,0.8396933078765869,309807082,092503,639763722,2,0,消费电子,2025-01-21
17,002253,川大智胜,-10.013350486755371,13.48,77468212,2800733264.4,3041439760.6,-84.37054443359375,2.7659974098205566,393951476,092500,548342136,1,0,软件开发,2025-01-21
18,002122,汇洲智能,-10.074626922607422,4.82,817617712,9580885293.16,9642293086.08,105.28508758544922,8.206604957580566,482165094,093648,1955748740,1,1,通用设备,2025-01-21
