序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605298,必得科技,-10.03184700012207,11.3,61390783,2086567600.0000002,2122705000.0000002,127.24007415771484,2.900604486465454,204530,145605,12785472,2,5,交运设备,2025-04-08
2,603277,银都股份,-9.975903511047363,18.68,106633947,7855210860.0,7932714254.72,12.414057731628418,1.333009958267212,325032,145530,9552952,3,6,通用设备,2025-04-08
3,001269,欧晶科技,-9.986504554748535,20.01,125823940,1678853347.17,3850069272.6000004,-12.921486854553223,7.395382404327393,328164,150000,144886764,2,8,光伏设备,2025-04-08
4,002598,山东章鼓,-10.0,8.73,183827435,2462565183.21,2724064502.4,31.14200782775879,7.332159996032715,383247,150000,23822536,2,2,通用设备,2025-04-08
5,001382,新亚电缆,-9.991809844970703,21.98,578243616,1321866056.14,9055760000.0,67.13938903808594,42.86920928955078,635222,145524,221245629,2,20,电网设备,2025-04-08
6,603215,比依股份,-9.993292808532715,13.42,128500134,2512604859.6,2529782714.58,18.657028198242188,5.042665004730225,894778,145444,31410852,2,1,家电行业,2025-04-08
7,605060,联德股份,-10.005955696105957,15.11,67121435,3635345120.0,3644290240.0,18.68548583984375,1.8034265041351318,1172536,144956,8172999,2,4,通用设备,2025-04-08
8,603006,联明股份,-9.963768005371094,9.94,76414609,2527287245.0,2527287245.0,39.912967681884766,2.9684460163116455,1456210,150000,21741762,2,2,汽车零部,2025-04-08
9,600571,信雅达,-10.0,14.31,1303684800,6550426869.93,6673014930.24,-873.87548828125,19.664323806762695,1528308,145609,3841648157,2,12,互联网服,2025-04-08
10,600933,爱柯迪,-9.965397834777832,13.01,517228832,12715572199.16,12812991131.199999,13.637948036193848,4.012967109680176,1577007,150000,134482970,2,21,汽车零部,2025-04-08
11,600182,S佳通,-5.02717399597168,13.98,51958955,2376600000.0,4753200000.0,22.799707412719727,2.1855294704437256,2130552,105831,258713879,2,11,橡胶制品,2025-04-08
12,002973,侨银股份,-10.03752326965332,9.59,112411654,2137601314.1,3919102797.12,12.121344566345215,5.136990547180176,2150078,145448,23572220,2,10,环保行业,2025-04-08
13,603305,旭升集团,-9.967050552368164,10.93,421430432,10419704335.26,10419704357.119999,24.1962890625,3.963224411010742,2156182,145325,104044855,2,8,汽车零部,2025-04-08
14,002648,卫星化学,-10.0,17.64,1253646224,59384751035.4,59422910077.44,9.786645889282227,2.1058359146118164,2420931,131154,2551098857,2,10,化学原料,2025-04-08
15,603999,读者传媒,-9.954058647155762,5.88,371807472,3386880000.0,3386880000.0,54.40156936645508,10.93499755859375,2760072,145657,1072289276,2,15,文化传媒,2025-04-08
16,603286,日盈电子,-9.989063262939453,24.69,176124423,2822164056.3900003,2878654776.3900003,256.22125244140625,6.107226371765137,3204762,094528,352985523,2,0,汽车零部,2025-04-08
17,002715,登云股份,-10.014103889465332,12.76,88761623,1760880000.0,1760880000.0,343.14947509765625,4.919384002685547,3704228,134151,16313660,2,1,汽车零部,2025-04-08
18,002639,雪人股份,-9.975062370300293,7.22,884844496,4697200639.32,5578187710.72,124.5881576538086,18.585811614990234,4277128,145557,1126586355,2,6,通用设备,2025-04-08
19,002843,泰嘉股份,-10.014947891235352,18.06,243544495,4529313669.719999,4589254809.719999,52.13262939453125,5.2459492683410645,4455402,105630,106310190,2,0,消费电子,2025-04-08
20,605255,天普股份,-9.973579406738281,13.63,95684321,1827510400.0,1827510400.0,74.5496826171875,5.15550422668457,4489722,134147,27599387,2,8,汽车零部,2025-04-08
21,605376,博迁新材,-10.0,29.16,247398460,7628256000.0,7628256000.0,67.24563598632812,3.164909839630127,5079672,130406,55654776,2,6,小金属,2025-04-08
22,003015,日久光电,-10.028247833251953,12.74,455415024,3162897170.16,3580789401.28,47.677818298339844,14.17017650604248,5205564,150000,392463509,2,7,光学光电,2025-04-08
23,002284,亚太股份,-10.033445358276367,8.07,295498944,5900898376.110001,5964539840.64,28.011491775512695,4.923008441925049,5400444,145603,94753073,2,16,汽车零部,2025-04-08
24,003028,振邦智能,-9.988137245178223,37.94,122557181,2058190062.8799999,4242395938.7599998,20.8682918548584,5.887346267700195,5938217,110454,123498494,2,18,消费电子,2025-04-08
25,002975,博杰股份,-10.013175010681152,27.32,149477667,2757161556.08,4195387795.2400002,2041.7451171875,5.3225812911987305,6272890,130342,40422150,2,6,专用设备,2025-04-08
26,603322,超讯通信,-9.988276481628418,38.39,418134944,6049757098.440001,6049757098.440001,178.450927734375,6.702924728393555,6541656,145107,92811664,2,10,通信服务,2025-04-08
27,002058,威尔泰,-9.972041130065918,9.66,106178311,1381719037.02,1385710887.1200001,-100.92657470703125,7.634636878967285,6629658,130936,152382963,2,13,电网设备,2025-04-08
28,001223,欧克科技,-9.995835304260254,43.22,34986948,720909600.0,2881909600.0,37.07205581665039,4.758992671966553,7170198,131939,6037834,2,0,专用设备,2025-04-08
