序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600622,光大嘉宝,-10.032362937927246,2.78,292793552,4169125417.56,4169125434.24,-12.355313301086426,6.876035213470459,685812,142206,42318148,1,1,房地产开,2025-04-28
2,600615,丰华股份,-9.984519958496094,11.63,267676564,2182073028.04,2186678508.04,104.33345031738281,11.879769325256348,1133925,144828,37353234,2,3,小金属,2025-04-28
3,000419,通程控股,-9.950248718261719,5.43,177897377,2951653816.6499996,2951653822.08,87.204833984375,5.927699089050293,1575243,135621,42257888,1,5,商业百货,2025-04-28
4,603378,亚士创能,-9.954058647155762,5.88,69105738,2520148254.96,2520148243.2,-101.62030792236328,2.676786184310913,1763012,131605,28819964,1,15,装修建材,2025-04-28
5,000638,万方发展,-9.915014266967773,3.18,99011508,986263011.1800001,990209209.9200001,55.860782623291016,9.84416389465332,4198674,143724,15100865,1,0,农牧饲渔,2025-04-28
6,002570,贝因美,-9.938838005065918,5.89,1709465648,6361172511.37,6361455201.92,66.45569610595703,26.26799964904785,6114279,145633,624967061,2,0,食品饮料,2025-04-28
7,002201,九鼎新材,-9.985527992248535,6.22,360096496,3733105182.04,4053177412.7999997,137.18072509765625,9.3705415725708,9552184,142939,22362144,1,0,玻璃玻纤,2025-04-28
8,603273,天元智能,-9.984317779541016,17.22,275648576,965325647.9999999,3690476747.9999995,105.95912170410156,27.879798889160156,9768906,144842,15186318,1,0,专用设备,2025-04-28
9,000809,和展能源,-9.972298622131348,3.25,149513370,2680571702.25,2680571712.0,-45.8873176574707,5.449174880981445,12428000,132333,167047074,1,7,风电设备,2025-04-28
10,835305,云创数据,-29.981651306152344,19.08,304070864,1547404694.9999998,2525736465.0,-62.72064971923828,18.379112243652344,16892077,140209,697528602,1,0,软件开发,2025-04-28
11,688788,科思科技,-20.0,59.6,341709856,6302576330.0,6302576330.0,-27.002151489257812,5.144320487976074,20333136,150000,100118748,1,12,通信设备,2025-04-28
12,000822,山东海化,-9.968354225158691,5.69,397089632,5093073058.940001,5093073024.8,-19.139816284179688,7.642484664916992,20543750,133345,78465976,1,3,化学原料,2025-04-28
13,002693,双成药业,-10.021097183227539,8.53,427494032,3509089278.8799996,3537303516.3199997,-70.11468505859375,12.046683311462402,22986439,131912,730409603,2,1,生物制品,2025-04-28
14,002285,世联行,-9.960159301757812,2.26,264547604,4465288961.759999,4503793630.4,-105.67354583740234,5.752621173858643,29363592,112254,38018850,1,0,房地产服,2025-04-28
15,001256,炜冈科技,-10.016488075256348,21.83,75222342,839893532.4,3113232141.14,29.133052825927734,8.789754867553711,30038080,093509,21057218,2,1,专用设备,2025-04-28
16,002153,石基信息,-9.988248825073242,7.66,845379952,12254190738.64,20905624814.4,987.1480102539062,6.694687366485596,31447364,143757,129421828,1,0,软件开发,2025-04-28
17,002427,尤夫股份,-10.051546096801758,6.98,843218256,6873602889.780001,6878320832.320001,326.0525207519531,11.867498397827148,32217997,141224,997560990,2,0,化纤行业,2025-04-28
18,605188,国光连锁,-9.984639167785645,11.72,237633330,5808197600.0,5808197600.0,66.76390838623047,4.061766147613525,44323868,133807,824153916,2,17,商业百货,2025-04-28
19,000510,新金路,-9.915966987609863,5.36,693254384,3251723419.1200004,3476193610.2400002,-23.694320678710938,21.187685012817383,58573758,131000,1650376910,2,9,化学原料,2025-04-28
20,003020,立方制药,-10.0,25.92,523491392,3569819636.1600003,4957472160.0,32.40154266357422,14.546775817871094,64996110,111151,714602185,2,26,化学制药,2025-04-28
21,002537,海联金汇,-10.033445358276367,8.07,2723175648,9474315132.15,9474315188.64,192.68081665039062,27.738924026489258,76337971,144245,486631975,1,10,汽车零部,2025-04-28
22,603697,有友食品,-10.0,12.15,105717083,5196458990.7,5196458966.400001,25.816083908081055,2.0075318813323975,83170990,093142,59890995,1,1,食品饮料,2025-04-28
