序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600615,丰华股份,-10.027854919433594,12.92,402827360,2424108643.36,2429224963.36,277.4029846191406,15.587260246276855,1097993,145256,23502772,1,0,小金属,2025-04-25
2,001256,炜冈科技,-10.014836311340332,24.26,197471180,933386032.8000001,3459780657.0800004,32.37599182128906,20.182422637939453,4432859,143057,40422012,1,1,专用设备,2025-04-25
3,002693,双成药业,-9.97150993347168,9.48,750859088,3899902270.0800004,3931258773.1200004,-77.92346954345703,18.88117790222168,6195909,144900,1347786986,1,0,生物制品,2025-04-25
4,000510,新金路,-9.984871864318848,5.95,1590747824,3609655661.15,3858834324.8,-84.5738525390625,39.88858413696289,16435393,145612,36251446,1,0,化学原料,2025-04-25
5,002427,尤夫股份,-9.976798057556152,7.76,1402249168,7646911083.36,7646958403.84,-164.94871520996094,16.923479080200195,21634197,145415,64848674,1,1,化纤行业,2025-04-25
6,002581,未名医药,-9.951457023620605,7.42,118541714,2973870414.62,4895238033.28,-35.65006637573242,3.9526820182800293,43285312,095054,205018310,1,0,生物制品,2025-04-25
7,603322,超讯通信,-10.002689361572266,33.47,406296288,5274430062.12,5274430062.12,155.58096313476562,7.4384660720825195,45240595,103008,92430752,1,2,通信服务,2025-04-25
8,601086,国芳集团,-9.98563289642334,12.53,1269869600,8344980000.0,8344980000.0,143.85829162597656,14.582378387451172,45842258,145031,4372120466,1,2,商业百货,2025-04-25
9,002570,贝因美,-10.041265487670898,6.54,2578258272,7063169477.82,7063483365.12,73.78952026367188,35.1071891784668,50775703,144751,173822082,1,1,食品饮料,2025-04-25
10,605188,国光连锁,-10.020732879638672,13.02,324386992,6452451600.0,6452451600.0,591.408203125,4.888884544372559,52229730,143114,1147694772,1,0,商业百货,2025-04-25
11,300716,泉为科技,-19.9538631439209,6.94,18142548,1110538800.0,1110538800.0,-11.993958473205566,1.6336708068847656,67515790,092500,66436620,1,0,光伏设备,2025-04-25
12,003020,立方制药,-10.0,28.8,711122624,3966466262.4,5508302400.0,36.001712799072266,17.631885528564453,76000262,134300,348359634,1,14,化学制药,2025-04-25
13,600794,保税科技,-9.931507110595703,5.26,1363783440,6312800345.82,6312800361.599999,51.351356506347656,20.601253509521484,138714563,135737,106761809,1,1,物流行业,2025-04-25
14,300460,惠伦晶体,-20.018535614013672,8.63,135860379,2423340686.13,2423340729.28,1066.499755859375,5.593148708343506,139797887,093533,299834850,1,2,电子元件,2025-04-25
15,603516,淳中科技,-10.008158683776855,33.09,128471925,6678944467.110001,6678944467.110001,-115.02510833740234,1.9235363006591797,179439194,092502,2828963370,2,0,计算机设,2025-04-25
16,600200,江苏吴中,-10.022778511047363,3.95,45846465,2807973946.0,2812999768.0,46.79945373535156,1.6327240467071533,191981553,092502,1064089315,2,0,化学制药,2025-04-25
17,002076,星光股份,-9.756096839904785,1.85,25226970,1911514775.5,2051880317.6000001,-751.0359497070312,1.3197370767593384,236647585,092500,574515465,4,0,家电行业,2025-04-25
18,300225,金力泰,-19.956140518188477,3.65,38680510,1731376003.5,1735317981.6,56.13986587524414,2.234090566635132,239134958,092500,340944310,2,0,化学制品,2025-04-25
