序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605066,天正电气,-9.97304630279541,6.68,778356160,3356253275.0,3388987806.72,24.474214553833008,22.875041961669922,18684962,143759,7663515417,1,2,电网设备,2024-12-30
2,002277,友阿股份,-10.043041229248047,6.27,1573709760,8741463456.0,8741463456.0,57.32222366333008,17.37041664123535,19212157,150000,110325138,1,1,商业百货,2024-12-30
3,002796,世嘉科技,-9.963898658752441,12.47,390484496,2825034643.01,3147764041.56,84.0630874633789,13.536829948425293,20707682,141112,38907646,1,0,专用设备,2024-12-30
4,300025,华星创业,-19.985876083374023,11.33,648541440,4891993970.27,5764623874.24,-106.8337173461914,12.516145706176758,22751773,141927,109341298,1,9,通信服务,2024-12-30
5,603803,瑞斯康达,-10.035211563110352,10.22,878576032,4342309952.54,4386761832.320001,-50.58479309082031,19.34893798828125,29205694,141512,443378348,1,6,通信设备,2024-12-30
6,603421,鼎信通讯,-10.0,7.92,341641984,5165348847.12,5165348855.04,-136.23165893554688,6.584983825683594,68624526,100824,724173276,1,9,通信服务,2024-12-30
7,002265,建设工业,-10.0,21.15,1755805984,8525502078.749999,21848804460.0,89.44349670410156,19.973201751708984,114962728,135933,1062690442,1,6,汽车零部,2024-12-30
8,002272,川润股份,-10.032894134521484,10.94,1102635824,4152532427.12,5304557618.24,-128.343017578125,26.12251091003418,120226891,105145,1033527841,1,2,工程机械,2024-12-30
9,002137,实益达,-10.0,9.99,1084014352,3960624970.44,5769273431.52,160.42176818847656,27.320255279541016,234887097,102203,2772623757,2,12,电子元件,2024-12-30
10,603686,福龙马,-9.976616859436035,11.55,139929405,4798221166.200001,4798221120.0,31.187227249145508,2.916276693344116,468849069,092501,4760653590,1,0,环保行业,2024-12-30
