序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,003041,真爱美家,-10.00599193572998,30.04,281918224,4110174936.0,4325760000.0,14.08625602722168,6.786106109619141,8833322,131509,146878052,1,27,纺织服装,2025-10-31
2,000014,沙河股份,-9.985597610473633,18.75,582045728,4538366700.0,4538366700.0,-105.63397979736328,12.729307174682617,11695875,143851,970045125,1,3,房地产开,2025-10-31
3,000620,盈新发展,-10.144927024841309,2.48,1764391728,11585937061.2,14562101616.64,-22.47256851196289,14.595643997192383,11856517,145418,2606524286,1,4,房地产开,2025-10-31
4,603508,思维列控,-10.0,29.88,365581984,11392478384.76,11392478593.92,21.55160140991211,3.201890468597412,18275325,103945,1359297722,1,22,软件开发,2025-10-31
5,002269,美邦服饰,-10.162601470947266,2.21,779603648,5552625000.0,5552625000.0,-60.36821746826172,13.937936782836914,24552644,140412,977270066,1,4,纺织服装,2025-10-31
6,603175,超颖电子,-9.993884086608887,73.58,1411845984,3237469082.64,32156617954.239998,113.96649169921875,42.82847213745117,24589920,142917,348989709,1,15,电子元件,2025-10-31
7,600403,大有能源,-10.01137638092041,7.91,948459760,18911326099.82,18911326084.0,-12.640460968017578,4.964310646057129,48733905,141040,234672028,1,13,煤炭行业,2025-10-31
8,002160,常铝股份,-9.920000076293945,5.63,1203642768,4467575577.74,5814557975.84,118.82091522216797,26.36539649963379,73841199,134821,161659997,1,1,有色金属,2025-10-31
9,603378,亚士创能,-9.990009307861328,9.01,388570688,3861655744.42,3861655726.4,-9.30080509185791,9.777546882629395,74911158,133613,550230969,1,1,装修建材,2025-10-31
10,601611,中国核建,-10.027100563049316,13.28,3345213184,40023718335.36,40023718282.24,27.13080406188965,8.169976234436035,83648980,141456,495538346,1,22,工程建设,2025-10-31
11,000593,德龙汇能,-9.96204948425293,9.49,339730144,3402005273.81,3403408265.92,103.01884460449219,9.825510025024414,95440047,094012,97414033,1,4,燃气,2025-10-31
12,000657,中钨高新,-9.996155738830566,23.41,3323518464,33812917516.79,53342129004.0,47.29909133911133,9.531911849975586,200243615,104824,381965982,1,5,小金属,2025-10-31
