序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000632,三木集团,-10.0,5.85,553191840,2723067395.1,2723289472.7999997,-14.946770668029785,19.605464935302734,7668765,144648,36916955,1,1,综合行业,2025-12-16
2,603391,力聚热能,-10.005393981933594,66.74,299623744,1518335000.0,6073340000.0,80.9115219116211,18.615304946899414,10918397,133229,26602564,1,1,通用设备,2025-12-16
3,600734,实达集团,-9.914529800415039,5.27,2082522480,11477285868.619999,11479657358.08,-98.31726837158203,17.74994659423828,12950498,144907,320686878,1,3,互联网服,2025-12-16
4,002309,中利集团,-10.026385307312012,3.41,484316064,4145270600.57,10256138986.720001,-54.80821228027344,11.409933090209961,15992221,143200,344650746,1,1,光伏设备,2025-12-16
5,601399,国机重装,-10.037175178527832,4.84,2624141760,34913610507.6,34913610885.12,60.00885009765625,7.336076736450195,24601889,142017,444577854,1,10,专用设备,2025-12-16
6,603322,超讯通信,-9.990375518798828,46.76,975099888,7368758580.96,7368758580.96,92.30431365966797,12.931965827941895,29316649,142005,122581340,1,2,通信服务,2025-12-16
7,600577,精达股份,-10.0,10.53,1977491472,22630893136.02,22630893199.199997,37.64448547363281,8.455488204956055,29366727,135114,255388302,1,5,电网设备,2025-12-16
8,600330,天通股份,-10.034013748168945,10.58,1747906192,13049736121.28,13049736121.28,170.755615234375,13.065759658813477,39731835,143522,353825369,1,19,非金属材,2025-12-16
9,600936,广西广电,-9.955751419067383,4.07,830750800,6801076792.7300005,6801076796.8,-14.818151473999023,11.615579605102539,46936477,140347,149983313,1,1,文化传媒,2025-12-16
10,001280,中国铀业,-10.002667427062988,67.48,4736072192,10667728237.32,139560909483.52002,87.25437927246094,43.27208709716797,47148208,144236,675851731,1,11,小金属,2025-12-16
11,603709,中源家居,-10.013592720031738,19.86,208898963,2484670102.2,2503893192.0,-107.6551742553711,8.365375518798828,64234905,100048,1056445628,1,2,装修建材,2025-12-16
12,002752,昇兴股份,-10.024450302124023,7.36,854590176,7189015924.4800005,7190119895.04,24.90275764465332,11.31369400024414,100910251,130000,82937742,1,0,包装材料,2025-12-16
13,001360,南矿集团,-9.979879379272461,22.37,138251057,1829444236.02,4563480000.0,60.815834045410156,7.4226179122924805,150312978,093148,62427959,1,0,专用设备,2025-12-16
14,001330,博纳影业,-9.983360290527344,10.82,611415696,14872295406.880001,14872295493.44,-10.052889823913574,4.095825672149658,513323489,093242,2525936574,2,1,文化传媒,2025-12-16
15,002682,龙洲股份,-9.974852561950684,10.74,289466624,6039748483.56,6039838678.08,-47.36597442626953,4.792693614959717,767283793,092500,2690003766,1,0,物流行业,2025-12-16
