序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603881,数据港,-9.977924346923828,20.39,2342129984,12206422504.61,12206422606.56,87.11517333984375,18.678430557250977,374380,150000,2434027579,1,2,互联网服,2025-01-02
2,603657,春光科技,-9.982486724853516,15.42,133559634,2084630571.0,2104048591.5,334.535888671875,6.194464683532715,400920,145134,11017590,1,0,家电行业,2025-01-02
3,600182,S佳通,-4.991293907165527,16.37,86761088,2782900000.0,5565800000.0,26.697513580322266,3.0870299339294434,3771648,141458,49489783,2,6,橡胶制品,2025-01-02
4,603958,哈森股份,-10.005620956420898,16.01,505655216,3511953600.0000005,3511953600.0000005,-63.569114685058594,14.00815486907959,4460386,142920,1818230084,2,12,纺织服装,2025-01-02
5,600505,西昌电力,-10.0,10.89,286626496,3970140075.0,3970140118.5600004,601.4838256835938,7.073541641235352,5346990,140948,42323985,1,2,电力行业,2025-01-02
6,002861,瀛通通讯,-10.007097244262695,12.68,366625776,1904134678.0,2362080638.16,-54.11072540283203,18.343385696411133,6294352,141103,46997760,1,1,消费电子,2025-01-02
7,601777,力帆科技,-9.934640884399414,6.89,785626800,31150379489.19,31150379220.48,584.8387451171875,2.4471166133880615,6648781,143330,63642930,1,1,汽车整车,2025-01-02
8,600397,安源煤业,-9.952607154846191,3.8,701115872,3761847551.6,3761847574.3999996,-15.16683292388916,18.164390563964844,29621068,134526,230530639,1,4,煤炭行业,2025-01-02
9,000886,海南高速,-10.038609504699707,6.99,439038544,6835079917.02,6911909844.96,129.64096069335938,6.260732173919678,33348591,132042,99514246,1,4,房地产开,2025-01-02
10,600575,淮河能源,-10.075567245483398,3.57,652227232,13873952002.05,13873952027.039999,12.351655006408691,4.6542229652404785,43351952,134349,453085107,1,1,物流行业,2025-01-02
11,600718,东软集团,-10.027854919433594,9.69,840324560,11663886604.92,11663886643.68,57.41529083251953,7.161454677581787,73659659,130044,452856780,1,10,互联网服,2025-01-02
12,600807,济高发展,-10.0,3.15,13231260,2479108161.6,2786599418.4,-45.475948333740234,0.5337104797363281,233585446,092501,558656910,1,0,医疗器械,2025-01-02
13,002625,光启技术,-10.0,43.02,3218578208,76510062342.54001,92744358632.64,129.51914978027344,4.0636305809021,288590893,131854,189933300,1,2,航天航空,2025-01-02
