序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002109,兴化股份,-10.068650245666504,3.93,468242656,5015740514.43,5015740534.08,-13.128283500671387,9.083712577819824,1377413,145557,45446764,1,4,化学原料,2025-06-20
2,600960,渤海汽车,-9.930715560913086,3.9,301951888,3707010520.2,3707010528.0,1664.4207763671875,7.922478199005127,2276040,145628,32503380,2,2,汽车零部,2025-06-20
3,600227,赤天化,-9.863945960998535,2.65,371882960,3385639477.95,4475128352.0,-24.305500030517578,10.679603576660156,14425012,143449,43063560,1,5,化肥行业,2025-06-20
4,002951,金时科技,-9.9781494140625,12.36,248688380,5005781460.0,5005800000.0,-49.479549407958984,4.899684906005859,22093500,142109,153573000,2,6,电源设备,2025-06-20
5,002734,利民股份,-9.975309371948242,18.23,1813751872,6909313579.4800005,7679197324.64,17.756330490112305,25.46622085571289,26496903,145115,614302104,2,2,农药兽药,2025-06-20
6,600551,时代出版,-10.0,9.18,804142624,6224547094.0199995,6224547029.76,26.176706314086914,12.603446006774902,29173948,142251,87324423,1,6,文化传媒,2025-06-20
7,002015,协鑫能科,-10.025274276733398,10.68,2420295008,17337106877.52,17337106813.44,17.088645935058594,13.661582946777344,35609843,145639,1901922648,1,1,电力行业,2025-06-20
8,002828,贝肯能源,-10.014836311340332,12.13,916201520,2352079852.78,2437979588.0,121.34444427490234,37.41246795654297,37493320,144557,42276324,1,0,采掘行业,2025-06-20
9,603332,苏州龙杰,-9.973190307617188,16.79,459744432,3632469219.3599997,3632469219.3599997,69.2289810180664,12.44485855102539,37941857,110226,86803039,1,3,化纤行业,2025-06-20
10,600722,金牛化工,-9.938650131225586,7.34,862030304,4993546421.84,4993546451.2,93.09127044677734,16.87989044189453,75611564,133627,801363575,1,1,化学原料,2025-06-20
11,002878,元隆雅图,-10.004331588745117,20.78,1092919232,4866851819.58,5443939849.18,54.950138092041016,22.32440948486328,92751530,134633,799624311,1,15,文化传媒,2025-06-20
12,603093,南华期货,-9.974811553955078,17.87,656026688,10901877507.91,10901877418.560001,31.78824806213379,5.945898532867432,100179220,112343,280705534,1,11,多元金融,2025-06-20
