序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600817,宇通重工,-10.0,12.78,403547888,6738246641.88,6860935229.759999,33.274627685546875,5.819713115692139,3297252,145658,22620587,1,2,工程机械,2025-05-30
2,002846,英联股份,-9.959514617919922,11.12,638682576,2858041227.52,4670329187.839999,105.72522735595703,22.053499221801758,5099632,145606,111325656,1,16,包装材料,2025-05-30
3,603839,安正时尚,-9.954751014709473,7.96,196665189,3129493900.0,3129493868.16,33.94322204589844,6.209253787994385,20154242,133926,50202922,1,14,纺织服装,2025-05-30
4,000565,渝三峡Ａ,-9.962406158447266,9.58,709902240,4153813467.6,4153813505.92,197.79974365234375,16.612152099609375,22763057,142154,80166398,1,1,化学制品,2025-05-30
5,603693,江苏新能,-10.0,15.12,973619120,13479115305.599998,13479115426.56,20.586923599243164,6.916140079498291,32241872,143718,62286536,1,1,电力行业,2025-05-30
6,605188,国光连锁,-10.027284622192383,13.19,323912992,6536700200.0,6536700200.0,75.13787841796875,4.890267848968506,33844221,133933,44793240,1,7,商业百货,2025-05-30
7,603333,尚纬股份,-10.0401611328125,8.96,1363967536,5568887170.56,5568887152.64,-96.05294799804688,23.95549774169922,53141052,141248,318222032,1,13,电网设备,2025-05-30
8,603332,苏州龙杰,-10.0,17.01,473403040,3680065599.84,3680065599.84,70.1360855102539,12.733037948608398,56625371,133436,1384930582,2,10,化纤行业,2025-05-30
9,605136,丽人丽妆,-10.0,14.13,1320857024,5658478605.0,5658478548.4800005,-77.2088394165039,22.86161994934082,59463279,142916,2092943171,1,20,商业百货,2025-05-30
10,002427,尤夫股份,-10.019083976745605,9.43,979660768,9286257199.23,9292631153.119999,440.4979248046875,10.398314476013184,90039224,130127,285503661,1,16,化纤行业,2025-05-30
11,002471,中超控股,-10.066006660461426,5.45,2685033152,7112232358.35,7461050000.0,-92.16670989990234,37.300777435302734,90842507,141615,845645337,1,19,电网设备,2025-05-30
12,603607,京华激光,-10.005955696105957,30.22,1074876912,5394777696.0,5394777696.0,53.082576751708984,19.376527786254883,92147639,133608,2208144543,1,7,造纸印刷,2025-05-30
13,601086,国芳集团,-10.019023895263672,14.19,935454576,9450540000.0,9450540000.0,155.7602081298828,9.713138580322266,104761094,104650,165059499,1,1,商业百货,2025-05-30
14,002365,永安药业,-10.013531684875488,19.95,1067955728,4898924014.95,5878915795.2,-336.5395202636719,21.31763458251953,158116757,111503,2022698895,2,7,化学制药,2025-05-30
15,002366,融发核电,-9.951457023620605,7.42,3053226944,9322965773.8,15440557348.16,1240.0372314453125,32.589088439941406,204777026,135351,1717997880,1,15,电源设备,2025-05-30
16,002735,王子新材,-9.977116584777832,19.67,435733616,5519319582.700001,7514069035.200001,223.1963653564453,7.890388488769531,845688714,093012,3063623027,1,0,包装材料,2025-05-30
