序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002598,山东章鼓,-10.006998062133789,12.86,841472064,3627606309.92,4012816087.3599997,48.163352966308594,22.61699676513672,5670411,145448,69115387,1,2,通用设备,2025-08-20
2,002873,新天药业,-10.006583213806152,13.67,822839536,3262602783.07,3336899028.02,289.35601806640625,24.476844787597656,11630490,144606,59930960,1,4,中药,2025-08-20
3,601089,福元医药,-10.0,27.72,702086000,13305600000.0,13305600000.0,24.836145401000977,5.105374336242676,13244616,145502,86361660,1,2,化学制药,2025-08-20
4,603280,南方路机,-10.0,47.25,389170656,1320243765.75,5122215015.75,119.0661392211914,29.015649795532227,15308811,142646,76275389,1,10,专用设备,2025-08-20
5,603367,辰欣药业,-9.985315322875977,30.65,758914928,13876914053.849998,13876914023.199999,24.168304443359375,5.246279239654541,18739410,135041,92753030,1,6,化学制药,2025-08-20
6,600208,衢州发展,-9.9277982711792,4.99,2696272960,42454801921.630005,42459614592.0,25.038005828857422,6.241068363189697,24777061,145433,525721003,1,16,房地产开,2025-08-20
7,601519,大智慧,-10.0,16.83,3419325648,33477562799.999996,33477562799.999996,3519.28564453125,10.054083824157715,25022608,145234,735846420,1,9,软件开发,2025-08-20
8,600619,海立股份,-10.00400161743164,22.49,3334587728,17748541207.02,24139515556.0,395.571044921875,18.560625076293945,35563864,143741,599915412,1,20,家电行业,2025-08-20
9,001277,速达股份,-10.0,48.78,244702428,926820000.0,3707280000.0,84.12261199951172,25.292631149291992,54540918,130951,33380154,1,0,专用设备,2025-08-20
10,603221,爱丽家居,-10.019776344299316,13.65,238888609,3306985500.0,3338517000.0,37.644561767578125,7.171461582183838,55625115,094843,1211161770,2,1,塑料制品,2025-08-20
11,002364,中恒电气,-10.012014389038086,22.47,1208304448,12540591487.199999,12663304651.199999,156.01963806152344,9.576973915100098,162669520,095512,975982314,1,5,电源设备,2025-08-20
