序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000014,沙河股份,-10.023309707641602,15.44,413671344,3737193698.56,3737193698.56,-97.9576187133789,10.755620002746582,8976198,144621,25974710,1,1,房地产开,2025-08-21
2,002815,崇达技术,-9.969788551330566,14.9,2065680112,9545658254.5,16110650508.800001,34.95002365112305,21.135780334472656,17808018,142709,425012229,1,25,电子元件,2025-08-21
3,600980,北矿科技,-9.992862701416016,25.22,1066047600,4736185259.5199995,4773226125.719999,57.48630142211914,21.577634811401367,22186336,141852,54419715,1,0,小金属,2025-08-21
4,600503,华丽家族,-10.027854919433594,3.23,1185045744,5175396700.0,5175396700.0,959.2530517578125,21.917409896850586,27110682,140929,95680607,1,0,房地产开,2025-08-21
5,002826,易明医药,-9.98445987701416,23.17,674692544,4039142433.13,4418003467.5,58.81708526611328,16.36944007873535,51267193,130045,134537462,1,10,中药,2025-08-21
6,600513,联环药业,-10.003473281860352,25.91,1643941024,7396171955.7,7396172007.52,80.18546295166016,21.267045974731445,78983396,134158,133417478,1,4,化学制药,2025-08-21
7,603158,腾龙股份,-9.971712112426758,12.73,1263366752,6247875165.38,6247875241.76,34.49599075317383,19.66314697265625,83986887,103258,798889733,1,6,汽车零部,2025-08-21
8,002272,川润股份,-10.015649795532227,17.25,3388675360,6667001628.0,8364133356.0,-177.42025756835938,47.565670013427734,97413406,140333,176921744,1,4,工程机械,2025-08-21
9,002298,中电鑫龙,-10.0,10.8,2807292368,7059586492.8,7993197676.8,47.334537506103516,38.25662612915039,145162238,133118,308703438,1,6,电网设备,2025-08-21
10,002536,飞龙股份,-9.993773460388184,28.91,2583409120,15739101252.0,16617060022.08,39.48210144042969,16.132713317871094,264571281,112900,746440522,1,10,汽车零部,2025-08-21
11,600580,卧龙电驱,-10.0,31.59,9801532416,49347292172.49,49347291951.36,45.92870330810547,19.22890853881836,355930342,141432,648218438,1,6,电机,2025-08-21
12,601609,金田股份,-9.96610164642334,13.28,2321960592,22624985006.399998,22624984926.719997,30.293418884277344,10.20213508605957,468417684,101910,1075229548,1,5,有色金属,2025-08-21
