序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600200,退市苏吴,-8.88888931274414,0.41,14201767,291460586.8,291460590.08,-2.4991462230682373,4.733460426330566,2408727,132600,4324022,1,0,化学制药,2025-12-12
2,002162,悦心健康,-10.079051971435547,4.55,381668976,4179148250.5499997,4184639368.0,1017.5509033203125,8.836081504821777,2411045,145539,24946285,1,2,装修建材,2025-12-12
3,603506,南都物业,-10.026917457580566,13.37,393475104,2510588905.23,2510588905.23,12.190061569213867,15.522311210632324,13449899,140809,32787251,1,0,房地产服,2025-12-12
4,603879,永悦科技,-10.060976028442383,5.9,317755808,2120132196.0000002,2120132243.2,-171.81556701660156,14.864897727966309,14361190,135657,1570559614,2,6,塑料制品,2025-12-12
5,002133,广宇集团,-10.10929012298584,3.29,461831008,2532872961.29,2546934339.04,20.181251525878906,17.937036514282227,14953773,142527,848785783,1,0,房地产开,2025-12-12
6,002105,信隆健康,-10.04672908782959,7.7,557606656,2806434207.5,2834062000.0,-70.52525329589844,19.69348907470703,24780140,140339,841317839,1,13,交运设备,2025-12-12
7,600280,中央商场,-9.954751014709473,3.98,606327584,4490772456.24,4490772440.32,-62.910133361816406,13.377745628356934,25219270,142649,161793764,1,7,商业百货,2025-12-12
8,605299,舒华体育,-10.014619827270508,12.31,670152336,5037578498.13,5037578559.68,106.26358032226562,13.192506790161133,26140974,142538,2366431315,2,13,家用轻工,2025-12-12
9,000823,超声电子,-10.00645637512207,13.94,811208464,7485345699.3,7485662680.96,31.50180435180664,10.778148651123047,36281763,131312,614572929,1,14,电子元件,2025-12-12
10,002725,跃岭股份,-10.0,19.08,1524310368,4045223475.72,4884480000.0,185.20755004882812,36.41598129272461,39545436,143157,275053464,1,3,汽车零部,2025-12-12
11,600828,茂业商业,-10.055866241455078,6.44,693265168,11149959565.640001,11153967583.36,200.4590606689453,6.105574131011963,42683766,144028,1338570479,1,0,商业百货,2025-12-12
12,003016,欣贺股份,-9.991312026977539,10.36,393755776,4256746243.12,4356603941.76,314.87982177734375,9.211472511291504,44754164,134748,421086116,2,14,纺织服装,2025-12-12
13,002319,乐通股份,-10.025707244873047,10.5,53963843,2100000000.0,2199461355.0,-3503.91748046875,2.5452001094818115,48156318,093230,91030800,1,2,化学制品,2025-12-12
14,601933,永辉超市,-9.909910202026367,5.0,6666695168,45375184965.0,45375184640.0,-47.94343566894531,14.373873710632324,90088330,145320,1028716135,1,5,商业百货,2025-12-12
15,603778,国晟科技,-10.00719928741455,12.5,1800811392,8035714275.0,8208026600.0,-40.755558013916016,22.206356048583984,113192150,135230,6138618437,1,9,光伏设备,2025-12-12
