序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600322,津投城开,-9.876543045043945,2.92,398934704,3228644000.0,3228644000.0,-3.1099631786346436,11.986624717712402,4934198,144453,100921588,1,21,房地产开,2025-09-19
2,600376,首开股份,-10.037175178527832,7.26,3497344960,18727643656.92,18727643700.48,-5.0930562019348145,17.489423751831055,6702250,150000,413525972,1,7,房地产开,2025-09-19
3,601777,千里科技,-10.023492813110352,11.49,1932108736,51947439815.79,51947439367.68,833.2713012695312,3.5953214168548584,8523282,143612,219152962,1,11,汽车整车,2025-09-19
4,603959,百利科技,-9.97150993347168,6.32,668605136,3098689629.44,3098689629.44,-29.738866806030273,20.96747589111328,15994125,143756,64555032,1,1,工程咨询,2025-09-19
5,603626,科森科技,-10.0,15.93,3394267328,8839233461.7,8839233557.28,-42.005828857421875,35.63031005859375,21981058,145431,164664650,1,1,消费电子,2025-09-19
6,600337,美克家居,-10.0,2.43,571635808,3491905472.9100003,3491905489.92,-19.84454917907715,15.535890579223633,22902993,134649,54101034,1,1,装修建材,2025-09-19
7,002905,金逸影视,-9.974093437194824,13.9,669936512,4857216000.0,5230848000.0,80.7843246459961,13.566123962402344,23194652,141939,224807202,1,2,文化传媒,2025-09-19
8,605288,凯迪股份,-10.001626968383789,110.68,308637456,7769615580.160001,7822088968.160001,125.54380798339844,3.830686092376709,24179152,105158,92238494,1,4,专用设备,2025-09-19
9,601512,中新集团,-9.970958709716797,9.3,324085696,13939677000.000002,13939677000.000002,11.783004760742188,2.2553155422210693,25092330,135032,29381490,1,0,房地产开,2025-09-19
10,600735,新华锦,-9.941520690917969,6.16,226017793,2620783254.32,2641273859.84,102.63592529296875,8.510058403015137,28246680,095703,72794340,1,5,纺织服装,2025-09-19
11,002975,博杰股份,-10.002866744995117,62.8,1197465376,6647943944.0,10067002840.4,249.2805938720703,17.42268943786621,40902268,143848,88422400,1,1,专用设备,2025-09-19
12,002759,天际股份,-9.99428939819336,15.76,1862335344,7894847385.68,7901789902.08,-75.45514678955078,22.903697967529297,55043376,143700,141413343,1,1,电池,2025-09-19
13,002067,景兴纸业,-10.055866241455078,6.44,4579294976,7776380467.8,8660270474.24,78.68132019042969,53.12156295776367,73777348,142636,200429149,1,2,造纸印刷,2025-09-19
14,603667,五洲新春,-10.0,46.62,2150858944,17072373137.4,17072373044.16,113.37747192382812,12.353649139404297,111915738,132649,144616822,1,1,通用设备,2025-09-19
15,000718,苏宁环球,-10.119048118591309,3.02,488396992,6891921228.44,9164601879.68,33.372310638427734,6.915140151977539,124934280,094154,122284028,1,0,房地产开,2025-09-19
16,600103,青山纸业,-9.896906852722168,4.37,1844566080,9667877935.39,9792412906.24,87.30909729003906,18.746728897094727,159724736,131817,625388771,1,16,造纸印刷,2025-09-19
17,002269,美邦服饰,-9.933774948120117,2.72,548450784,6834000000.000001,6834000000.000001,344.0987548828125,7.88371467590332,202895103,094233,180663594,1,1,纺织服装,2025-09-19
18,000559,万向钱潮,-9.982638359069824,10.37,3076706272,34371823499.18,34260316237.28,32.14284896850586,8.738933563232422,302790747,105033,567961064,1,10,汽车零部,2025-09-19
19,600143,金发科技,-10.008305549621582,21.67,7834333440,56281878015.22,57135397295.68001,48.80472946166992,13.674630165100098,596812213,131323,1023729412,1,2,塑料制品,2025-09-19
20,600580,卧龙电驱,-10.005293846130371,51.0,13111489536,79667993061.0,79667992704.0,74.1489028930664,16.10529899597168,746145147,134113,1152845208,1,2,电机,2025-09-19
21,600170,上海建工,-10.051546096801758,3.49,2884044464,31011929706.56,31011929594.88,21.836719512939453,9.179241180419922,907447977,095201,1241212866,1,4,工程建设,2025-09-19
