序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002963,豪尔赛,-9.961389541625977,11.66,183364414,1434110599.68,1753196783.8,211.85345458984375,12.417116165161133,95612,145306,188731092,1,1,装修装饰,2024-12-31
2,002796,世嘉科技,-10.02405834197998,11.22,378293712,2541851539.26,2832230356.56,75.63655853271484,14.466350555419922,2058039,145115,39317122,2,1,专用设备,2024-12-31
3,603980,吉华集团,-10.082304000854492,4.37,284605760,2957761783.2000003,2957761783.2000003,17.3040714263916,9.306899070739746,2613172,145406,16644892,1,0,化学制品,2024-12-31
4,002843,泰嘉股份,-10.004220962524414,21.32,538702544,5346897421.84,5417658501.84,61.543060302734375,9.712509155273438,2701244,144609,64348024,1,6,消费电子,2024-12-31
5,603341,龙旗科技,-9.992298126220703,46.75,483467152,2244000000.0,21743263432.0,37.8489990234375,21.069679260253906,4838625,145005,432255175,1,8,消费电子,2024-12-31
6,002617,露笑科技,-10.0,7.65,2671710192,14469621279.300001,14710995165.6,47.13846969604492,17.794652938842773,5566905,145406,149996201,1,3,光伏设备,2024-12-31
7,003010,若羽臣,-10.0,27.9,242861047,3373831382.3999996,4576451117.4,59.481327056884766,7.037254333496094,6443421,145321,18546246,1,1,互联网服,2024-12-31
8,002067,景兴纸业,-10.0,3.96,1056699328,4137351847.2,4680861863.04,70.16800689697266,24.610517501831055,10610174,144815,101720938,1,3,造纸印刷,2024-12-31
9,002107,沃华医药,-9.98116683959961,4.78,96145199,2722767587.0,2759061888.0,90.3243179321289,3.410604238510132,10799148,094945,43308712,1,0,中药,2024-12-31
10,600182,S佳通,-5.016538143157959,17.23,85684937,2929100000.0,5858200000.0,28.100069046020508,2.9019410610198975,12818275,103105,30901124,1,5,橡胶制品,2024-12-31
11,601137,博威合金,-9.977827072143555,20.3,1477749008,16258132102.1,16292235960.0,11.133212089538574,8.806843757629395,19845320,145521,17719606,1,0,有色金属,2024-12-31
12,603421,鼎信通讯,-9.974746704101562,7.13,386302400,4650118343.43,4650118350.559999,-122.64289855957031,8.17317008972168,26710833,140305,836638097,2,2,通信服务,2024-12-31
13,000936,华西股份,-10.022026062011719,8.17,835737552,7237699543.29,7238725229.6,42.100914001464844,11.137697219848633,34060730,142936,78784127,1,2,化纤行业,2024-12-31
14,000670,盈方微,-9.956709861755371,8.32,1035358336,6007927843.84,6984551475.2,-143.4373779296875,16.706378936767578,34997248,142921,120193898,1,1,半导体,2024-12-31
15,600580,卧龙电驱,-10.0,17.19,3788804496,22392082940.940002,22392082906.56,26.314361572265625,16.216182708740234,36303561,145330,98682633,1,0,电机,2024-12-31
16,002272,川润股份,-9.9634370803833,9.85,859170320,3738797477.7999997,4776041365.599999,-115.55565643310547,22.134458541870117,44174649,131254,742135445,2,0,工程机械,2024-12-31
17,603958,哈森股份,-10.015174865722656,17.79,613401632,3902414400.0,3902414400.0,-70.63676452636719,14.548959732055664,55559059,130242,51672834,1,0,纺织服装,2024-12-31
18,600577,精达股份,-10.0,7.29,2056046192,15372267533.460001,15372267518.88,27.72427749633789,12.831174850463867,56347530,140355,102653930,1,1,电网设备,2024-12-31
19,002577,雷柏科技,-9.985734939575195,18.93,618263264,5354634450.0,5354918400.0,117.51004791259766,11.216312408447266,63594047,130818,853884975,1,0,消费电子,2024-12-31
20,603686,福龙马,-9.956709861755371,10.4,1036069952,4320476201.6,4320476160.0,28.08200454711914,23.710298538208008,63981205,131136,7768866412,2,1,环保行业,2024-12-31
21,002055,得润电子,-10.0,7.2,732467104,4257768628.8,4352328115.2,-25.956491470336914,17.060253143310547,89843760,130021,1046663348,1,13,消费电子,2024-12-31
22,600255,鑫科材料,-10.0,3.42,1422237200,6177022586.099999,6177022603.2,116.38618469238281,22.432064056396484,99426711,132445,1511651970,1,0,有色金属,2024-12-31
23,002137,实益达,-10.010009765625,8.99,1156722208,3564166014.44,5191768583.52,144.36354064941406,32.34043884277344,132143398,130206,1747661654,3,14,电子元件,2024-12-31
