序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002674,兴业科技,-10.038241386413574,9.41,152930442,2718319885.32,2746430303.04,18.771883010864258,5.458666801452637,819611,145603,24204656,1,4,纺织服装,2025-01-27
2,000639,西王食品,-10.119048118591309,3.02,222061445,3259868851.44,3259872849.92,39.06319808959961,6.75370454788208,2035984,144809,240720572,1,1,食品饮料,2025-01-27
3,002629,仁智股份,-9.95850658416748,4.34,215888355,1499126484.6599998,1895052320.0,-137.92361450195312,14.107458114624023,2080596,140936,87216636,1,15,采掘行业,2025-01-27
4,600468,百利电气,-9.957627296447754,4.25,149136249,4622875114.25,4622875144.0,33.67369079589844,3.1926920413970947,2311711,143316,409509594,1,6,电网设备,2025-01-27
5,301288,清研环境,-20.027156829833984,11.78,121421579,554754644.72,1272357800.0,-73.34613037109375,21.66307830810547,2463198,144039,145696218,1,7,环保行业,2025-01-27
6,601718,际华集团,-9.893993377685547,2.55,334640608,11198654980.199999,11198654745.599998,-190.0807647705078,2.953782081604004,3608510,145437,1756422909,1,4,纺织服装,2025-01-27
7,000586,汇源通信,-9.970674514770508,9.21,211652754,1781582400.0000002,1781582400.0000002,-511.6430969238281,11.585814476013184,3625903,142351,40508343,2,28,通信设备,2025-01-27
8,000517,荣安地产,-9.813084602355957,1.93,107820196,4809533782.88,6144970386.4,14.490354537963867,2.213528871536255,7504592,102321,32343711,1,0,房地产开,2025-01-27
9,002733,雄韬股份,-9.972298622131348,16.25,556119824,5994019833.75,6243492320.0,39.43743896484375,9.01408863067627,13152750,141439,79001000,1,7,电池,2025-01-27
10,600753,庚星股份,-10.017574310302734,5.12,19587584,1179172736.0,1179172736.0,-12.276436805725098,1.661129355430603,19619261,092503,101214720,2,0,贸易行业,2025-01-27
11,000620,新华联,-9.756096839904785,1.85,253737857,8642694469.0,10862858060.800001,97.56572723388672,2.909367561340332,20229916,101306,665723237,1,3,房地产开,2025-01-27
12,603118,共进股份,-9.970674514770508,9.21,616093888,7250815699.26,7250815644.000001,397.0080871582031,8.256820678710938,21746007,131514,75819758,1,0,通信设备,2025-01-27
13,000627,天茂集团,-9.97624683380127,3.79,893716304,17253990785.35,18724984849.920002,-42.16011047363281,4.956604480743408,22401932,142203,113745896,1,5,保险,2025-01-27
14,002582,好想你,-10.038609504699707,9.32,726262192,3207194877.04,4215057384.32,-52.07317352294922,21.842409133911133,26982332,143515,96633488,1,2,食品饮料,2025-01-27
15,000820,神雾节能,-9.909910202026367,3.0,31003800,876245697.0,1925010624.0,-86.17984771728516,3.5382542610168457,31267569,092500,126413400,1,0,环保行业,2025-01-27
16,000736,中交地产,-10.0,6.3,291924624,4543976083.5,4706719920.0,-2.301907539367676,6.306033134460449,31368021,130109,47218500,2,1,房地产开,2025-01-27
17,603803,瑞斯康达,-10.009016990661621,9.98,487979680,4240337898.86,4283745898.88,-49.396888732910156,11.339496612548828,31878116,131240,127773934,1,9,通信设备,2025-01-27
18,603813,原尚股份,-9.953916549682617,9.77,9036273,878733340.0,1025996550.0,-25.24486541748047,1.0283293724060059,33797566,092503,40637338,1,0,物流行业,2025-01-27
19,000533,顺钠股份,-9.924812316894531,5.99,547953088,4102565376.0,4137987840.0,43.533241271972656,13.046924591064453,34610190,141536,61528680,1,2,电网设备,2025-01-27
20,002779,中坚科技,-10.0,88.56,439122272,10488561534.0,11689920000.0,219.7812042236328,4.111892223358154,40675608,093821,224729856,1,0,专用设备,2025-01-27
21,603928,兴业股份,-9.986226081848145,13.07,713006592,3425385600.0,3425385600.0,70.2249984741211,18.411352157592773,43219941,102355,90404861,1,3,塑料制品,2025-01-27
22,002747,埃斯顿,-10.014873504638672,18.15,1152990528,14246705521.949999,15781995926.4,-177.45932006835938,7.916435718536377,47099395,134748,94701254,1,1,通用设备,2025-01-27
23,603286,日盈电子,-10.0,21.78,237417880,2489539617.1800003,2539372257.1800003,198.51695251464844,9.433883666992188,64536318,095222,99926640,1,11,汽车零部,2025-01-27
24,002917,金奥博,-10.0,16.56,943051968,4314629025.36,5756491019.5199995,40.09690475463867,21.32253074645996,72569944,110421,303981680,1,12,化学制品,2025-01-27
25,603042,华脉科技,-9.975961685180664,14.98,753695728,2405635803.2000003,2405635803.2000003,-220.10682678222656,31.115739822387695,84859318,104752,2564348303,1,2,通信设备,2025-01-27
26,603211,晋拓股份,-9.991602897644043,21.44,241227055,1456890880.0,5827563520.0,101.4769287109375,16.323577880859375,99088390,100354,502785152,1,5,汽车零部,2025-01-27
27,002130,沃尔核材,-10.010574340820312,25.53,4507034112,31890777263.370003,32165210236.800003,36.82501983642578,13.8623046875,99552167,142227,2992445336,1,5,非金属材,2025-01-27
28,002031,巨轮智能,-9.970674514770508,6.14,2129914192,12171002799.82,13504289376.96,1733.67822265625,17.22627067565918,100473118,131609,320074945,1,1,专用设备,2025-01-27
29,603687,大胜达,-10.012674331665039,7.1,87842620,3880167416.2999997,3905226291.2,35.407752990722656,2.263887405395508,116078652,092502,1965860780,1,0,包装材料,2025-01-27
30,600696,岩石股份,-9.971237182617188,9.39,18507690,3140667957.09,3140667891.36,-31.174097061157227,0.589291512966156,132504430,092501,241808463,1,0,酿酒行业,2025-01-27
31,002305,南国置业,-9.826589584350586,1.56,31599048,2705201110.56,2705376610.56,-8.649116516113281,1.168084979057312,147681075,092500,113321052,1,0,房地产开,2025-01-27
32,605277,新亚电子,-9.979939460754395,17.95,692789792,5635983523.55,5821135888.8,43.11503601074219,12.279343605041504,151674825,102245,504712642,1,9,消费电子,2025-01-27
33,000595,宝塔实业,-10.068259239196777,5.27,42387664,5997590919.11,6000719059.36,-75.73516082763672,0.7067448496818542,160209617,092500,219761635,1,0,通用设备,2025-01-27
34,003032,传智教育,-10.0,8.19,39013065,2239706466.27,3296045057.7599998,-59.973793029785156,1.7418829202651978,182654747,092500,224798301,1,0,教育,2025-01-27
35,000882,华联股份,-9.866666793823242,3.38,1525587776,9246038219.08,9252249597.76,229.55735778808594,16.4195613861084,224558614,141415,1246896600,1,7,商业百货,2025-01-27
36,603667,五洲新春,-10.002070426940918,43.46,3116683680,15915172384.2,15921157956.16,121.55663299560547,19.146455764770508,250023685,143334,556497911,1,4,通用设备,2025-01-27
37,600246,万通发展,-10.032894134521484,5.47,71240186,10631733095.72,10631733117.6,-68.7208023071289,0.6700712442398071,386027653,092502,1255681713,1,0,房地产开,2025-01-27
38,002519,银河电子,-9.932659149169922,5.35,44407140,5980687564.099999,6026405293.599999,31.841108322143555,0.7425089478492737,390355292,092500,286567935,1,0,通信设备,2025-01-27
