序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605199,葫芦娃,-9.993337631225586,13.51,279689024,5405469239.5199995,5405469239.5199995,48.32902526855469,5.135647773742676,910574,144713,1210229853,1,2,中药,2025-04-23
2,600988,赤峰黄金,-10.0,28.17,5133802752,46872383518.26,53534583053.28001,30.342559814453125,10.641804695129395,1168322,145441,8278863701,1,1,贵金属,2025-04-23
3,002719,麦趣尔,-10.0204496383667,8.8,468895392,1424476196.0,1532427221.6000001,545.3190307617188,32.58211898803711,4105728,144448,773734656,1,14,食品饮料,2025-04-23
4,603839,安正时尚,-9.984399795532227,5.77,150882052,2303454163.2,2303454163.2,-55.27965545654297,6.2762980461120605,6429972,134049,20174805,1,2,纺织服装,2025-04-23
5,001395,亚联机械,-9.99488353729248,52.77,674395984,1017954619.08,4603654800.0,19.979616165161133,64.47132110595703,9635907,145606,126127053,1,5,专用设备,2025-04-23
6,001267,汇绿生态,-10.0217866897583,8.26,261269729,4664091608.26,6439259962.24,81.17007446289062,5.410459518432617,18865014,140627,24054772,1,0,工程建设,2025-04-23
7,002910,庄园牧场,-9.972041130065918,9.66,321511312,1652458437.0,1888910092.02,-11.967215538024902,18.950340270996094,23225731,110806,53855997,1,1,食品饮料,2025-04-23
8,002574,明牌珠宝,-10.030394554138184,5.92,437008432,3125760000.0,3125760000.0,306.3341369628906,13.66970443725586,26228619,140557,35264256,1,0,珠宝首饰,2025-04-23
9,000504,南华生物,-9.987668991088867,7.3,10179120,2267881517.2999997,2409168659.2,-214.82923889160156,0.4488382637500763,129629874,092500,68440420,2,0,医疗服务,2025-04-23
10,002231,奥维通信,-10.067113876342773,4.02,15943722,1185171443.34,1394337064.32,-57.31909942626953,1.3452671766281128,187633833,092500,98849388,2,0,通信服务,2025-04-23
11,603696,安记食品,-9.980039596557617,13.53,66107580,3182256000.0,3182256000.0,83.01493835449219,2.077380895614624,191761528,092501,1875696372,1,0,食品饮料,2025-04-23
12,605188,国光连锁,-9.974905967712402,14.35,58210775,7111573000.0,7111573000.0,651.8208618164062,0.8185358643531799,240662429,092501,1576373330,1,0,商业百货,2025-04-23
13,002076,星光股份,-9.881422996520996,2.28,22340352,2355812804.3999996,2528803850.8799996,-925.60107421875,0.9483076333999634,380341350,092500,133185516,2,0,家电行业,2025-04-23
14,002693,双成药业,-9.97177791595459,9.57,113445651,3936926658.7200003,3968580850.08,-78.66324615478516,2.8815789222717285,423098580,092500,355518801,3,0,生物制品,2025-04-23
15,601086,国芳集团,-9.964412689208984,12.65,183967534,8424900000.0,8424900000.0,145.23602294921875,2.1811861991882324,432203290,093018,4667493889,1,0,商业百货,2025-04-23
16,600610,中毅达,-10.0,9.72,215320356,6888823572.6,10412789189.76,-739.3423461914062,3.125647783279419,474035146,092501,4734798624,2,0,化学原料,2025-04-23
17,600187,国中水务,-9.929078102111816,3.81,54842283,6148506002.43,6148506006.24,512.4927978515625,0.8919610977172852,666862334,092502,1592013834,1,0,公用事业,2025-04-23
18,002165,红 宝 丽,-10.0,11.97,747171472,8709725067.12,8801179984.800001,100.01219177246094,8.572453498840332,991433528,093033,6177596103,1,0,化学制品,2025-04-23
