序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002779,中坚科技,-9.99915599822998,106.66,698871856,17685117011.1,19710768000.0,657.0587768554688,3.862842082977295,797816,145112,109736065,1,21,专用设备,2025-11-24
2,601279,英利汽车,-9.98116683959961,4.78,639520960,7580057008.3,7580057003.52,-106.11569213867188,8.324676513671875,9800434,145545,2517011373,1,3,汽车零部,2025-11-24
3,001216,华瓷股份,-9.98217487335205,20.2,1085589568,4962866269.8,5087707340.0,20.18745994567871,20.580944061279297,10732260,145245,110137752,1,5,装修建材,2025-11-24
4,603829,洛凯股份,-9.984580039978027,23.35,255661929,4349314812.650001,4349314812.650001,45.67226791381836,5.788453102111816,10819105,143619,138768547,1,71,电网设备,2025-11-24
5,603898,好莱客,-10.019518852233887,13.83,244515566,4305902207.46,4305902124.4800005,102.99333953857422,5.607181549072266,11540595,143210,102316262,1,22,装修建材,2025-11-24
6,603032,德新科技,-9.97624683380127,18.95,371355536,4390014608.0,4425103186.0,89.39994049072266,8.405741691589355,11582998,143421,145508079,2,12,电池,2025-11-24
7,002321,华英农业,-9.876543045043945,2.92,452342272,6202699285.28,6228038986.88,-144.9263458251953,7.208678245544434,17873904,143645,168160511,2,7,农牧饲渔,2025-11-24
8,000572,海马汽车,-9.947090148925781,8.51,2927800832,13975573600.17,13995856036.32,-141.01687622070312,20.07443618774414,24022436,144848,224871326,2,3,汽车整车,2025-11-24
9,002208,合肥城建,-10.0,11.16,1023466144,8962421714.28,8964737470.08,-171.28274536132812,11.176355361938477,28367905,143233,290540989,2,5,房地产开,2025-11-24
10,000407,胜利股份,-10.055866241455078,4.83,653411056,4230028083.96,4250808888.48,26.550355911254883,15.252792358398438,43432272,143900,154690893,2,1,燃气,2025-11-24
11,000632,三木集团,-9.98509693145752,6.04,668187488,2811508900.2400002,2811738190.72,-15.432221412658691,23.6362361907959,59047100,141139,1116096138,2,4,综合行业,2025-11-24
12,002963,豪尔赛,-9.993830680847168,14.59,12214748,1666352379.68,2193751378.7,-62.526527404785156,0.7330231070518494,63146979,092500,84964865,1,0,装修装饰,2025-11-24
13,000688,国城矿业,-10.00374698638916,24.02,613466656,27450389469.66,27450493356.16,45.706687927246094,2.2322514057159424,63761426,141345,1026472637,2,9,有色金属,2025-11-24
14,605399,晨光新材,-10.023446083068848,15.35,134282324,4782404984.8,4792904384.8,-106.38753509521484,2.8011858463287354,95351851,093122,1478805184,2,0,化学制品,2025-11-24
15,601566,九牧王,-10.018105506896973,14.91,302601440,8567839906.5,8567839936.32,20.716445922851562,3.5318286418914795,124629037,092503,1477846398,2,0,纺织服装,2025-11-24
16,000017,深中华A,-9.967496871948242,8.31,284783728,3663230412.8100004,5727126751.68,138.84046936035156,7.484699726104736,151700869,093157,89840241,1,0,珠宝首饰,2025-11-24
17,002213,大为股份,-10.006064414978027,29.68,544458976,6134658449.92,7047305865.6,-702.2801513671875,8.716971397399902,229886440,093527,472125696,2,1,半导体,2025-11-24
18,001203,大中矿业,-9.996786117553711,28.0,1246717488,36128092896.0,42224646016.0,53.32508850097656,3.3938469886779785,291206692,095554,1770120436,2,1,钢铁行业,2025-11-24
19,000592,平潭发展,-10.027854919433594,9.69,4898214400,18557245830.809998,18718956882.239998,449.5348205566406,25.923641204833984,340569759,143233,5686255255,2,21,农牧饲渔,2025-11-24
20,600340,华夏幸福,-9.929078102111816,2.54,438125392,9889121857.48,9940849653.44,-0.7585395574569702,4.423046588897705,358150515,093304,3637967109,2,2,房地产开,2025-11-24
21,920091,大鹏工业,-30.000001907348633,82.6,24867060,1122608340.0,5077025520.0,118.40449523925781,2.2151145935058594,505509522,092501,1229256535,1,0,专用设备,2025-11-24
22,603122,合富中国,-10.016977310180664,21.2,397193792,8438715819.599999,8438715968.0,-510.9765319824219,4.6942033767700195,746485326,093144,5418425320,2,0,医药商业,2025-11-24
23,002240,盛新锂能,-9.991809844970703,32.97,404538608,28561179230.85,30177238959.84,-30.083831787109375,1.4163931608200073,1019311894,092500,1830636171,2,0,能源金属,2025-11-24
