序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002678,珠江钢琴,-10.0,5.22,373651168,7086538618.559999,7098199430.4,-34.334171295166016,5.117037296295166,2789839,145057,19659301,1,2,家用轻工,2025-06-19
2,600533,栖霞建设,-9.811321258544922,2.39,173703660,2509500000.0,2509500000.0,207.80926513671875,6.747489929199219,3334289,143325,19916109,1,2,房地产开,2025-06-19
3,600119,长江投资,-10.023866653442383,7.54,155258950,2754138589.8,2754138574.72,-106.16134643554688,5.506961822509766,6280073,111457,27403376,1,1,物流行业,2025-06-19
4,002951,金时科技,-10.026211738586426,13.73,364512816,5560629405.0,5560650000.0,-54.96393585205078,6.333757400512695,8741891,145412,38482444,1,4,电源设备,2025-06-19
5,600960,渤海汽车,-9.979209899902344,4.33,374570272,4115732192.94,4115732201.6,1847.9337158203125,8.992205619812012,12407259,143240,81713162,1,12,汽车零部,2025-06-19
6,600281,华阳新材,-9.986859321594238,6.85,702145840,3523653871.25,3523653919.2,8.914754867553711,19.486099243164062,36044686,142312,997317529,2,2,小金属,2025-06-19
7,605198,安德利,-9.995755195617676,42.41,149487180,10625231760.0,14470291999.999998,42.03145217895508,1.3823562860488892,36820786,093525,61384234,1,1,食品饮料,2025-06-19
8,002052,同洲电子,-10.020661354064941,8.71,312523712,6298066099.52,6497308952.160001,12.922049522399902,4.770382404327393,39191603,130333,33105839,1,1,家电行业,2025-06-19
9,002365,永安药业,-10.010612487792969,25.44,1704131984,6247048969.440001,7496722698.240001,-429.151123046875,26.520788192749023,75250248,134709,330033120,1,12,化学制药,2025-06-19
10,603011,合锻智能,-10.0,15.84,1165915408,7831524682.08,7831524602.88,264.84991455078125,14.471786499023438,96126624,110522,228590208,1,1,专用设备,2025-06-19
11,002734,利民股份,-10.0,20.25,1598137040,7674909489.0,8530101252.0,19.723846435546875,20.26703643798828,139520394,130033,334934247,1,4,农药兽药,2025-06-19
12,300255,常山药业,-20.0,48.4,3394746640,44338159905.6,44482546592.0,2939.938232421875,7.175574779510498,299138426,110209,541578962,1,10,化学制药,2025-06-19
