序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002910,庄园牧场,-9.80988597869873,11.86,14.47,842865744,2028794727.0,2319096655.42,38.537540435791016,-3.498779535293579,092500,1,6/5,20.0,食品饮料,2025-02-28
2,300988,津荣天宇,11.401869773864746,23.84,25.68,715575728,2560442152.48,3344688990.88,27.455663681030273,0.0,092500,1,0/0,14.626167297363281,通用设备,2025-02-28
3,603118,共进股份,-4.303278923034668,14.01,16.1,3929236608,11029742448.06,11029742364.0,32.15329360961914,-0.5677785873413086,092503,5,2/1,14.275956153869629,通信设备,2025-02-28
4,603949,雪龙集团,-8.034682273864746,15.91,19.03,478749632,3344365909.34,3359184578.8,12.602205276489258,0.0,092503,3,4/3,19.075145721435547,汽车零部,2025-02-28
5,688598,金博股份,10.731892585754395,29.2,31.64,1207651584,5961411147.2,5961411147.2,19.293319702148438,0.0,092504,1,0/0,10.01137638092041,光伏设备,2025-02-28
6,002886,沃特股份,0.777076244354248,20.75,22.65,1036264912,4319489403.0,5461473973.75,22.65406608581543,0.0,093006,1,0/0,9.956290245056152,塑料制品,2025-02-28
7,600076,康欣新材,-0.8032128214836121,2.47,2.74,583594112,3321022116.4900002,3321022099.2000003,16.46953582763672,-0.40322577953338623,093030,1,3/2,10.843374252319336,装修建材,2025-02-28
8,603660,苏州科达,5.592841148376465,9.44,9.83,1009173280,5025197116.32,5065726330.88,19.65966796875,0.21231423318386078,093046,1,2/1,6.152125358581543,计算机设,2025-02-28
9,600212,绿能慧充,1.5681544542312622,8.42,9.12,694966064,4334760933.46,5929929958.72,15.342721939086914,0.0,093140,1,2/1,10.012063026428223,电力行业,2025-02-28
10,002358,森源电气,5.017921447753906,5.86,6.14,548071136,5448295163.72,5448375879.360001,9.905414581298828,-0.3401360511779785,094642,1,0/0,10.573476791381836,电网设备,2025-02-28
11,605398,新炬网络,6.936416149139404,40.7,41.87,1166327392,6622556625.3,6622556625.3,17.438753128051758,-0.29397356510162354,095603,5,0/0,12.532842636108398,互联网服,2025-02-28
12,002357,富临运业,6.074240684509277,9.43,9.78,237033966,2956095521.98,2956201647.2,7.899825096130371,0.5330490469932556,101036,1,0/0,10.46119213104248,铁路公路,2025-02-28
13,002290,禾盛新材,2.9900333881378174,24.8,26.49,853609776,6131795784.0,6153185784.0,13.49314022064209,0.0,101503,1,0/0,8.222591400146484,家电行业,2025-02-28
14,002114,罗平锌电,5.073649883270264,6.42,6.72,308102128,2076169083.66,2076197594.8799999,14.703226089477539,-0.15552100539207458,102348,1,0/0,10.965630531311035,有色金属,2025-02-28
15,300302,同有科技,8.148530006408691,20.97,23.27,2780135488,7735600128.15,10050161718.24,35.99150085449219,0.0,104348,1,0/0,22.949974060058594,软件开发,2025-02-28
16,603126,中材节能,6.28834342956543,6.93,7.17,500913824,4230765000.0,4230765000.0,11.78110122680664,0.0,104935,1,0/0,11.503067970275879,环保行业,2025-02-28
17,002307,北新路桥,7.451923370361328,4.47,4.58,726728480,4876907304.99,5669263380.48,14.938703536987305,-0.2232142984867096,110648,2,0/0,8.653846740722656,工程建设,2025-02-28
18,002162,悦心健康,5.277044773101807,3.99,4.17,526865920,3673581041.9700003,3677121372.96,14.400862693786621,-0.25,111657,1,0/0,12.401055335998535,装修建材,2025-02-28
19,002170,芭田股份,8.131068229675293,8.91,9.06,1023931168,6334661004.21,8571321205.92,16.236042022705078,-0.11210762709379196,112924,3,0/0,11.286407470703125,化肥行业,2025-02-28
20,002225,濮耐股份,6.428571701049805,5.96,6.16,632312752,4920243223.4,6022092615.04,12.878951072692871,0.16806723177433014,133148,4,0/0,10.89285659790039,装修建材,2025-02-28
21,603887,城地香江,5.9968438148498535,20.15,20.91,2876313728,11994880333.15,12270229982.4,24.482460021972656,1.205424427986145,134219,3,0/0,15.938979148864746,互联网服,2025-02-28
22,600622,光大嘉宝,5.053191661834717,3.95,4.14,919886544,5923757337.900001,5923757361.6,15.590439796447754,0.0,135451,1,0/0,10.904255867004395,房地产开,2025-02-28
