序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,001366,播恩集团,-0.35087719559669495,14.2,15.68,97676251,790656000.0,2281656000.0,12.156839370727539,0.0,093000,1,0/0,12.280701637268066,农牧饲渔,2025-11-25
2,002153,石基信息,7.517482280731201,12.3,12.58,2596551808,19677094789.2,33569084232.000004,13.128031730651855,-0.16233766078948975,093130,5,2/1,5.68181848526001,软件开发,2025-11-25
3,002980,华盛昌,5.486173152923584,23.65,24.66,294458032,2373881994.0,4479337434.0,12.123032569885254,0.0,093457,1,0/0,9.009812355041504,仪器仪表,2025-11-25
4,000863,三湘印象,6.365503311157227,5.18,5.36,327111184,6027527865.24,6116023762.24,5.4412760734558105,0.0,093824,1,0/0,10.882956504821777,房地产开,2025-11-25
5,603633,徕木股份,8.699999809265137,10.87,11.0,324450624,4639433591.66,4639433569.92,7.019515037536621,0.0,094142,1,0/0,9.899999618530273,汽车零部,2025-11-25
6,003041,真爱美家,10.0,59.84,59.84,1059656768,8187512256.0,8616960000.0,13.58910083770752,2.571134567260742,094206,1,10/6,11.470588684082031,纺织服装,2025-11-25
7,603903,中持股份,9.733333587646484,16.46,16.5,442655760,4202558640.8,4202558640.8,10.65760326385498,0.06079027056694031,094233,1,0/0,10.0,环保行业,2025-11-25
8,605299,舒华体育,3.7487335205078125,10.24,10.86,196901792,4190479595.52,4190479646.7200003,4.688650131225586,0.1956947147846222,101152,1,0/0,10.030394554138184,家用轻工,2025-11-25
9,002702,海欣食品,7.297830104827881,5.44,5.58,554650336,2495566000.0,3023334400.0,22.374004364013672,-0.3663003742694855,101806,2,0/0,11.045365333557129,食品饮料,2025-11-25
10,300870,欧陆通,15.458159446716309,214.96,223.42,2893708720,23614815793.36,23614815793.36,12.266378402709961,0.0,101954,1,0/0,12.579224586486816,电源设备,2025-11-25
11,002837,英维克,6.518582820892334,73.37,75.77,6644635392,62378804948.9,71649904328.64,10.555157661437988,0.0,102721,3,0/0,9.654471397399902,专用设备,2025-11-25
12,002799,环球印务,4.659090995788574,9.21,9.68,409349712,2947529718.0000005,2947568400.0000005,13.75101375579834,0.10869564861059189,105430,1,0/0,10.454545021057129,包装材料,2025-11-25
13,001260,坤泰股份,2.288557291030884,20.56,22.11,124889507,652780000.0,2364400000.0,18.847558975219727,-0.09718172997236252,110803,1,0/0,10.497512817382812,汽车零部,2025-11-25
14,002792,通宇通讯,7.044579029083252,19.45,19.99,1250364944,6484707897.25,10209954785.6,19.29570960998535,-0.20523345470428467,111542,2,0/0,9.190974235534668,通信设备,2025-11-25
15,000558,天府文旅,6.896551609039307,5.89,6.06,1366870368,7590352341.12,7593529077.28,18.08468246459961,0.0,111612,1,0/0,10.707803726196289,旅游酒店,2025-11-25
16,688523,航天环宇,15.821295738220215,34.48,35.72,1290163824,3327869507.7599998,14029222399.999998,40.24009323120117,0.0,111859,1,2/1,15.989251136779785,航天航空,2025-11-25
17,605598,上海港湾,2.3829431533813477,48.98,52.62,1336546288,11902963304.82,11979763944.82,11.095394134521484,0.4100041091442108,111958,3,2/1,13.60785961151123,工程建设,2025-11-25
18,002362,汉王科技,7.816711902618408,24.0,24.49,836934288,4982254368.0,5866911504.0,16.807205200195312,-0.041649311780929565,112257,1,0/0,10.287511825561523,软件开发,2025-11-25
19,002877,智能自控,0.9624639749526978,10.49,11.43,1005698192,2522998699.48,3732800371.04,38.75185775756836,0.19102196395397186,112606,1,6/3,11.934552192687988,仪器仪表,2025-11-25
20,002811,郑中设计,7.305630207061768,16.01,16.41,918883936,4532635527.75,4930599700.000001,20.921295166015625,-0.9282178282737732,130133,2,0/0,13.806970596313477,专业服务,2025-11-25
21,000881,中广核技,7.356608867645264,8.61,8.82,624329728,7246097304.599999,8140116206.879999,8.671640396118164,-0.4624277353286743,130642,1,0/0,10.847880363464355,化学制品,2025-11-25
22,603000,人民网,5.608893394470215,20.9,21.77,1451873728,23108943070.399998,23108943070.399998,6.276823043823242,0.0,131126,1,0/0,10.409297943115234,文化传媒,2025-11-25
23,300299,富春股份,14.339622497558594,9.09,9.54,2252483728,6265037842.65,6274827727.2,37.478363037109375,0.0,133733,2,0/0,22.138364791870117,游戏,2025-11-25
24,002317,众生药业,7.848837375640869,25.97,26.49,3862671664,19779204033.82,22072694565.6,19.850914001464844,0.07707129418849945,135745,1,0/0,11.337209701538086,中药,2025-11-25
25,688601,力芯微,17.398448944091797,50.0,51.11,1237944144,6684635000.0,6684635000.0,19.240015029907227,0.0,143740,1,0/0,19.74641990661621,半导体,2025-11-25
