序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000566,海南海药,5.794948101043701,7.12,7.4,2236986528,8301277298.96,9237239654.4,27.245882034301758,0.0,092500,2,3/2,12.184249877929688,化学制药,2025-06-04
2,600468,百利电气,0.9079118371009827,7.78,8.48,2531690832,8462580797.38,8462580851.84,28.659643173217773,-0.12836970388889313,093000,1,13/7,11.932555198669434,电网设备,2025-06-04
3,605289,罗曼股份,0.6749556064605713,28.34,30.97,226573105,3070284750.0,3106616630.0,7.127564430236816,-0.035273369401693344,093030,1,0/0,10.159857749938965,装修装饰,2025-06-04
4,001332,锡装股份,4.0141377449035645,41.2,43.57,452943520,1112400000.0,4532000000.0,39.018653869628906,-0.09699321538209915,093133,2,0/0,6.488260746002197,专用设备,2025-06-04
5,603818,曲美家居,2.659574508666992,3.86,4.14,392161184,2650059280.2999997,2659006764.16,14.516057968139648,0.0,093229,1,0/0,10.106383323669434,装修建材,2025-06-04
6,605388,均瑶健康,1.34297513961792,9.81,10.65,1249139184,5890748040.0,5890748040.0,20.245548248291016,-0.20345880091190338,093242,1,7/5,8.987603187561035,食品饮料,2025-06-04
7,603333,尚纬股份,2.857142925262451,9.0,9.63,1633029232,5593748274.0,5593748256.0,27.896961212158203,-0.22172948718070984,093320,5,9/6,7.885714530944824,电网设备,2025-06-04
8,000017,深中华A,4.748201370239258,7.28,7.65,445989024,2205730545.2000003,5017266275.84,20.08120346069336,0.0,093930,1,0/0,10.791366577148438,珠宝首饰,2025-06-04
9,002929,润建股份,6.323594093322754,48.76,50.45,1239121248,10266941828.68,13851891370.88,11.937102317810059,0.1849188506603241,094424,1,0/0,9.703445434570312,通信服务,2025-06-04
10,300163,先锋新材,15.3424654006958,4.21,4.38,651360176,1791182604.71,1995540000.0,36.4575080871582,0.0,094854,1,0/0,18.904109954833984,家用轻工,2025-06-04
11,605118,力鼎光电,4.157149314880371,22.8,24.08,417247264,9282244800.0,9363595200.0,4.4216766357421875,0.0,095357,1,0/0,10.415715217590332,光学光电,2025-06-04
12,603194,中力股份,4.422110557556152,41.56,43.78,949905808,2070869800.16,16665560000.0,45.16289138793945,0.048146363347768784,095553,1,4/2,9.045226097106934,工程机械,2025-06-04
13,002748,世龙实业,4.767183780670166,9.45,9.92,152483402,2268000000.0,2268000000.0,6.627307415008545,0.0,095739,1,0/0,9.866962432861328,化学原料,2025-06-04
14,002278,神开股份,3.64806866645813,9.66,10.25,1030470352,3228434992.86,3515367199.68,31.61216926574707,0.0,101403,1,0/0,11.480687141418457,专用设备,2025-06-04
15,002580,圣阳股份,3.841059684753418,15.68,16.61,1939040576,7092672384.0,7116665794.559999,26.890026092529297,0.06381620466709137,102721,2,0/0,11.589404106140137,电池,2025-06-04
16,300530,领湃科技,6.661294460296631,39.71,44.68,1106104464,6285076979.940001,6828188267.34,17.243310928344727,0.0,102751,1,0/0,21.971529006958008,电池,2025-06-04
17,002882,金龙羽,4.847250461578369,25.74,27.01,1669338336,6352816041.0,11142846000.0,26.529956817626953,-0.07763975113630295,102809,1,0/0,13.482687950134277,电网设备,2025-06-04
18,600638,新黄浦,5.818181991577148,5.82,6.05,412161824,3919169294.52,3919169282.88,10.475656509399414,0.0,111442,2,0/0,10.545454025268555,房地产开,2025-06-04
19,600593,大连圣亚,6.578489303588867,30.62,31.6,505639040,3943856000.0,3943856000.0,12.884084701538086,0.0,133124,1,0/0,10.894535064697266,旅游酒店,2025-06-04
20,300945,曼卡龙,17.011951446533203,29.37,30.12,1785780992,6999840121.89,7697043743.7300005,26.45952033996582,0.0,134336,1,2/1,18.167329788208008,珠宝首饰,2025-06-04
21,603283,赛腾股份,9.110894203186035,44.67,45.03,676902480,8710723616.16,8930053316.16,7.9008660316467285,-0.04475274309515953,135637,2,0/0,10.283341407775879,专用设备,2025-06-04
22,600738,丽尚国潮,7.1823201179504395,5.82,5.97,783582512,4427077260.72,4430971050.24,17.714550018310547,-0.17152659595012665,140013,7,0/0,11.049723625183105,商业百货,2025-06-04
23,002387,维信诺,7.270693778991699,9.59,9.83,661508800,13376889226.4,13394148311.039999,4.94508695602417,0.0,141730,2,0/0,8.501118659973145,光学光电,2025-06-04
24,000766,通化金马,7.66372537612915,23.18,23.68,1190927680,22392058045.579998,22403347238.72,5.457230567932129,0.0,144500,3,0/0,11.054343223571777,化学制药,2025-06-04
25,002250,联化科技,7.509881019592285,10.88,11.13,2812381968,9863091617.28,9915304345.6,29.105920791625977,1.8726590871810913,144557,1,5/4,9.98023796081543,农药兽药,2025-06-04
