序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,605300,佳禾食品,4.931109428405762,14.47,15.17,335211056,5788144700.0,6575147626.240001,5.588492393493652,0.13840830326080322,092503,3,0/0,5.438723564147949,食品饮料,2025-07-07
2,002908,德生科技,6.970260143280029,11.51,11.84,1501447120,4141972854.3199997,4965783424.96,36.69481658935547,0.0,093100,1,2/1,9.572490692138672,软件开发,2025-07-07
3,600082,海泰发展,7.179487705230713,4.18,4.29,317701728,2651522022.16,2700764144.3199997,11.831243515014648,-0.4761905074119568,093124,3,0/0,8.461538314819336,房地产开,2025-07-07
4,603716,塞力医疗,6.8785576820373535,22.53,23.19,1976578672,4303637229.75,4303637229.75,45.809226989746094,1.4864864349365234,093151,2,5/4,8.017078399658203,医药商业,2025-07-07
5,600190,退市锦港,9.615385055541992,0.57,0.57,21297720,1014306182.0999999,1141306157.28,2.1378908157348633,0.0,093307,5,2/1,7.692307949066162,航运港口,2025-07-07
6,002205,国统股份,4.529616832733154,12.0,12.63,295404768,2230118736.0,2230118736.0,13.115399360656738,0.0834028348326683,093800,1,0/0,11.236933708190918,水泥建材,2025-07-07
7,605050,福然德,7.500000476837158,15.05,15.4,268190443,7417079174.05,7417079219.200001,3.6063005924224854,-0.06640106439590454,094251,1,0/0,10.714285850524902,物流行业,2025-07-07
8,603130,云中马,1.2319711446762085,33.69,36.61,369554576,1720327630.5,4632853398.0,21.066181182861328,0.05940006300806999,094339,1,0/0,12.590144157409668,纺织服装,2025-07-07
9,603980,吉华集团,6.866197109222412,6.07,6.25,702525904,4108378495.2000003,4108378495.2000003,17.113542556762695,0.0,095049,1,0/0,9.683098793029785,化学制品,2025-07-07
10,001387,雪祺电气,5.128205299377441,14.35,15.02,203324888,1634613278.55,2626601040.0,12.28752326965332,-0.2779708206653595,110200,3,0/0,9.963370323181152,家电行业,2025-07-07
11,002354,天娱数科,8.346709251403809,6.75,6.85,2454424976,10975036133.25,11168454312.0,22.55795669555664,-0.14792899787425995,131709,2,0/0,11.075441360473633,互联网服,2025-07-07
