序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603336,宏辉果蔬,9.775640487670898,6.85,6.86,703620848,3907236218.7999997,3907236273.6,18.528226852416992,-0.14577260613441467,092502,5,0/0,10.897436141967773,农牧饲渔,2025-06-16
2,601015,陕西黑猫,5.625,3.38,3.52,304799536,6903642019.82,6903641996.16,4.330600261688232,0.0,093041,2,0/0,5.9375,煤炭行业,2025-06-16
3,002109,兴化股份,8.244680404663086,4.07,4.14,571858096,5194418293.570001,5194418313.92,11.08459186553955,0.0,093042,8,2/1,7.978723049163818,化学原料,2025-06-16
4,603353,和顺石油,7.102592945098877,19.0,19.51,525108864,3237942000.0,3294486000.0,16.00922393798828,0.0,093322,16,2/1,5.636978626251221,石油行业,2025-06-16
5,002365,永安药业,7.1287126541137695,27.05,27.78,2063245936,6642400732.05,7971161516.8,31.130840301513672,0.03698224946856499,093912,5,3/2,9.90099048614502,化学制药,2025-06-16
6,603883,老百姓,7.854405879974365,22.52,22.97,1704005056,17090208114.72,17117353272.32,9.974197387695312,0.0,094141,1,0/0,8.812260627746582,医药商业,2025-06-16
7,003029,吉大正元,5.551117897033691,26.43,27.54,1411738896,4515368358.63,5117382599.61,31.305744171142578,-0.7137490510940552,094515,3,3/2,13.69808292388916,软件开发,2025-06-16
8,300436,广生堂,13.123899459838867,38.53,40.87,1007011600,5267814626.07,6136557510.0,18.870563507080078,0.0,094836,1,0/0,12.830299377441406,化学制药,2025-06-16
9,600980,北矿科技,5.339629650115967,29.0,30.28,1913464384,5094638974.0,5488642254.0,37.99899673461914,0.0,095231,1,6/5,12.640754699707031,小金属,2025-06-16
10,603918,金桥信息,6.143344402313232,18.66,19.34,1199698432,6833826161.16,6839317836.4800005,17.42934799194336,0.0,095652,1,0/0,10.978384017944336,互联网服,2025-06-16
11,002246,北化股份,1.5395381450653076,14.51,15.72,2112250304,7966494860.94,7966494948.0,25.246524810791016,0.0,100009,5,2/1,9.37718677520752,化学制品,2025-06-16
12,003015,日久光电,6.137930870056152,15.39,15.95,1035583424,3807512039.88,4325616082.08,26.827943801879883,0.0,100648,1,0/0,8.758621215820312,光学光电,2025-06-16
13,920088,科力股份,19.34856605529785,49.1,53.48,751666064,979545000.0,4324310650.0,76.29997253417969,-0.6072874665260315,100837,1,2/1,25.76567840576172,采掘行业,2025-06-16
14,603226,菲林格尔,5.545286655426025,11.42,11.9,312657872,4059716013.4,4059716081.92,7.7260332107543945,0.08764241635799408,100954,1,7/4,15.896489143371582,装修建材,2025-06-16
15,600650,锦江在线,3.9329464435577393,16.12,17.06,806683680,6295828409.0,8891955005.44,12.532450675964355,0.0,102029,1,0/0,10.058026313781738,铁路公路,2025-06-16
16,002799,环球印务,5.555555820465088,8.36,8.71,222496402,2675499288.0,2675534400.0,8.313520431518555,0.0,102139,1,0/0,11.36363697052002,包装材料,2025-06-16
17,301601,惠通科技,15.857097625732422,36.97,38.29,486331904,1108068758.82,5193545600.0,45.420658111572266,0.0,104324,1,0/0,20.11908531188965,专用设备,2025-06-16
18,603607,京华激光,6.979495048522949,27.13,27.9,765365040,4843160784.0,4843160784.0,16.04013442993164,-0.03684598580002785,131219,1,0/0,11.395898818969727,造纸印刷,2025-06-16
19,603928,兴业股份,5.400844097137451,12.49,13.04,592861776,3273379200.0,3273379200.0,18.458755493164062,0.0,131407,2,2/1,13.417720794677734,塑料制品,2025-06-16
20,000701,厦门信达,6.324110984802246,8.07,8.35,1764964784,5388387871.92,5453763329.28,33.75075912475586,-0.12376237660646439,132618,3,0/0,16.205533981323242,商业百货,2025-06-16
21,603656,泰禾智能,7.979910850524902,19.35,19.71,262855512,3548313177.3,3548313177.3,7.482154846191406,0.051706306636333466,140740,1,0/0,10.714285850524902,专用设备,2025-06-16
22,605318,法狮龙,9.973149299621582,28.67,28.68,78062215,3604651232.76,3604651232.76,2.2990713119506836,-0.03486750274896622,145656,1,0/0,11.814346313476562,装修装饰,2025-06-16
