序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002689,远大智能,-1.2195121049880981,4.86,5.41,1139206208,5068550006.64,5070490099.200001,21.5600643157959,0.20618557929992676,093054,1,2/1,11.991869926452637,专用设备,2025-10-30
2,600507,方大特钢,6.498195171356201,5.9,6.09,585856016,13647808551.0,13647808539.2,4.244033336639404,0.0,093332,1,0/0,5.234656810760498,钢铁行业,2025-10-30
3,003025,思进智能,5.964653968811035,14.39,14.94,483787344,3258125203.92,4086091613.28,14.51307487487793,-0.3462603688240051,093342,1,0/0,4.565537929534912,通用设备,2025-10-30
4,002269,美邦服饰,2.5,2.46,2.64,1554836064,6180750000.0,6180750000.0,24.41960906982422,0.0,093436,3,0/0,9.583333015441895,纺织服装,2025-10-30
5,920641,格利尔,9.58230972290039,22.3,26.45,362230032,995789106.0,1674172500.0,33.3265495300293,0.08976660668849945,093722,1,0/0,26.28992462158203,家电行业,2025-10-30
6,600302,标准股份,5.99078369140625,9.2,9.55,512932448,3183290196.7999997,3183290233.6,16.38922119140625,0.10881392657756805,093737,1,0/0,15.552995681762695,专用设备,2025-10-30
7,000592,平潭发展,6.62251615524292,6.44,6.64,6222103296,12333195371.560001,12440668970.240002,51.223941802978516,-0.4636785089969635,093827,6,10/7,12.417219161987305,农牧饲渔,2025-10-30
8,600026,中远海能,8.76205825805664,13.53,13.68,2084648928,47013724624.35,73944438289.92,4.433500289916992,0.07396449893712997,094014,7,0/0,5.546623706817627,航运港口,2025-10-30
9,600575,淮河能源,6.515580177307129,3.76,3.88,951573600,14612341604.4,14612341630.72,6.450460910797119,0.2666666507720947,094352,2,0/0,8.21529769897461,电力行业,2025-10-30
10,001386,马可波罗,5.477424144744873,28.5,29.72,1678320832,2789044314.0,34055220000.0,59.18363571166992,-0.9728978276252747,094439,3,0/0,8.58623218536377,家用轻工,2025-10-30
11,688095,福昕软件,15.692864418029785,89.5,92.83,1042556000,8183837398.0,8183837398.0,12.830169677734375,0.0,095823,3,0/0,18.316959381103516,软件开发,2025-10-30
12,688171,纬德信息,15.100671768188477,54.88,57.22,326982336,4597484192.0,4597484192.0,7.1671366691589355,0.0,100900,1,0/0,19.987415313720703,软件开发,2025-10-30
13,002668,TCL智家,5.720122337341309,10.35,10.77,785366256,11220553279.8,11220553238.4,6.879148483276367,-0.09652509540319443,101000,1,0/0,6.537283420562744,家电行业,2025-10-30
14,301292,海科新源,11.151208877563477,30.8,33.25,1239651952,2620114327.6,6862109962.400001,47.58283233642578,0.0,102627,1,0/0,21.219776153564453,化学制品,2025-10-30
15,002386,天原股份,6.227106094360352,5.8,6.01,1002337088,7548146314.599999,7549553017.599999,13.145079612731934,0.0,104436,3,0/0,10.439560890197754,化学原料,2025-10-30
16,920640,富士达,19.84574317932129,40.4,43.82,1497496096,7296330294.0,7584211200.0,20.84505271911621,-0.12360939383506775,105116,4,0/0,28.211212158203125,通信设备,2025-10-30
17,688622,禾信仪器,11.905305862426758,147.01,157.64,932551216,10359136242.21,10359136242.21,9.054137229919434,0.0,105236,1,0/0,22.524169921875,仪器仪表,2025-10-30
18,002044,美年健康,6.297709941864014,5.57,5.76,2059282944,21579447882.39,21802394334.4,9.475960731506348,0.0,110242,3,0/0,9.732824325561523,医疗服务,2025-10-30
19,600120,浙江东方,6.268657207489014,7.12,7.37,3718399584,24317516223.04,24317516194.56,15.259119987487793,0.0,110420,1,0/0,10.895523071289062,多元金融,2025-10-30
20,688027,国盾量子,17.221134185791016,599.0,613.2,6995797760,48144247630.0,61613739599.0,15.276470184326172,0.0,112037,2,0/0,20.195693969726562,通信设备,2025-10-30
21,000688,国城矿业,8.448927879333496,17.2,17.45,814779648,19356754457.2,19356828812.8,4.27384614944458,0.0,132000,14,0/0,11.412358283996582,有色金属,2025-10-30
22,002466,天齐锂业,9.671066284179688,55.68,55.85,9773931264,82173603813.12,91381736263.68,12.298240661621094,-0.03590664267539978,134657,5,0/0,11.36497974395752,能源金属,2025-10-30
23,688028,沃尔德,19.635313034057617,53.8,53.96,952278128,8121056200.0,8121056200.0,12.549785614013672,0.0,134943,9,0/0,18.412273406982422,通用设备,2025-10-30
