序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000868,安凯客车,2.3988006114959717,6.83,7.34,963944848,5008633094.94,6416885646.88,18.521596908569336,0.14662756025791168,092500,1,0/0,7.9460272789001465,汽车整车,2025-02-13
2,002929,润建股份,6.333404064178467,50.2,51.93,4830573568,10707428176.400002,14147919814.400002,44.96656036376953,-2.144249439239502,092500,10,4/3,11.459436416625977,通信服务,2025-02-13
3,600120,浙江东方,-3.7652268409729004,8.69,9.93,7863388672,29679665165.48,29679665130.719997,25.167022705078125,-0.1149425283074379,092502,1,8/7,19.93355369567871,多元金融,2025-02-13
4,603666,亿嘉和,3.1997694969177246,35.8,38.16,1611895296,7392371212.799999,7392371212.799999,21.388103485107422,0.0,092502,1,2/1,9.945229530334473,专用设备,2025-02-13
5,605398,新炬网络,6.529209613800049,52.7,54.42,1949904928,8575153173.3,8575153173.3,22.70353126525879,-2.964463233947754,092502,19,20/11,17.121488571166992,互联网服,2025-02-13
6,600797,浙大网新,5.122494220733643,9.44,9.88,3701407136,9699855842.88,9699855861.76,37.04043960571289,-0.10582010447978973,092503,3,4/2,5.233852863311768,互联网服,2025-02-13
7,600843,上工申贝,3.7694015502929688,14.04,14.88,1230393440,6587887129.2,10012857379.199999,18.110074996948242,0.0,093027,1,2/1,9.460457801818848,专用设备,2025-02-13
8,002261,拓维信息,0.9361417889595032,30.19,32.9,18157238528,34047189061.620003,37920255285.76,50.985145568847656,0.0,093142,1,7/6,9.829488754272461,软件开发,2025-02-13
9,002757,南兴股份,2.1678709983825684,18.38,19.79,925307360,5184151067.98,5430479809.599999,17.549407958984375,-0.05437738075852394,093254,1,0/0,10.83935546875,专用设备,2025-02-13
10,603219,富佳股份,0.5813953280448914,17.3,18.92,679613216,9712220000.0,9712220000.0,6.720181465148926,0.0,094020,2,2/1,9.767441749572754,家电行业,2025-02-13
11,002016,世荣兆业,5.897771835327148,8.08,8.39,706979600,6537492706.56,6537492706.56,10.85140323638916,0.0,094309,2,5/3,9.567497253417969,房地产开,2025-02-13
12,002153,石基信息,5.9171600341796875,8.95,9.3,1434380768,14317886045.8,24426284867.999996,10.110882759094238,0.0,095900,4,2/1,12.071005821228027,软件开发,2025-02-13
13,603990,麦迪科技,5.0196075439453125,13.39,14.03,837790640,4101125768.09,4101125835.04,20.17568588256836,0.0,101557,1,0/0,11.372549057006836,软件开发,2025-02-13
14,600173,卧龙地产,6.603773593902588,5.65,5.83,402674944,3957351778.6000004,3957860256.0000005,10.138766288757324,0.1773049533367157,102410,9,2/1,11.50943374633789,房地产开,2025-02-13
15,300846,首都在线,14.17391300201416,26.26,27.6,5301803776,10248168593.78,13142135901.44,54.54817581176758,0.0,110151,1,0/0,24.869565963745117,互联网服,2025-02-13
16,603800,洪田股份,4.4571428298950195,27.42,28.88,576655520,5703360000.0,5703360000.0,9.925337791442871,0.0,112948,1,0/0,10.742856979370117,专用设备,2025-02-13
17,002369,卓翼科技,5.432098865509033,8.54,8.91,1608766208,4830656166.7,4841806699.5199995,33.69649124145508,-0.11695906519889832,130121,1,0/0,14.197531700134277,消费电子,2025-02-13
18,600977,中国电影,9.544658660888672,12.51,12.56,1149749376,23356170000.0,23356170000.0,5.065059661865234,-0.23923444747924805,130149,2,0/0,10.42031478881836,文化传媒,2025-02-13
19,603319,湘油泵,5.909849643707275,31.72,32.95,1392494560,6965830823.12,6982739232.559999,19.944408416748047,0.0,130228,1,0/0,11.519198417663574,汽车零部,2025-02-13
