序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000955,欣龙控股,3.658536434173584,7.65,8.12,1247045136,4115646258.75,4118721811.2000003,29.32794189453125,0.0,092500,6,2/1,8.130081176757812,纺织服装,2025-11-17
2,002086,东方海洋,4.0441179275512695,2.83,2.99,994266272,4475039484.71,5543818583.68,21.456235885620117,-0.35211268067359924,092500,1,0/0,6.617647171020508,农牧饲渔,2025-11-17
3,300094,国联水产,9.326425552368164,4.22,4.63,1788191456,4665283423.78,4760865786.559999,35.87386703491211,0.0,092500,2,0/0,10.621761322021484,食品饮料,2025-11-17
4,600467,好当家,5.7034220695495605,2.78,2.89,881228144,4061564165.12,4061564165.12,21.140827178955078,-0.7142857313156128,092502,4,0/0,4.562737941741943,农牧饲渔,2025-11-17
5,603668,天马科技,6.163434982299805,15.33,15.88,1401795712,7720519189.32,7720519128.0,17.840749740600586,-0.1953125,092503,3,0/0,5.747922420501709,农牧饲渔,2025-11-17
6,600257,大湖股份,1.9169328212738037,6.38,6.89,695593248,3070293259.44,3070293233.92,21.91598892211914,0.15698587894439697,093001,1,0/0,9.584664344787598,农牧饲渔,2025-11-17
7,002069,獐子岛,2.17391300201416,4.23,4.55,323475392,3004214500.6200004,3008004572.1600003,10.389402389526367,-0.2358490526676178,093009,2,0/0,8.9371976852417,农牧饲渔,2025-11-17
8,603931,格林达,3.959731340408325,30.98,32.78,546806080,6182318612.4,6182318612.4,8.635197639465332,0.03228931128978729,093012,1,0/0,8.154362678527832,电子化学,2025-11-17
9,603959,百利科技,1.1795544624328613,7.72,8.39,483075200,3785108218.24,3785108218.24,12.538483619689941,0.0,093310,1,0/0,11.664482116699219,工程咨询,2025-11-17
10,600693,东百集团,6.363636016845703,11.7,12.1,2584899760,10166747549.4,10177201008.0,25.48748016357422,0.0,093428,2,9/6,10.0,商业百货,2025-11-17
11,600078,澄星股份,7.550200939178467,13.39,13.7,1326007056,8871850608.79,9062524248.960001,15.124595642089844,-0.2978406548500061,093520,1,0/0,7.550200939178467,化肥行业,2025-11-17
12,605288,凯迪股份,6.1329169273376465,95.18,98.65,291225920,6681532444.160001,6726657282.160001,4.293888568878174,0.09464717656373978,093855,1,0/0,9.779214859008789,专用设备,2025-11-17
13,001202,炬申股份,0.0,17.21,18.93,323379072,2010540265.5500002,2868754003.1,15.595974922180176,-0.058072008192539215,100218,2,0/0,11.504939079284668,物流行业,2025-11-17
14,002331,皖通科技,7.208237648010254,9.37,9.61,646791312,3709070414.1499996,4014405441.2799997,17.47572135925293,-0.10660981386899948,100218,2,0/0,10.526315689086914,互联网服,2025-11-17
15,600721,百花医药,8.629441261291504,10.7,10.84,845646592,4114659694.4999995,4114659662.3999996,20.611623764038086,-0.2795899212360382,100238,1,0/0,10.050762176513672,医疗服务,2025-11-17
16,603655,朗博科技,4.499027252197266,42.97,45.23,386874048,4554820000.0,4554820000.0,8.372830390930176,0.0,100450,3,0/0,15.150777816772461,汽车零部,2025-11-17
17,688227,品高股份,11.60806655883789,43.17,46.42,518837136,2767058035.77,4880596221.75,18.76241111755371,0.0,100658,1,0/0,17.683557510375977,软件开发,2025-11-17
18,002398,垒知集团,6.315789222717285,6.06,6.27,896785968,3450045615.4799995,4230027379.2,25.733076095581055,0.0,101145,4,0/0,10.0,装修建材,2025-11-17
19,603977,国泰集团,8.479755401611328,14.2,14.4,1117804992,8821633957.6,8821633900.8,12.816672325134277,0.7092198133468628,104000,1,0/0,10.007638931274414,化学制品,2025-11-17
20,603817,海峡环保,2.764976978302002,8.92,9.55,1222197872,5085149627.88,5085149565.44,23.268211364746094,-0.8888888955116272,104437,1,2/1,7.718894004821777,环保行业,2025-11-17
21,603660,苏州科达,6.940062999725342,10.17,10.46,671592112,5845068943.92,5888732333.76,11.452512741088867,0.0,104742,1,0/0,10.620399475097656,计算机设,2025-11-17
22,605255,天普股份,9.270403861999512,103.49,104.18,671536544,13875939200.0,13875939200.0,4.940893650054932,-0.009661835618317127,111239,4,0/0,12.754724502563477,汽车零部,2025-11-17
23,600773,西藏城投,9.615385055541992,14.25,14.3,854406512,13560112826.25,13560112812.0,6.464053153991699,-0.07012622803449631,131709,1,0/0,9.84615421295166,房地产开,2025-11-17
24,300405,科隆股份,16.91884422302246,8.5,8.72,720301920,1859998551.5,2417167712.0,40.62583541870117,0.0,134654,2,0/0,20.220083236694336,化学制品,2025-11-17
25,002466,天齐锂业,9.874580383300781,62.2,62.27,9551131392,91795943914.8,102082327507.20001,10.603940963745117,0.0,141906,2,0/0,7.048224449157715,能源金属,2025-11-17
