序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603201,常润股份,2.770082950592041,18.55,19.86,214312762,3479481413.1,3524123843.1,6.017092704772949,0.27027028799057007,093119,1,0/0,10.858725547790527,汽车零部,2025-11-05
2,603088,宁波精达,5.315614700317383,12.68,13.24,841164512,5552214931.2,6370279434.24,15.080594062805176,0.3164556920528412,093728,2,0/0,11.877076148986816,通用设备,2025-11-05
3,600082,海泰发展,3.78151273727417,4.94,5.24,317750944,3133616935.28,3191812170.5600004,9.981834411621094,0.0,094246,1,0/0,11.344537734985352,房地产开,2025-11-05
4,600292,远达环保,7.184325218200684,14.77,15.16,908560672,11532665465.3,11532665553.92,7.972702980041504,0.3396739065647125,094320,1,0/0,12.264151573181152,环保行业,2025-11-05
5,600403,大有能源,5.964911937713623,9.06,9.41,1838911104,21660760362.120003,21660760344.0,8.474089622497559,-0.11025358736515045,094754,5,0/0,18.83041000366211,煤炭行业,2025-11-05
6,002563,森马服饰,5.16934061050415,5.9,6.17,995560608,13029809806.0,15895131944.000002,7.5413689613342285,0.0,094930,1,0/0,9.98217487335205,纺织服装,2025-11-05
7,603536,惠发食品,2.752293586730957,12.32,13.19,500380960,2963357443.2000003,2986131209.6,16.50767707824707,0.48939642310142517,095210,1,0/0,9.924938201904297,食品饮料,2025-11-05
8,001216,华瓷股份,6.543967247009277,15.63,16.14,336844208,3840079197.8700004,3936676521.0,8.76983642578125,0.0,095709,1,0/0,10.633947372436523,装修建材,2025-11-05
9,002194,武汉凡谷,5.263157844543457,13.2,13.79,724306496,6743797830.0,9019372665.6,10.70754623413086,0.0,101121,1,0/0,10.76555061340332,通信设备,2025-11-05
10,600078,澄星股份,7.407407283782959,9.86,10.1,1100849296,6532968409.46,6673374839.04,16.908132553100586,-0.4040404260158539,101555,2,0/0,11.873638153076172,化肥行业,2025-11-05
11,600192,长城电工,6.274130821228027,11.01,11.4,713684192,4863645480.0,4863645480.0,14.66507625579834,0.09090909361839294,102854,1,0/0,11.583011627197266,电网设备,2025-11-05
12,002856,美芝股份,6.990622043609619,12.55,12.9,222766665,1555000759.65,1698175740.4,14.323513984680176,0.6415396928787231,110524,1,0/0,11.423699378967285,装修装饰,2025-11-05
13,603315,福鞍股份,8.345978736877441,14.28,14.5,607184256,4480011049.92,4575687164.16,13.707765579223633,0.0,111156,1,0/0,12.063733100891113,通用设备,2025-11-05
14,688676,金盘科技,18.11907958984375,87.29,88.68,4419346432,40134577133.560005,40134577482.72,11.811773300170898,0.0,112841,4,0/0,27.036535263061523,电网设备,2025-11-05
15,603067,振华股份,7.234497547149658,30.09,30.87,2430031200,21386776734.93,21386776584.48,11.9428071975708,0.0,130037,2,6/3,15.573769569396973,化学原料,2025-11-05
16,002169,智光电气,8.044692993164062,9.67,9.85,1218156704,7336377260.89,7568748608.32,17.023252487182617,0.10351967066526413,130654,1,0/0,12.51396656036377,电网设备,2025-11-05
17,601700,风范股份,7.0422539710998535,5.32,5.47,548624960,6076752444.0,6076752465.280001,9.06345272064209,-0.3745318353176117,131728,1,0/0,10.865191459655762,电网设备,2025-11-05
18,000688,国城矿业,9.422492027282715,18.0,18.1,682301808,20257068618.0,20257146432.0,3.4786930084228516,1.8675721883773804,133209,1,0/0,11.732522964477539,有色金属,2025-11-05
19,601179,中国西电,7.237635612487793,8.89,9.12,4574989056,45569094109.28001,45569094251.520004,10.311306953430176,0.0,133549,2,0/0,13.148371696472168,电网设备,2025-11-05
20,603516,淳中科技,9.716534614562988,206.3,206.83,3111767168,41934245957.700005,41934245957.700005,7.781289577484131,-0.2562490999698639,133650,7,0/0,14.3753662109375,计算机设,2025-11-05
21,601126,四方股份,8.185916900634766,31.19,31.71,3670033696,25560710278.0,25987772990.24,15.098331451416016,0.19274011254310608,133849,1,0/0,15.81685733795166,电网设备,2025-11-05
22,603191,望变电气,7.988165378570557,18.25,18.59,885771296,6023182677.75,6065449696.0,14.93663215637207,-0.27322402596473694,134232,3,0/0,11.834320068359375,电网设备,2025-11-05
23,002418,康盛股份,6.928838729858398,5.71,5.87,1939739856,6488828799.98,6488844000.0,30.473236083984375,-0.17482517659664154,134848,4,6/3,13.295880317687988,家电行业,2025-11-05
24,603155,新亚强,7.990012168884277,17.3,17.62,386726016,5463111640.0,5463111640.0,7.169674396514893,0.0,140257,2,0/0,9.73782730102539,化学制品,2025-11-05
25,603308,应流股份,6.7762322425842285,42.23,43.51,1437388416,28675708903.429996,28675709199.039997,5.192488670349121,0.0,140655,1,0/0,14.310998916625977,通用设备,2025-11-05
26,601999,出版传媒,6.979865550994873,7.97,8.2,238120824,4390790159.0,4390790190.88,5.453197956085205,0.0,142448,1,0/0,11.275167465209961,文化传媒,2025-11-05
27,603577,汇金通,7.923771381378174,10.76,10.97,501294992,3649136716.0,3649136759.04,14.280149459838867,0.0,144105,1,0/0,11.73520565032959,电网设备,2025-11-05
