序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002575,群兴玩具,3.9215688705444336,7.42,7.85,268209705,4290974870.0,4768982400.0,6.211117744445801,0.13495276868343353,093030,1,0/0,8.123250007629395,房地产服,2025-01-07
2,605268,王力安防,4.878048419952393,8.6,9.02,125971632,3749600000.0,3867151267.2,3.3596789836883545,0.11641443520784378,093103,1,0/0,10.365853309631348,家用轻工,2025-01-07
3,300546,雄帝科技,12.988734245300293,17.05,18.11,383385424,2268303356.0,3163195981.55,16.724613189697266,0.0,093230,1,0/0,13.386347770690918,计算机设,2025-01-07
4,601279,英利汽车,0.8086252808570862,3.74,4.08,174281050,5930839583.900001,5930839580.160001,2.8372256755828857,-0.2666666507720947,093246,1,0/0,11.859837532043457,汽车零部,2025-01-07
5,603815,交建股份,9.743590354919434,6.42,6.44,304776496,3973493588.7,3973493620.8,7.782197952270508,0.0,093809,1,2/1,8.376069068908691,工程建设,2025-01-07
6,600707,彩虹股份,6.005221843719482,8.12,8.43,950964928,29131878223.839996,29137724591.359997,3.236530065536499,-0.24570024013519287,094152,1,0/0,10.05221939086914,光学光电,2025-01-07
7,300491,通合科技,14.804844856262207,17.06,17.83,427131360,2646092869.52,2981031968.9399996,16.20533561706543,0.0,094633,1,0/0,19.717363357543945,电源设备,2025-01-07
8,002480,新筑股份,4.1015625,5.33,5.63,215375477,4091936652.18,4099669021.76,5.180239200592041,0.18796992301940918,094645,1,2/1,9.1796875,通用设备,2025-01-07
9,605378,野马电池,-1.483924150466919,23.9,26.69,655506064,4461556400.0,4461556400.0,14.268775939941406,0.0837520956993103,095001,1,2/1,15.663642883300781,电池,2025-01-07
10,001218,丽臣实业,3.159851312637329,16.65,17.75,104722372,1239826099.5,2167468029.0,8.266191482543945,0.0,095527,1,0/0,11.524164199829102,化学制品,2025-01-07
11,605208,永茂泰,2.9082772731781006,9.2,9.83,804131344,3035448000.0,3035448000.0,26.07687759399414,0.10881392657756805,100313,1,3/2,13.646533012390137,汽车零部,2025-01-07
12,603268,松发股份,9.842519760131836,41.85,41.91,220457011,5196464280.0,5196464280.0,4.334650993347168,0.09567089378833771,102827,2,0/0,11.102361679077148,装修建材,2025-01-07
13,000702,正虹科技,5.760709285736084,7.16,7.45,209398117,1909103564.16,2481834599.04,11.063111305236816,0.139860138297081,102948,1,2/1,10.192024230957031,农牧饲渔,2025-01-07
14,871396,常辅股份,17.570215225219727,18.0,19.9,87592122,756068742.0,1079825040.0,11.560684204101562,0.0,133628,1,0/0,30.63357162475586,通用设备,2025-01-07
15,001366,播恩集团,4.523580551147461,10.86,11.43,105292495,604684800.0,1744984800.0,17.16008758544922,0.09216590225696564,134500,1,0/0,10.587102890014648,农牧饲渔,2025-01-07
16,603637,镇海股份,7.682291507720947,8.27,8.45,103575879,1973932202.79,1973932202.79,5.329372406005859,-0.12077294290065765,140816,1,0/0,10.15625,工程建设,2025-01-07
17,688313,仕佳光子,17.399999618530273,17.61,18.0,858517328,8079508996.08,8079509136.96,11.244976997375488,0.0,142841,1,0/0,20.466665267944336,通信设备,2025-01-07
18,002765,蓝黛科技,8.510638236999512,8.67,8.79,607824864,5166204951.3,5653950592.32,12.102331161499023,-0.11520737409591675,144903,2,0/0,9.887359619140625,光学光电,2025-01-07
19,002130,沃尔核材,8.877721786499023,26.0,26.27,5784535552,32477877354.0,32757362560.0,18.58935546875,0.0,144948,1,0/0,11.180904388427734,非金属材,2025-01-07
20,301600,慧翰股份,20.001150131225586,208.61,208.61,871218256,3661105500.0000005,14633991500.000002,25.141326904296875,0.0,145148,1,0/0,18.988725662231445,通信设备,2025-01-07
