序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002123,梦网科技,-1.0933557748794556,11.76,13.08,1843206288,8411209464.0,9414938023.68,20.961122512817383,0.0,092500,1,2/1,13.288476943969727,通信服务,2025-01-17
2,002291,遥望科技,3.9164490699768066,7.96,8.43,3092501728,6986159279.96,7407523527.68,42.63025665283203,0.0,092500,2,4/3,10.05221939086914,互联网服,2025-01-17
3,003016,欣贺股份,0.49504950642585754,8.12,8.89,284129872,3465457960.4399996,3479595521.9199996,7.687323570251465,-0.24570024013519287,092500,2,0/0,9.529703140258789,纺织服装,2025-01-17
4,002896,中大力德,5.3851728439331055,43.64,45.55,1188172896,6597114877.4,6597114877.4,17.6381893157959,0.0,093106,2,0/0,7.003139495849609,通用设备,2025-01-17
5,002531,天顺风能,5.928853988647461,8.04,8.35,690885056,14366403636.96,14446904394.239998,4.7318196296691895,0.0,093330,1,0/0,10.408432006835938,风电设备,2025-01-17
6,002553,南方精工,5.489614009857178,14.22,14.83,857015648,3566376000.0,4948560000.0,23.68293571472168,0.0,093621,1,0/0,11.721068382263184,汽车零部,2025-01-17
7,002109,兴化股份,5.83090353012085,3.63,3.77,285446080,4632859559.13,4632859577.28,6.114406108856201,0.27624309062957764,094312,2,2/1,7.871720314025879,化学原料,2025-01-17
8,605398,新炬网络,2.3124358654022217,19.91,21.41,178478569,3239683105.89,3239683105.89,5.420005798339844,0.05025125667452812,095024,1,0/0,14.953751564025879,互联网服,2025-01-17
9,000833,粤桂股份,5.850584983825684,11.76,12.22,1695353184,5335535825.76,9432486954.24,31.47296905517578,-0.08496176451444626,095748,1,0/0,11.791179656982422,综合行业,2025-01-17
10,688365,光云科技,8.747993469238281,13.55,14.95,1050458592,5769924468.200001,5769924522.400001,17.436901092529297,0.0,095750,4,0/0,15.489566802978516,互联网服,2025-01-17
11,605136,丽人丽妆,2.4783146381378174,8.27,8.88,396215536,3311791795.0,3311791761.9199996,11.75374984741211,0.0,100117,1,0/0,14.126394271850586,商业百货,2025-01-17
12,000592,平潭发展,6.597222328186035,3.07,3.17,1177940464,5879333818.429999,5930567350.719999,19.896032333374023,0.0,100339,2,0/0,9.722222328186035,农牧饲渔,2025-01-17
13,600556,天下秀,5.678233623504639,6.7,6.97,3762451872,12111909201.4,12111909241.6,31.22602081298828,-0.7407407164573669,100432,2,4/3,13.880125999450684,文化传媒,2025-01-17
14,002791,坚朗五金,5.189341068267822,22.5,23.53,284824048,3696856335.0,7962412680.0,7.661047458648682,-0.08880995213985443,102400,2,0/0,10.75268840789795,装修建材,2025-01-17
15,002187,广百股份,-6.653425693511963,9.4,11.08,1716534144,4860843080.400001,6617965923.2,31.79799461364746,0.0,102757,2,12/6,17.08043670654297,商业百货,2025-01-17
16,002165,红 宝 丽,6.236080169677734,4.77,4.94,597851120,3470792695.9199996,3507237136.7999997,17.103612899780273,0.0,112824,2,0/0,11.135857582092285,化学制品,2025-01-17
17,000561,烽火电子,5.748502731323242,8.83,9.19,419559808,5315895637.38,5335728682.72,7.973365306854248,0.0,130230,1,0/0,13.413172721862793,通信设备,2025-01-17
18,605258,协和电子,6.0116353034973145,32.8,34.03,386100976,2886399999.9999995,2886399999.9999995,13.558168411254883,0.0,134312,1,0/0,10.827407836914062,电子元件,2025-01-17
19,605080,浙江自然,8.017179489135742,30.18,30.73,270321696,4272674347.2,4272674347.2,6.39157772064209,-0.39603960514068604,134627,6,0/0,11.30994987487793,纺织服装,2025-01-17
20,603328,依顿电子,8.180839538574219,10.05,10.22,678642800,10034348240.550001,10034348210.400002,6.841959476470947,-0.39643213152885437,134859,2,0/0,10.871905326843262,电子元件,2025-01-17
21,301558,三态股份,9.403669357299805,9.54,10.46,545047040,2096718868.08,7525640600.639999,26.215669631958008,0.0,135939,1,0/0,22.47706413269043,贸易行业,2025-01-17
