序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603778,国晟科技,4.013377666473389,3.11,3.29,148333303,1999285711.62,2042157018.08,7.333402156829834,-0.3205128312110901,093002,1,0/0,8.026755332946777,光伏设备,2025-06-23
2,601975,招商南油,7.619048118591309,3.39,3.47,2775823312,16278292341.720001,16278292707.84,16.98448371887207,0.0,093013,1,0/0,6.031745910644531,航运港口,2025-06-23
3,603186,华正新材,6.16740083694458,28.92,29.96,578774640,4106987820.84,4106987820.84,14.01427173614502,-0.03456619381904602,094020,2,0/0,9.618208885192871,电子元件,2025-06-23
4,002449,国星光电,6.0,10.07,10.45,811745264,6228065091.83,6228065081.76,13.009696960449219,0.0,094103,1,0/0,10.947368621826172,光学光电,2025-06-23
5,301219,腾远钴业,15.421737670898438,55.01,57.19,1565961680,9457832223.26,16212392291.84,16.629222869873047,0.0,095145,1,0/0,12.966849327087402,能源金属,2025-06-23
6,600470,六国化工,6.281833171844482,6.26,6.48,435484352,3265216000.0,3265216000.0,13.245433807373047,0.0,095234,1,0/0,11.035654067993164,化肥行业,2025-06-23
7,002250,联化科技,6.321839332580566,12.95,13.4,2203530080,11739617320.199999,11801763904.0,18.781274795532227,0.15467903017997742,095845,2,0/0,11.247947692871094,农药兽药,2025-06-23
8,603005,晶方科技,6.519207954406738,27.45,28.35,2185366352,17902113329.7,17902113494.399998,12.169198989868164,-0.03641660884022713,100116,1,0/0,11.447419166564941,半导体,2025-06-23
9,002691,冀凯股份,5.90452241897583,8.43,8.76,331716288,2832313971.15,2866200000.0,11.565142631530762,0.11876484751701355,105115,1,0/0,10.427136421203613,专用设备,2025-06-23
10,600500,中化国际,4.904632091522217,3.85,4.04,322685008,13808882599.050001,13815815860.0,2.3257107734680176,-0.2590673565864563,110630,1,0/0,11.171662330627441,化学制品,2025-06-23
11,603536,惠发食品,-2.0202019214630127,9.7,10.89,396430192,2333162922.0,2373030310.0,16.25884246826172,0.20661155879497528,130052,1,0/0,13.636363983154297,食品饮料,2025-06-23
12,000525,红太阳,7.142857551574707,7.95,8.16,958514736,7871116737.150001,10319317384.800001,12.386537551879883,-0.12562814354896545,130606,2,0/0,10.781671524047852,农药兽药,2025-06-23
13,300047,天源迪科,14.559659004211426,16.13,16.9,2589084928,8866967695.82,10286821559.359999,29.81899642944336,0.0,134612,1,0/0,21.66193199157715,软件开发,2025-06-23
14,300468,四方精创,19.97468376159668,47.39,47.4,7974522112,25106940740.35,25147469379.2,35.139854431152344,0.0,141554,4,0/0,23.468355178833008,软件开发,2025-06-23
15,600506,统一股份,5.643111228942871,20.78,21.64,549942096,3069348820.94,3990153448.52,18.17595672607422,0.0,144208,1,0/0,9.71021842956543,石油行业,2025-06-23
