序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,300345,华民股份,6.934306621551514,8.79,9.86,1135902896,3897051879.4799995,5080141964.639999,27.760934829711914,0.0,092500,3,0/0,16.545013427734375,光伏设备,2025-08-20
2,002623,亚玛顿,5.166895389556885,23.0,24.06,814584864,4568630875.0,4578437500.0,17.585817337036133,-0.04345936328172684,093024,1,0/0,5.761316776275635,光伏设备,2025-08-20
3,603657,春光科技,9.069767951965332,42.21,42.57,373500336,5706372010.5,5706372010.5,6.7191481590271,0.35663336515426636,093048,2,2/1,7.855297088623047,家电行业,2025-08-20
4,002131,利欧股份,3.893442392349243,5.07,5.37,11893306112,29658100461.99,34332918597.120003,39.51290512084961,0.7952286005020142,093227,1,3/2,9.631147384643555,互联网服,2025-08-20
5,002826,易明医药,5.535055160522461,25.74,26.83,799424000,4487161252.86,4908045285.0,17.49331283569336,0.0,093348,2,0/0,12.013120651245117,中药,2025-08-20
6,601609,金田股份,9.99254322052002,14.75,14.75,5759500288,25129407292.5,25129407204.0,23.704038619995117,0.06784260272979736,093808,2,6/4,14.541387557983398,有色金属,2025-08-20
7,603339,四方科技,0.6857855319976807,16.15,17.64,772868368,4997474976.25,4997474863.2,14.993274688720703,0.0,093857,1,3/2,13.528677940368652,通用设备,2025-08-20
8,603681,永冠新材,5.929586410522461,17.15,17.81,379977184,3277897490.35,3277897490.35,11.52318286895752,-0.05827505886554718,093925,1,0/0,9.450277328491211,化学制品,2025-08-20
9,002272,川润股份,6.381797790527344,19.17,19.82,4560439808,7409067896.160001,9295097764.320002,61.55994415283203,0.052192069590091705,094730,3,4/3,9.822419166564941,工程机械,2025-08-20
10,600301,华锡有色,8.21292781829834,28.46,28.93,942608736,7836053481.26,18002870253.12,12.100178718566895,0.0,095411,15,0/0,10.228137016296387,小金属,2025-08-20
11,301026,浩通科技,10.973451614379883,31.35,33.9,675757040,3498053879.1000004,4961889492.45,19.09842872619629,0.0,095448,1,0/0,20.849557876586914,小金属,2025-08-20
12,601020,华钰矿业,6.343612194061279,24.14,24.97,2220429728,19793947809.72,19793947954.56,11.159696578979492,-0.1241208016872406,095624,5,0/0,9.471365928649902,有色金属,2025-08-20
13,002378,章源钨业,3.550295829772949,10.5,11.15,1045120176,12548440632.0,12614885472.0,8.285707473754883,-0.09514747560024261,100036,1,0/0,11.932938575744629,小金属,2025-08-20
14,001390,古麒绒材,7.076047420501709,26.33,27.05,576368832,1290139641.51,5266000000.0,44.858985900878906,0.0,111151,1,0/0,9.556730270385742,纺织服装,2025-08-20
15,002186,全 聚 德,8.003369331359863,12.82,13.06,525623040,3929475353.1600003,3934734706.88,13.535797119140625,0.0,111236,4,0/0,10.614995956420898,旅游酒店,2025-08-20
16,000610,西安旅游,5.7231245040893555,13.67,14.22,689759536,3219343698.98,3236343806.67,21.469161987304688,0.0,130012,1,0/0,10.054137229919434,旅游酒店,2025-08-20
17,000800,一汽解放,6.6478071212768555,7.54,7.78,1082788912,37103027459.42,37106458920.96,2.905595541000366,0.13280212879180908,130806,2,0/0,10.608203887939453,汽车整车,2025-08-20
18,001318,阳光乳业,6.16770601272583,15.32,15.87,536381168,4330351200.0,4330351200.0,12.54145622253418,-0.1303780972957611,132557,2,0/0,10.048510551452637,食品饮料,2025-08-20
19,688521,芯原股份,15.524827003479004,147.04,152.74,4247034160,73645400417.28,77300880691.2,6.1777472496032715,0.0,133614,2,0/0,24.93714714050293,半导体,2025-08-20
20,600346,恒力石化,9.926715850830078,16.5,16.51,1433645904,116145146469.0,116145148416.0,1.2773505449295044,-0.06056934967637062,140820,7,0/0,10.393071174621582,化纤行业,2025-08-20
21,002815,崇达技术,4.6144118309021,16.55,17.4,2268192912,10602727792.75,17894715833.600002,22.387426376342773,-0.24110910296440125,144921,1,0/0,18.07838249206543,电子元件,2025-08-20
