序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603139,康惠制药,-4.553734302520752,26.2,30.2,632411904,2616856000.0,2616856000.0,24.08424949645996,-0.07627765089273453,092501,1,4/3,20.0,中药,2025-06-13
2,002237,恒邦股份,2.962369918823242,12.86,13.74,1516818064,11708503434.439999,14764224644.16,12.59384536743164,0.3903200626373291,093012,1,2/1,8.48678970336914,贵金属,2025-06-13
3,000701,厦门信达,0.3968254327774048,7.59,8.32,1876367728,5067888965.04,5129375919.36,34.53111267089844,0.13192611932754517,093024,8,2/1,10.185185432434082,商业百货,2025-06-13
4,000558,天府文旅,7.2687225341796875,4.87,4.99,1443482864,6275894040.96,6278520646.24,22.697233200073242,0.0,093124,5,0/0,6.16740083694458,旅游酒店,2025-06-13
5,600302,标准股份,3.242321014404297,6.05,6.45,239823452,2093359314.2,2093359338.3999999,11.339988708496094,0.49833887815475464,101442,1,0/0,11.945392608642578,专用设备,2025-06-13
6,002678,珠江钢琴,4.089979648590088,5.09,5.38,341567648,6910053940.32,6921424348.8,4.890386581420898,0.19685038924217224,111524,3,0/0,14.723926544189453,家用轻工,2025-06-13
7,600992,贵绳股份,5.251313209533691,14.03,14.66,228775006,3438612700.0,3438612700.0,6.703700065612793,-0.1423487514257431,130503,1,0/0,11.402850151062012,通用设备,2025-06-13
8,002383,合众思壮,6.553911209106445,10.08,10.41,1143269568,7462831874.4,7462831864.32,15.572428703308105,0.9009009003639221,134151,1,0/0,12.684988975524902,计算机设,2025-06-13
9,300798,锦鸡股份,12.5,11.25,12.0,1279695840,4193770860.0,5274307620.0,31.131973266601562,0.0,140518,2,0/0,18.0,化学制品,2025-06-13
10,603538,美诺华,5.042016983032227,18.75,19.64,843616608,3999655631.25,4121780006.25,21.60792350769043,0.0,144057,1,0/0,12.829132080078125,化学制药,2025-06-13
11,001259,利仁科技,1.688260793685913,25.9,28.02,164018647,567958199.1999999,1905952199.1999998,28.87470245361328,0.07727974653244019,144609,1,0/0,13.82017993927002,家电行业,2025-06-13
