序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002196,方正电机,2.579979419708252,9.94,10.66,2120047872,4854799445.58,4928967043.84,42.29862594604492,0.20161288976669312,092500,1,6/4,8.875128746032715,电机,2025-03-12
2,003025,思进智能,-0.7502679824829102,18.52,20.53,887996480,3680831961.52,4382349911.8,23.058143615722656,0.0,092500,1,2/1,11.414791107177734,通用设备,2025-03-12
3,300461,田中精机,8.689319610595703,22.39,24.72,571765488,1801615716.05,3487056483.88,29.882984161376953,0.0,092500,2,0/0,12.718446731567383,专用设备,2025-03-12
4,605155,西大门,6.332637310028076,15.28,15.81,608870832,2889408883.2,2926844883.2,21.31426429748535,-0.06540222465991974,093044,7,3/2,11.3430757522583,家用轻工,2025-03-12
5,000409,云鼎科技,1.6490764617919922,15.41,16.68,3611908240,6523719405.45,10452148589.92,52.81719207763672,0.0,093045,2,8/5,9.168865203857422,互联网服,2025-03-12
6,002760,凤形股份,-3.347123146057129,25.7,29.25,1019898960,2775309744.2,2775309744.2,33.378997802734375,0.0,093048,2,5/4,14.855209350585938,通用设备,2025-03-12
7,605358,立昂微,2.0766773223876953,25.56,27.54,751810576,17160113119.679998,17160113324.16,4.238036155700684,0.0,093059,1,0/0,8.027156829833984,半导体,2025-03-12
8,600992,贵绳股份,4.1392903327941895,15.85,16.74,286941008,3884676500.0,3884676500.0,7.232096195220947,-0.06305170059204102,093115,1,0/0,8.804204940795898,通用设备,2025-03-12
9,603150,万朗磁塑,6.490066051483154,40.2,41.53,249788676,2151358476.0,3436416600.0000005,11.409811019897461,0.04977600648999214,093127,1,0/0,7.496688365936279,塑料制品,2025-03-12
10,600610,中毅达,3.901437282562256,5.06,5.36,717111920,3586157127.2999997,5420649516.48,19.395959854125977,0.0,093137,3,3/2,8.62423038482666,化学原料,2025-03-12
11,600841,动力新科,3.8518519401550293,7.01,7.43,516669664,7311601632.84,9728630761.92,6.798377513885498,0.0,093336,3,0/0,7.259259223937988,汽车整车,2025-03-12
12,603326,我乐家居,7.317072868347168,9.24,9.47,370719440,2949194833.2000003,2983029477.12,12.763487815856934,0.0,093336,2,2/1,8.362369537353516,装修建材,2025-03-12
13,605100,华丰股份,-6.394199371337891,28.4,33.37,1683264720,4826068800.0,4860148800.0,31.278650283813477,-0.5602241158485413,093459,3,14/10,17.007251739501953,通用设备,2025-03-12
14,600590,泰豪科技,3.5135135650634766,11.49,12.21,2033481776,9692613819.27,9799473358.56,20.30082130432129,0.0,093841,2,0/0,9.639639854431152,电网设备,2025-03-12
15,300895,铜牛信息,13.858978271484375,65.56,69.1,2296018080,9058572972.24,9230891072.92,24.959291458129883,0.0,093954,1,0/0,12.539076805114746,互联网服,2025-03-12
16,301361,众智科技,11.891438484191895,39.99,42.89,587672960,1163069160.0,4652276640.0,50.60276412963867,0.0,093957,1,0/0,20.117515563964844,电网设备,2025-03-12
17,603839,安正时尚,1.697792887687683,5.99,6.48,153759930,2391280838.4,2391280838.4,6.243316650390625,0.16722407937049866,094204,1,0/0,11.035654067993164,纺织服装,2025-03-12
18,838837,华原股份,29.956161499023438,26.68,26.68,791460000,3649498157.16,4047697157.16,22.76632308959961,0.0,094432,7,0/0,24.452022552490234,汽车零部,2025-03-12
19,603860,中公高科,2.8952505588531494,31.63,33.81,187370596,2109088400.0,2109088400.0,8.680256843566895,0.0,095046,1,0/0,9.95445728302002,工程咨询,2025-03-12
20,000815,美利云,6.461307525634766,14.17,14.64,2895797760,9851877205.95,9851877276.8,29.18868637084961,1.1420414447784424,095748,14,2/1,9.166040420532227,造纸印刷,2025-03-12
21,002766,索菱股份,5.288461685180664,6.57,6.86,665117264,5589448103.52,5661634428.0,11.65328598022461,-0.15197569131851196,101451,3,0/0,9.615385055541992,互联网服,2025-03-12
22,603489,八方股份,4.029658317565918,32.27,34.12,580774816,7583869606.81,7583869606.81,7.664951324462891,-0.030978934839367867,102246,2,0/0,14.893616676330566,电机,2025-03-12
23,603758,秦安股份,5.942028999328613,14.62,15.18,360115424,6415212856.38,6415212958.719999,5.5273823738098145,-0.06835269927978516,103121,1,0/0,9.420289993286133,汽车零部,2025-03-12
24,002518,科士达,7.258632659912109,30.44,31.22,1602314448,17204624502.16,17722931678.72,9.319990158081055,-0.19672131538391113,103406,1,0/0,9.478506088256836,电源设备,2025-03-12
25,002976,瑞玛精密,2.992957830429077,23.4,24.99,189267179,1525595175.0,2835413100.0,12.202078819274902,0.0,103500,1,0/0,10.519366264343262,汽车零部,2025-03-12
26,002335,科华数据,6.3532867431640625,57.92,59.91,5542849280,23216119125.12,26734277114.88,23.73655128479004,0.03454231470823288,103939,2,0/0,9.9338960647583,电源设备,2025-03-12
27,003018,金富科技,7.699619770050049,11.33,11.57,194966607,1504060615.75,2945800000.0,13.02522087097168,-0.17621146142482758,104409,1,0/0,9.600760459899902,塑料制品,2025-03-12
28,002364,中恒电气,-0.10741138458251953,18.6,20.48,2472931168,10380742491.0,10482308256.0,22.643672943115234,0.0,104433,3,0/0,10.526315689086914,电源设备,2025-03-12
29,603955,大千生态,5.625657558441162,20.09,20.92,392753488,2726614800.0,2726614800.0,14.210299491882324,0.0,105114,3,0/0,10.042060852050781,工程建设,2025-03-12
30,002112,三变科技,7.3015875816345215,16.9,17.33,1343740208,4429152000.0,4429152000.0,30.298076629638672,-0.05913660302758217,105127,4,0/0,10.920635223388672,电网设备,2025-03-12
31,300153,科泰电源,11.269954681396484,46.7,50.36,3269451168,14866016510.6,14944000000.0,21.638139724731445,0.0,110633,1,0/0,20.157255172729492,电源设备,2025-03-12
32,002255,海陆重工,7.6086955070495605,6.93,7.08,653582688,4421147643.99,5758005718.08,14.968212127685547,-0.28776979446411133,111339,1,0/0,10.24844741821289,电源设备,2025-03-12
33,002093,国脉科技,6.161971569061279,12.06,12.5,2600473664,12142806975.0,12150450000.0,21.786298751831055,-0.16556291282176971,111436,1,5/3,12.5,通信服务,2025-03-12
34,600735,新华锦,3.5523977279663086,5.83,6.19,482975872,2480384151.41,2499777045.92,19.555376052856445,0.34423407912254333,112132,1,2/1,12.255772590637207,纺织服装,2025-03-12
35,600797,浙大网新,7.066795825958252,11.06,11.36,2388778176,11364441652.2,11364449770.24,21.142454147338867,0.0,112852,2,0/0,8.518877029418945,互联网服,2025-03-12
36,002164,宁波东力,6.847360610961914,7.49,7.71,693107744,3593516382.82,3985980983.04,19.505525588989258,-0.13333332538604736,131545,3,0/0,10.55634880065918,通用设备,2025-03-12
37,600728,佳都科技,7.130434989929199,6.16,6.33,1957864176,13199673779.6,13199673822.720001,14.95197868347168,0.6535947918891907,131645,1,0/0,9.565217018127441,软件开发,2025-03-12
38,603613,国联股份,10.010881423950195,30.33,30.33,1345427024,21853911868.289997,21853911716.64,6.336417198181152,0.0,132115,5,0/0,10.591222763061523,互联网服,2025-03-12
39,002401,中远海科,5.945303440093994,17.82,18.5,974270656,6617705410.8,6623131743.36,14.56546688079834,0.0,132203,3,0/0,9.750296592712402,互联网服,2025-03-12
40,605133,嵘泰股份,9.904153823852539,34.4,34.43,349371408,6361196950.4,6398345510.4,5.673244953155518,-0.05810575187206268,132701,10,0/0,10.926517486572266,汽车零部,2025-03-12
41,002262,恩华药业,7.076780319213867,23.15,23.78,1171157696,20413497532.5,23524492920.0,5.756844997406006,0.12975779175758362,133312,4,0/0,9.898241996765137,化学制药,2025-03-12
42,601881,中国银河,6.592729568481445,17.3,17.85,4970120192,125311124877.90001,189165159859.2,4.002084255218506,0.0,133357,1,0/0,10.474430084228516,证券,2025-03-12
43,000032,深桑达Ａ,7.212317943572998,26.46,27.15,3365894736,17060450439.060001,30110401278.72,19.869470596313477,0.0,133442,2,0/0,9.440842628479004,通信设备,2025-03-12
