序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002218,拓日新能,3.6781609058380127,4.51,4.79,1539264336,6279716102.99,6372722653.44,24.009023666381836,-0.22123894095420837,092500,1,2/1,8.735631942749023,光伏设备,2025-11-12
2,000809,和展能源,4.986876487731934,4.0,4.19,556663792,3299165172.0,3299165184.0,16.642730712890625,0.0,093118,2,0/0,9.186351776123047,风电设备,2025-11-12
3,002679,福建金森,6.411201477050781,14.44,14.93,601802112,3404316640.0,3404316640.0,17.373695373535156,0.06930007040500641,093118,4,0/0,11.643330574035645,农牧饲渔,2025-11-12
4,000985,大庆华科,-1.9607844352722168,21.0,23.56,459409584,2722429500.0,2722429500.0,16.108673095703125,0.0,093306,2,2/1,14.799253463745117,化学制品,2025-11-12
5,002728,特一药业,5.094043731689453,13.41,14.04,2292668192,5053080379.86,6879363471.36,44.80843734741211,0.0,093800,1,2/1,8.385580062866211,中药,2025-11-12
6,000090,天健集团,6.1855669021606445,4.12,4.27,963253696,7698054928.08,7698407212.8,12.260703086853027,-0.7228915691375732,093951,2,0/0,5.927834987640381,房地产开,2025-11-12
7,001229,魅视科技,6.823204517364502,38.67,39.82,242943363,2037113596.77,3867000000.0,12.038159370422363,0.07763975113630295,094254,1,0/0,10.276243209838867,计算机设,2025-11-12
8,600080,金花股份,4.9304680824279785,8.3,8.7,378720880,3098143365.5000005,3098143390.4,12.073843955993652,0.0,094409,1,0/0,10.36662483215332,中药,2025-11-12
9,600996,贵广网络,6.825568675994873,9.86,10.15,734664528,12293446560.439999,12293446580.16,5.917121410369873,0.0,094520,2,0/0,10.400866508483887,文化传媒,2025-11-12
10,605178,时空科技,4.111209869384766,70.4,74.38,1479568400,6975232000.000001,6975232000.000001,20.76968765258789,-0.04259548336267471,095028,1,16/8,7.216800212860107,装修装饰,2025-11-12
11,301305,朗坤科技,15.36077880859375,26.06,27.11,844548672,3223972611.24,6286406996.24,26.16292381286621,0.0,100118,2,0/0,16.865869522094727,环保行业,2025-11-12
12,002160,常铝股份,7.2131147384643555,6.54,6.71,1763407456,5189688148.92,6754388838.72,34.311893463134766,0.1531393676996231,101136,3,0/0,13.442623138427734,有色金属,2025-11-12
13,002927,泰永长征,6.087409019470215,20.39,21.14,953176176,4500844394.4800005,4550888550.2,21.36259651184082,0.0,101503,1,0/0,11.394380569458008,电网设备,2025-11-12
14,601020,华钰矿业,8.653220176696777,33.4,33.81,3184088608,27386820913.199997,27386821113.6,11.84000015258789,0.0,101714,1,0/0,10.312296867370605,有色金属,2025-11-12
15,600550,保变电气,6.6489362716674805,12.03,12.41,3930573536,22153587614.399998,22153587614.399998,18.005367279052734,0.08319467306137085,101831,2,0/0,13.829787254333496,电网设备,2025-11-12
16,002602,世纪华通,5.110732555389404,18.51,19.37,8682460160,126871879169.73001,137493820032.0,6.725791931152344,0.0,102530,1,0/0,9.9943208694458,游戏,2025-11-12
17,002029,七 匹 狼,7.391763687133789,10.17,10.42,978398912,6767178603.03,7170089361.12,14.46789836883545,-0.09823182970285416,103021,4,0/0,10.559662818908691,纺织服装,2025-11-12
18,003016,欣贺股份,4.938271522521973,9.35,9.8,411608976,3841754572.7,3931877109.6,10.659804344177246,0.10706637799739838,112315,1,0/0,11.111111640930176,纺织服装,2025-11-12
19,002326,永太科技,8.74600601196289,27.23,27.54,6074392576,22006170713.66,25191225419.36,28.545913696289062,0.0,140845,4,4/2,9.944089889526367,化学制品,2025-11-12
