序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002983,芯瑞达,5.157232761383057,25.08,26.24,1018003872,3213462002.52,5609518726.679999,30.83621597290039,0.6016847491264343,092500,4,3/2,7.253668308258057,光学光电,2025-12-02
2,002361,神剑股份,6.2402496337890625,6.81,7.05,784316480,5510127521.04,6476548186.559999,14.01106071472168,0.0,093518,2,0/0,10.452418327331543,塑料制品,2025-12-02
3,002981,朝阳科技,7.952103137969971,35.16,35.83,819018704,4198593251.3999996,4834011803.4,19.525774002075195,-0.05685048550367355,093806,3,2/1,10.009211540222168,消费电子,2025-12-02
4,000417,合百集团,4.419889450073242,7.56,7.96,683731936,5889447529.559999,5895924612.48,11.427213668823242,-0.1321004033088684,094154,1,0/0,11.740331649780273,商业百货,2025-12-02
5,001330,博纳影业,4.360056400299072,7.42,7.82,1269505360,10198930861.28,10198930920.64,12.272210121154785,0.13495276868343353,094436,1,0/0,8.43881893157959,文化传媒,2025-12-02
6,600573,惠泉啤酒,6.147541046142578,12.95,13.42,526503472,3237500000.0,3237500000.0,16.12191390991211,0.15467903017997742,094657,2,0/0,10.65573787689209,酿酒行业,2025-12-02
7,603598,引力传媒,5.186837673187256,18.86,19.72,1069272560,5073170769.22,5078828712.639999,20.77206802368164,0.0,095555,1,0/0,10.7083101272583,文化传媒,2025-12-02
8,002799,环球印务,2.850877046585083,9.38,10.03,328404512,3001935804.0000005,3001975200.0000005,10.898783683776855,0.4282655119895935,095742,1,0/0,11.951754570007324,包装材料,2025-12-02
9,003016,欣贺股份,5.76496696472168,9.54,9.92,389352496,3919822312.68,4011776216.64,9.906425476074219,0.1049317866563797,101251,2,0/0,13.303770065307617,纺织服装,2025-12-02
10,600345,长江通信,4.160305500030518,27.29,28.82,544066288,5773453215.13,8995114973.119999,9.346535682678223,0.0,102646,1,0/0,10.458014488220215,通信设备,2025-12-02
11,001212,中旗新材,5.349794387817383,46.08,48.11,640376496,7403952660.48,8653222932.48,8.6405029296875,-0.043383948504924774,103418,1,0/0,13.625971794128418,装修装饰,2025-12-02
12,600151,航天机电,5.561276912689209,10.25,10.68,1858788784,14701085941.75,14701085952.0,12.710823059082031,-0.7744433879852295,103427,2,0/0,12.564367294311523,光伏设备,2025-12-02
13,002301,齐心集团,4.660452842712402,7.86,8.26,857987360,5643403152.780001,5669480376.96,15.115081787109375,0.0,103842,1,0/0,12.649800300598145,家用轻工,2025-12-02
14,002084,海鸥住工,6.575963497161865,4.7,4.85,568065728,3029781877.4,3036463425.6,18.725473403930664,-0.6342495083808899,104530,1,0/0,12.925169944763184,装修装饰,2025-12-02
15,002229,鸿博股份,5.586592197418213,17.01,17.72,1695919184,8388724760.010001,8440217210.880001,19.946744918823242,-0.9318578839302063,112336,1,0/0,10.552452087402344,造纸印刷,2025-12-02
16,002969,嘉美包装,5.699481964111328,4.08,4.25,376009664,3875087144.88,3898243050.2400002,9.637984275817871,-0.24449878931045532,130927,3,0/0,11.139896392822266,包装材料,2025-12-02
17,600693,东百集团,6.382978916168213,11.0,11.37,2006303728,9558480602.0,9568308640.0,21.57497215270996,0.0,132256,1,0/0,13.442939758300781,商业百货,2025-12-02
18,600734,实达集团,6.082289695739746,5.93,6.15,5414361344,12914668918.58,12917337406.72,42.625728607177734,0.0,134557,1,9/6,12.522360801696777,互联网服,2025-12-02
19,603929,亚翔集成,8.803322792053223,68.1,68.85,547965584,14529815999.999998,14529815999.999998,3.8387908935546875,0.0,142322,1,0/0,11.743090629577637,装修装饰,2025-12-02
