序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603118,共进股份,1.3584117889404297,9.7,10.53,1443756176,7636581138.2,7636581079.999999,17.95772361755371,0.20661155879497528,092502,2,0/0,9.717867851257324,通信设备,2025-01-06
2,002397,梦洁股份,5.915493011474609,3.76,3.91,717374496,2210324268.24,2811658214.3999996,33.64427185058594,0.0,093024,2,4/3,20.0,纺织服装,2025-01-06
3,603825,华扬联众,4.234769344329834,14.03,14.81,309146720,3554311824.56,3554311824.56,8.647109031677246,0.07132668048143387,093611,1,0/0,14.41307544708252,文化传媒,2025-01-06
4,603183,建研院,3.7837836742401123,3.84,4.07,111626637,1909068483.84,1909068472.32,5.799456596374512,-0.25974026322364807,093850,1,0/0,11.891891479492188,专业服务,2025-01-06
5,300766,每日互动,16.111488342285156,17.08,17.65,2093507296,6074895489.039999,6698310604.159999,34.48451232910156,0.0,094036,3,0/0,21.685928344726562,互联网服,2025-01-06
6,000533,顺钠股份,-7.765667915344238,6.77,8.07,2262480896,4636789248.0,4676824320.0,42.95573043823242,0.0,094430,8,7/6,19.75476837158203,电网设备,2025-01-06
7,001206,依依股份,8.424696922302246,18.79,19.06,400178992,1997812664.9399998,3474154652.3199997,20.419923782348633,0.05324813723564148,094909,2,0/0,12.752452850341797,美容护理,2025-01-06
8,600397,安源煤业,5.502392292022705,4.41,4.6,969090976,4365723079.62,4365723106.08,22.067584991455078,-0.45146727561950684,095150,8,7/5,12.679426193237305,煤炭行业,2025-01-06
9,600824,益民集团,3.142328977584839,5.58,5.95,1766538896,5881471067.34,5881471061.76,29.284151077270508,0.0,095306,3,3/2,13.4935302734375,商业百货,2025-01-06
10,002112,三变科技,5.658783912658691,12.51,13.02,931520224,3278620800.0,3278620800.0,28.235010147094727,-0.23923444747924805,100103,1,0/0,9.881756782531738,电网设备,2025-01-06
11,002245,蔚蓝锂芯,6.094420909881592,12.36,12.82,2748428816,13438549074.72,14239295283.84,20.71013641357422,0.8156607151031494,101342,1,0/0,13.304720878601074,电池,2025-01-06
12,002265,建设工业,5.3231940269470215,27.7,28.93,3588334336,11165787592.5,28615219080.0,31.748249053955078,-0.14419610798358917,101424,14,4/2,14.828898429870605,汽车零部,2025-01-06
13,002799,环球印务,4.067321300506592,7.42,7.84,158657597,2374665636.0,2374696800.0,6.651832580566406,0.0,101745,1,0/0,15.007013320922852,包装材料,2025-01-06
14,603890,春秋电子,5.453087329864502,13.15,13.72,1400615824,5773517099.5,5773517178.400001,24.315664291381836,0.0,102651,1,0/0,12.510024070739746,消费电子,2025-01-06
15,002426,胜利精密,7.876711845397949,3.15,3.21,2358402528,10718189656.65,10718271648.0,22.484346389770508,0.0,102945,1,2/1,9.931507110595703,通用设备,2025-01-06
16,002076,星光股份,7.011070251464844,2.9,2.98,865173472,2996428567.0,3216461038.4,29.248210906982422,0.0,103145,1,2/1,8.118081092834473,家电行业,2025-01-06
17,600160,巨化股份,6.589147567749023,24.75,25.54,1411239136,66818715504.75,66818715480.0,2.114131450653076,0.040420372039079666,103303,1,0/0,8.354866027832031,化学制品,2025-01-06
18,605020,永和股份,6.253458499908447,19.2,19.88,239881004,7264303296.0,7279128576.0,3.3334672451019287,0.0,103358,1,0/0,12.064194679260254,化学制品,2025-01-06
19,002174,游族网络,2.8473803997039795,9.03,9.66,510188896,8265460123.41,8270776382.4,6.013180732727051,-0.2209944725036621,105127,1,0/0,11.161730766296387,游戏,2025-01-06
20,002107,沃华医药,6.481481552124023,4.6,4.75,161105944,2620236590.0,2655164160.0,6.18641996383667,0.0,110624,2,0/0,13.88888931274414,中药,2025-01-06
21,002261,拓维信息,6.566265106201172,17.69,18.26,2234433904,19948924514.620003,22224684602.24,11.391607284545898,0.283446729183197,134527,1,0/0,11.92771053314209,软件开发,2025-01-06
