序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,301323,新莱福,10.338028907775879,39.17,42.6,208157597,2624670574.71,4109829601.3,7.705934524536133,0.0,092500,1,0/0,11.40845012664795,塑料制品,2025-04-28
2,600051,宁波联合,-1.71990168094635,8.0,8.95,733203376,2487040000.0,2487040000.0,28.106002807617188,0.0,092500,1,3/2,17.199016571044922,综合行业,2025-04-28
3,603280,南方路机,2.936444044113159,25.59,27.35,383605872,715027258.53,2774126608.53,52.77861785888672,0.0,092503,1,2/1,13.032984733581543,专用设备,2025-04-28
4,002314,南山控股,6.08695650100708,2.44,2.53,251056251,3265510655.16,6606989329.28,7.660298824310303,-1.214574933052063,093000,1,0/0,6.956521511077881,房地产开,2025-04-28
5,002707,众信旅游,2.7932960987091064,9.2,9.85,1544552720,7591906469.999999,9040978368.0,19.954452514648438,-0.10857763886451721,093033,1,0/0,9.16201114654541,旅游酒店,2025-04-28
6,002667,威领股份,4.803843021392822,13.09,13.74,504052768,3090356904.25,3172636390.0,15.839111328125,0.0,093042,4,0/0,7.2057647705078125,能源金属,2025-04-28
7,600505,西昌电力,0.0,19.04,20.94,2053393456,6941365200.0,6941365276.16,28.345630645751953,-0.1049317866563797,093056,1,6/3,14.653360366821289,电力行业,2025-04-28
8,600620,天宸股份,-0.21008405089378357,4.75,5.24,100752580,3261716286.75,3261716320.0,2.940908193588257,-0.41928720474243164,093114,1,0/0,10.714285850524902,综合行业,2025-04-28
9,600116,三峡水利,9.971098899841309,7.61,7.61,984742256,14551407499.44,14551407560.32,6.796864986419678,0.0,093122,7,0/0,2.745664596557617,电力行业,2025-04-28
10,600490,鹏欣资源,5.684210300445557,5.02,5.23,1470104160,10002959357.72,11108693101.439999,14.336134910583496,0.19960080087184906,093137,11,0/0,5.473684310913086,有色金属,2025-04-28
11,603533,掌阅科技,5.2436442375183105,19.87,20.77,791677184,8720880111.45,8720880051.84,8.870097160339355,0.050352469086647034,093303,2,0/0,11.228813171386719,文化传媒,2025-04-28
12,003036,泰坦股份,-0.40518635511398315,12.29,13.57,122168360,2655144098.93,2655144098.93,4.434343338012695,-0.08130080997943878,094851,1,0/0,10.777957916259766,专用设备,2025-04-28
13,301591,肯特股份,12.966714859008789,39.03,41.46,371979248,1325018736.75,3283203600.0,28.026029586791992,0.0,095757,1,0/0,20.86830711364746,塑料制品,2025-04-28
14,002562,兄弟科技,7.982261657714844,4.87,4.96,1097481984,3416445173.21,5180221649.28,32.378292083740234,0.20576131343841553,095848,6,0/0,14.19068717956543,化学制品,2025-04-28
15,603315,福鞍股份,4.938271522521973,12.75,13.37,329133888,4000009866.0,4085434968.0,8.15886402130127,0.07849293947219849,102118,1,0/0,9.465021133422852,通用设备,2025-04-28
16,603110,东方材料,6.413449287414551,17.09,17.67,713080944,3438964849.88,3438964849.88,20.76774787902832,0.0,110212,1,0/0,10.087173461914062,化学制品,2025-04-28
17,000993,闽东电力,9.834558486938477,11.95,11.97,1047488496,5254983485.4,5472519899.2,20.725217819213867,-0.08361203968524933,112845,2,0/0,14.430147171020508,电力行业,2025-04-28
18,000980,众泰汽车,8.040201187133789,2.15,2.19,724463952,10731753775.6,10841477580.8,6.871236801147461,0.0,135436,1,0/0,12.060301780700684,汽车整车,2025-04-28
19,301212,联盛化学,19.983064651489258,28.34,28.34,224642745,2656875000.0,3060720000.0,9.353742599487305,0.0,145615,1,0/0,23.920406341552734,化学制品,2025-04-28
