序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
34,002490,山东墨龙,10.064934730529785,6.78,683813280,3672875160.0,5409412152.0,19.3452205657959,105229661,132239,132239,0,1/1,1,专用设备,2025-10-17
20,300300,海峡创新,19.958847045898438,5.83,692365024,3887470887.96,3887718336.48,18.387344360351562,26474613,095418,100554,2,1/1,1,互联网服,2025-10-17
31,002767,先锋电子,10.0,20.68,155025135,2692505414.2799997,3102000000.0,5.894575595855713,110782760,110751,110751,0,1/1,1,仪器仪表,2025-10-17
35,300389,艾比森,20.0,20.1,510887472,4686944552.1,7418916432.000001,11.504271507263184,134142837,132618,132618,0,1/1,1,光学光电,2025-10-17
16,000592,平潭发展,10.089020729064941,3.71,1084697024,7104992985.79,7166907124.16,15.510218620300293,107790340,094230,095236,1,1/1,1,农牧饲渔,2025-10-17
7,002004,华邦健康,10.10988998413086,5.01,776631296,9426913339.289999,9919395111.84,8.302513122558594,18627370,093033,144106,4,1/1,1,农药兽药,2025-10-17
9,603938,三孚股份,10.005684852600098,19.35,1090892944,7403784016.950001,7403783997.6,14.986618995666504,37910016,093150,141314,6,3/3,3,化学制品,2025-10-17
19,603367,辰欣药业,10.023640632629395,23.27,1248421552,10535588581.83,10535588558.56,12.173853874206543,121875275,095239,102839,1,1/1,1,化学制药,2025-10-17
27,600078,澄星股份,9.967845916748047,10.26,1534614720,6797997553.86,6944099984.639999,23.795373916625977,8544517,103319,145558,8,7/5,1,化肥行业,2025-10-17
2,002185,华天科技,10.016977310180664,12.96,2317589088,41840308944.0,41849923760.64,5.542021751403809,441198809,092500,100103,2,1/1,1,半导体,2025-10-17
11,603933,睿能科技,10.022026062011719,19.98,346779760,4146740608.5,4146740608.5,8.620970726013184,119422517,093550,093550,0,2/2,2,半导体,2025-10-17
10,603101,汇嘉时代,10.018552780151367,11.86,432910544,5578944000.0,5578944000.0,7.827059268951416,24286765,093339,095742,2,1/1,1,商业百货,2025-10-17
14,002825,纳尔股份,10.008410453796387,13.08,555164704,3355595624.64,4467279369.6,16.858325958251953,60180844,093927,093927,0,6/3,2,塑料制品,2025-10-17
1,002108,沧州明珠,10.077519416809082,4.26,599372448,7022029387.559999,7094581234.559999,8.541292190551758,46639540,092500,095527,2,1/1,1,塑料制品,2025-10-17
