序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
9,002811,郑中设计,9.989593505859375,10.57,213974628,2630071952.55,2892770879.04,8.218249320983887,127468724,093015,093500,3,2/2,2,专业服务,2025-01-10
36,603283,赛腾股份,9.994739532470703,62.73,964777632,12232453379.039999,12565831964.039999,8.179739952087402,16002423,133841,133841,0,1/1,1,专用设备,2025-01-10
35,603015,弘讯科技,10.008339881896973,13.19,1386342784,5331648610.0,5331648715.5199995,27.081254959106445,31535971,133622,145419,8,4/4,4,专用设备,2025-01-10
26,603666,亿嘉和,9.982934951782227,25.78,594758800,5323333236.4800005,5323333236.4800005,11.310912132263184,26486372,095413,142528,3,1/1,1,专用设备,2025-01-10
33,600967,内蒙一机,9.974424362182617,8.6,613003248,14610655558.199999,14635434179.199999,4.2936530113220215,31214560,132550,140941,2,1/1,1,交运设备,2025-01-10
13,605033,美邦股份,9.995306968688965,23.44,365576336,3169088000.0,3169088000.0,11.558160781860352,30467546,093115,142930,8,7/7,7,农药兽药,2025-01-10
32,603086,先达股份,10.0,4.62,128423734,2008836720.66,2008836688.32,6.4913740158081055,18598008,130250,130432,1,1/1,1,农药兽药,2025-01-10
2,002917,金奥博,10.018552780151367,11.86,85989068,3090066439.66,4122704317.12,2.7827579975128174,141669562,092500,092500,0,2/2,2,化学制品,2025-01-10
21,603188,亚邦股份,9.880239486694336,3.67,61222777,2092523900.0,2092523900.0,2.974234104156494,7402023,093836,093836,0,1/1,1,化学制品,2025-01-10
5,603068,博通集成,10.0,33.44,790870656,5030210863.04,5030210863.04,15.905996322631836,24330944,092502,131226,2,2/2,2,半导体,2025-01-10
37,002187,广百股份,9.973404884338379,8.27,714978768,4276507688.8199997,5822401934.559999,17.484378814697266,69332372,140827,140827,0,7/4,1,商业百货,2025-01-10
34,605488,福莱新材,9.990618705749512,23.45,279585008,4487784646.8,4566946922.3,6.482272624969482,21325664,132807,135822,1,1/1,1,塑料制品,2025-01-10
28,600053,九鼎投资,9.992486953735352,14.64,186985136,6347037312.0,6347037312.0,3.0251400470733643,31765637,103237,103237,0,1/1,1,多元金融,2025-01-10
16,002571,德力股份,9.95850658416748,5.3,258397814,1581022796.3999999,2077338731.2,16.855432510375977,200235060,093215,093215,0,2/2,2,家用轻工,2025-01-10
31,603072,天和磁材,9.992372512817383,43.26,1438378208,2800895780.7599998,11432752800.0,54.95275115966797,64395451,112234,130001,4,1/1,1,小金属,2025-01-10
8,600657,信达地产,10.075567245483398,4.37,93723201,12462709460.15,12462709447.04,0.7526196837425232,49458349,093011,093011,0,1/1,1,房地产开,2025-01-10
38,000573,粤宏远Ａ,9.940357208251953,5.53,1370800688,3500295449.07,3529691762.2400002,41.868709564208984,16019292,143624,145615,7,6/6,6,房地产开,2025-01-10
20,002536,飞龙股份,10.00800609588623,13.74,738723824,7371935788.86,7897558101.12,10.277117729187012,147478358,093533,093533,0,2/2,2,汽车零部,2025-01-10
