序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
16,002811,郑中设计,10.0,14.96,358120848,4235426580.0000005,4607231200.0,8.525103569030762,138848292,093130,093130,0,5/5,5,专业服务,2025-05-21
42,301662,宏工科技,19.994237899780273,83.3,639836944,1314167872.5,6664000000.0,52.88154220581055,5429910,105103,144833,5,1/1,1,专用设备,2025-05-21
4,301112,信邦智能,19.989423751831055,45.38,351345120,1645338530.42,5003898308.0,21.363798141479492,84386242,092500,093018,1,2/2,2,专用设备,2025-05-21
29,603321,梅轮电梯,9.987030029296875,8.48,113481807,2565327200.0,2603360000.0,4.546319961547852,36508096,095500,095500,0,1/1,1,专用设备,2025-05-21
52,002617,露笑科技,10.026738166809082,8.23,2099145840,15566664461.26,15826338589.92,13.845086097717285,115628619,141245,145130,1,1/1,1,光伏设备,2025-05-21
12,603970,中农立华,10.0,15.62,179243686,4198658093.08,4198657999.3599997,4.300870418548584,101869282,093022,093022,0,1/1,1,农药兽药,2025-05-21
51,002165,红 宝 丽,9.974205017089844,12.79,4406739200,9306381253.84,9404101253.599998,50.110774993896484,151957926,135203,145500,3,4/2,1,化学制品,2025-05-21
33,603192,汇得科技,10.005653381347656,19.46,132301101,2698453339.82,2746850359.82,5.022704601287842,22980508,100651,100800,1,1/1,1,化学制品,2025-05-21
27,000953,河化股份,9.984871864318848,7.27,331801264,2661708357.6499996,2661708335.8399997,12.822514533996582,82838087,094357,094357,0,1/1,1,化学制药,2025-05-21
46,002773,康弘药业,9.9849853515625,29.3,454211568,20082969464.7,26952161934.4,2.3469460010528564,65858782,112733,112733,0,1/1,1,化学制药,2025-05-21
32,002900,哈三联,9.978307723999023,15.21,545056752,2632547484.4500003,4811798365.92,21.7205867767334,54768928,100227,100227,0,5/3,1,化学制药,2025-05-21
17,002365,永安药业,10.0,16.83,1254326256,4132776499.8299994,4959506407.679999,30.77874183654785,47812347,093203,135103,4,6/4,1,化学制药,2025-05-21
43,300584,海辰药业,20.0,27.48,502717520,2256523525.08,3297600000.0,24.2198543548584,50160618,105303,105303,0,1/1,1,化学制药,2025-05-21
34,002136,安 纳 达,10.0,12.32,479275200,2642094963.2000003,2649046400.0,19.612215042114258,121575632,101415,101415,0,6/4,1,化学原料,2025-05-21
3,002727,一心堂,9.980806350708008,17.19,488782528,6829800723.27,10066534960.320002,7.167477130889893,134125353,092500,093848,1,2/2,2,医药商业,2025-05-21
54,600828,茂业商业,9.97624683380127,4.63,389571520,8016197638.03,8019079178.72,5.156315326690674,42547278,144410,144634,1,1/1,1,商业百货,2025-05-21
11,605136,丽人丽妆,9.991235733032227,12.55,1421983072,5025754175.0,5025754124.8,28.55224609375,22976540,092503,145533,14,5/5,5,商业百货,2025-05-21
35,002403,爱仕达,10.026917457580566,16.35,563962720,4858589772.900001,5569440717.6,12.060565948486328,89296228,101721,101721,0,1/1,1,家电行业,2025-05-21
53,603017,中衡设计,10.055866241455078,9.85,273568880,2717671913.2999997,2717671893.6,10.534322738647461,58099240,144120,144120,0,1/1,1,工程咨询,2025-05-21
31,002431,棕榈股份,10.0,2.64,461279440,4785834939.6,4785834958.08,10.060064315795898,74599829,095800,095800,0,3/3,3,工程建设,2025-05-21
30,002761,浙江建投,10.056497573852539,9.74,944004240,10536572030.24,10536572108.16,9.094147682189941,140788573,095645,130000,1,1/1,1,工程建设,2025-05-21
10,600463,空港股份,10.042194366455078,13.04,71299942,3911999999.9999995,3911999999.9999995,1.8225957155227661,131264721,092503,092503,0,3/3,3,房地产开,2025-05-21
14,600234,科新发展,9.943181991577148,7.74,42826001,2031912331.02,2031912331.02,2.130415201187134,11016442,093056,093056,0,6/4,1,房地产开,2025-05-21
13,000573,粤宏远Ａ,10.0,4.95,296424720,3133175854.05,3159489009.6,9.531620025634766,54394065,093024,093424,2,1/1,1,房地产开,2025-05-21
2,002510,天汽模,10.0,8.47,80586697,8511053632.620001,8598224822.880001,0.9468474984169006,642900375,092500,092500,0,4/4,4,汽车零部,2025-05-21
44,603768,常青股份,10.032626152038574,13.49,285771168,3210024510.93,3210024510.93,9.071304321289062,26939637,105849,133643,3,1/1,1,汽车零部,2025-05-21
7,600698,湖南天雁,9.962639808654785,8.83,488256880,7331948742.93,9458872882.56,6.687224388122559,90876143,092501,093110,1,3/3,3,汽车零部,2025-05-21
49,000903,云内动力,10.0,4.18,1047733824,8026693688.639999,8150035122.24,13.897067070007324,79733918,131451,131451,0,1/1,1,汽车零部,2025-05-21
36,603390,通达电气,9.98116683959961,11.68,426104592,4085141495.2,4107528773.12,10.766928672790527,53638064,102328,112828,1,1/1,1,汽车零部,2025-05-21
28,600403,大有能源,10.126582145690918,4.35,196155537,10400033948.699999,10400033940.0,1.966722011566162,69773847,095135,095135,0,1/1,1,煤炭行业,2025-05-21
47,603900,莱绅通灵,10.011248588562012,9.78,431827248,3339956455.2,3354773155.2,13.885163307189941,23089993,112947,112947,0,2/2,2,珠宝首饰,2025-05-21
9,688336,三生国健,19.98984146118164,47.24,394852624,29136960861.32,29136960814.08,1.3668081760406494,138183944,092502,093211,1,3/3,3,生物制品,2025-05-21
26,300204,舒泰神,20.016963958740234,14.15,506951984,6678507109.150001,6760481724.0,8.009702682495117,52711933,094200,094200,0,1/1,1,生物制品,2025-05-21
22,600644,乐山电力,9.978463172912598,15.32,1813071600,8248298095.88,8859874901.12,22.28410530090332,33282408,093657,141139,20,6/3,2,电力行业,2025-05-21
21,000722,湖南发展,10.014204978942871,15.49,1333475168,7189811788.18,7189811881.12,19.05587387084961,95832230,093633,095906,5,3/3,3,电力行业,2025-05-21
19,600149,廊坊发展,9.922179222106934,5.65,117623827,2147904000.0,2147904000.0,5.611854076385498,46826171,093309,093309,0,1/1,1,电力行业,2025-05-21
50,002584,西陇科学,10.0,11.0,1158502272,4757434506.0,6437380576.0,25.80697250366211,158249300,133430,133430,0,1/1,1,电子化学,2025-05-21
41,002580,圣阳股份,10.016155242919922,13.62,843565760,6160854456.0,6181695671.04,14.209863662719727,135224808,103551,103551,0,1/1,1,电池,2025-05-21
40,603906,龙蟠科技,9.982014656066895,12.23,567154352,6910914983.690001,8133914898.08,8.423542022705078,60053274,103016,105334,1,1/1,1,电池,2025-05-21
39,300530,领湃科技,20.0,35.04,676598256,5545935466.559999,6025175444.16,12.991657257080078,55434156,102921,102921,0,1/1,1,电池,2025-05-21
38,002074,国轩高科,9.987618446350098,26.65,3329746384,45998964614.2,48074824470.399994,7.410317897796631,350700595,102706,102706,0,1/1,1,电池,2025-05-21
18,600379,宝光股份,10.040567398071289,10.85,109612496,3582686969.4,3582687012.7999997,3.125758171081543,73781497,093303,093303,0,1/1,1,电网设备,2025-05-21
23,002882,金龙羽,9.989484786987305,20.92,519137440,5163205578.0,9056268000.0,10.535155296325684,140309205,093724,093724,0,2/2,2,电网设备,2025-05-21
8,600137,浪莎股份,9.980430603027344,22.48,111508353,2185451378.2400002,2185451378.2400002,5.1023030281066895,607462742,092502,092502,0,3/3,3,纺织服装,2025-05-21
6,600770,综艺股份,9.935897827148438,6.86,54387157,8918000000.0,8918000000.0,0.6098582148551941,423129210,092500,092500,0,6/5,3,综合行业,2025-05-21
15,002040,南 京 港,10.016695022583008,13.18,1576257296,6404691111.099999,6456991024.96,26.411209106445312,18618068,093057,140521,13,7/6,1,航运港口,2025-05-21
25,600279,重庆港,9.965035438537598,6.29,587882624,7465388920.07,7465388951.52,7.978804111480713,11804317,094012,145251,5,1/1,1,航运港口,2025-05-21
55,601069,西部黄金,10.0,18.04,788412192,12339229390.4,16554973177.599998,6.730479717254639,26480916,145500,145500,0,1/1,1,贵金属,2025-05-21
5,301316,慧博云通,20.0,41.76,65767824,10140434765.279999,16871040000.0,0.6485700607299805,939136464,092500,092500,0,2/2,2,软件开发,2025-05-21
48,002347,泰尔股份,9.943977355957031,7.85,407255440,3873055772.85,3961912835.2,10.969167709350586,134584325,130827,130827,0,1/1,1,通用设备,2025-05-21
20,600793,宜宾纸业,9.992785453796387,30.49,999387712,5393803020.98,5393803020.98,18.900205612182617,8188485,093600,145455,5,3/3,3,造纸印刷,2025-05-21
1,000695,滨海能源,10.026385307312012,12.51,17046126,2773721753.64,2779065712.89,0.6145579218864441,197341497,092500,092500,0,3/3,3,造纸印刷,2025-05-21
37,601579,会稽山,9.988248825073242,18.72,494605600,8975555016.48,8975554997.76,5.6714606285095215,21043152,102514,133526,4,1/1,1,酿酒行业,2025-05-21
24,839719,宁新新材,30.000001907348633,17.29,516396832,1265518415.98,1609584886.0,42.65725326538086,53565664,093923,102738,2,1/1,1,非金属材,2025-05-21
