序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
5,603881,数据港,10.005104064941406,21.55,247816208,12900853603.45,12900853711.2,1.920928716659546,250514612,092501,092501,0,1/1,1,互联网服,2024-12-30
15,002992,宝明科技,10.006818771362305,64.53,165539557,10144368312.3,11747241565.65,1.6570357084274292,68096895,093442,093442,0,3/2,1,光学光电,2024-12-30
9,003015,日久光电,10.014619827270508,15.05,416324128,3736389514.2000003,4230053413.6000004,11.236326217651367,69989603,093133,094233,1,1/1,1,光学光电,2024-12-30
8,603759,海天股份,9.975062370300293,8.82,70721467,4072723200.0,4072723200.0,1.757026195526123,61149765,093111,093111,0,1/1,1,公用事业,2024-12-30
10,002868,绿康生化,10.0,18.15,112774214,2774528608.5,2820797441.5499997,4.146852493286133,17280306,093224,093842,1,2/2,2,农药兽药,2024-12-30
20,300067,安诺其,19.961240768432617,6.19,961186992,5803023985.39,7145578625.440001,16.940401077270508,159746345,094612,094612,0,1/1,1,化学制品,2024-12-30
13,603229,奥翔药业,9.955751419067383,9.94,452681408,8253153621.299999,8253153690.879999,5.535569190979004,41026554,093341,130023,3,1/1,1,化学制药,2024-12-30
40,600778,友好集团,9.986684799194336,8.26,485467408,2570634925.32,2572918633.6,20.790674209594727,33333742,144818,144818,0,4/2,1,商业百货,2024-12-30
18,000759,中百集团,9.99074935913086,11.89,2534235648,7796344637.25,7965963465.440001,33.01293182373047,128406815,094248,111727,8,21/13,4,商业百货,2024-12-30
34,600857,宁波中百,10.03671932220459,8.99,257426993,2016636071.81,2016636071.81,13.593186378479004,22460598,131957,144557,4,3/2,1,商业百货,2024-12-30
32,600865,百大集团,10.018726348876953,11.75,568649856,4420823713.0,4420823760.0,13.459837913513184,21167249,130947,141017,6,4/3,1,商业百货,2024-12-30
31,000679,大连友谊,9.963099479675293,5.96,305490048,2124144000.0,2124144000.0,15.415522575378418,30783996,130854,144448,1,1/1,1,商业百货,2024-12-30
39,600693,东百集团,10.034602165222168,6.36,929321424,5526539693.52,5532222086.400001,17.611356735229492,66768552,143440,143440,0,4/4,4,商业百货,2024-12-30
3,002416,爱施德,9.978918075561523,15.65,1723585856,19154102357.600002,19394760295.2,9.008195877075195,293788060,092500,094151,4,1/1,1,商业百货,2024-12-30
2,002361,神剑股份,10.0,4.95,54192105,3969518770.8,4707623131.2,1.3652058839797974,247594545,092500,092500,0,2/2,2,塑料制品,2024-12-30
35,600830,香溢融通,9.98116683959961,11.68,343337712,5306489684.96,5306489743.36,6.672621250152588,60802155,134615,140133,1,1/1,1,多元金融,2024-12-30
36,002949,华阳国际,10.023446083068848,18.77,220416855,2806842675.36,3679682869.11,8.26867961883545,135185950,135803,135803,0,1/1,1,工程咨询,2024-12-30
