序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
25,600343,航天动力,10.012284278869629,17.91,759943696,11430275692.68,11430275764.32,6.782786846160889,43062230,100351,135254,3,1/1,1,专用设备,2025-11-20
11,002331,皖通科技,10.043667793273926,10.08,251870500,3990120573.6,4318591979.52,6.454213619232178,104933404,093415,093415,0,1/1,1,互联网服,2025-11-20
7,002474,榕基软件,10.00971794128418,11.32,625712400,6008270497.400001,7043304000.0,10.568583488464355,241165219,093027,093027,0,4/4,4,互联网服,2025-11-20
32,600734,实达集团,9.947644233703613,4.2,1216855072,9146983045.2,9148873036.800001,13.570216178894043,67672269,105834,111201,4,1/1,1,互联网服,2025-11-20
29,002175,东方智造,10.107526779174805,5.12,686498048,6537117322.24,6537117286.400001,10.787702560424805,132454604,104312,104312,0,1/1,1,仪器仪表,2025-11-20
41,002877,智能自控,9.99083423614502,12.0,1147870224,2886175824.0,4270124352.0,44.47740173339844,7571400,145045,150000,4,3/3,3,仪器仪表,2025-11-20
27,000536,华映科技,9.980430603027344,5.62,1218738096,15528523739.92,15545104336.0,8.121831893920898,196688198,102642,102642,0,1/1,1,光学光电,2025-11-20
16,600191,华资实业,10.0,10.45,105698996,5067539400.0,5067539400.0,2.125206708908081,50799477,094427,094427,0,1/1,1,农牧饲渔,2025-11-20
2,000798,中水渔业,10.02405834197998,13.72,746440352,5019272828.64,5019581638.400001,14.917552947998047,83782469,092500,141824,2,5/5,5,农牧饲渔,2025-11-20
9,002455,百川股份,9.948979377746582,8.62,372102048,4475743946.32,5122491547.2,8.39987850189209,65696597,093151,102833,1,1/1,1,化学制品,2025-11-20
12,002246,北化股份,10.01633071899414,20.21,459597008,11095993186.74,11095993308.0,4.204795837402344,145350441,093533,093533,0,1/1,1,化学制品,2025-11-20
14,301092,争光股份,20.011701583862305,41.02,461631056,2489445715.6800003,5518637349.68,19.16933250427246,23110668,094106,100536,1,1/1,1,化学制品,2025-11-20
30,000566,海南海药,10.0,7.92,1634435712,9233886285.36,10275131750.4,18.76202964782715,118537681,104627,104627,0,5/3,1,化学制药,2025-11-20
31,603122,合富中国,10.0,26.18,2457631760,10421017931.94,10421018115.2,24.463136672973633,61337252,105243,134137,4,15/13,1,医药商业,2025-11-20
22,002213,大为股份,9.996997833251953,36.64,1961164272,7573244124.16,8699908588.8,26.9093017578125,89826624,094833,095033,2,3/3,3,半导体,2025-11-20
3,000859,国风新材,10.041841506958008,7.89,577101664,7068850388.19,7069252786.08,8.17518138885498,93310256,092500,093348,1,2/2,2,塑料制品,2025-11-20
17,601208,东材科技,10.011919021606445,18.46,1926169632,18794455215.64,18794455326.4,10.340147018432617,66591477,094455,133840,8,1/1,1,塑料制品,2025-11-20
24,603657,春光科技,10.006831169128418,32.21,195823521,4354471510.5,4354471510.5,4.608800888061523,69588416,100120,100120,0,1/1,1,家电行业,2025-11-20
34,000838,财信发展,10.032362937927246,3.4,144228256,3582803907.0,3741571398.4,4.281131267547607,184652640,130112,130112,0,1/1,1,房地产开,2025-11-20
40,600996,贵广网络,10.041841506958008,10.52,482174144,13116334464.08,13116334485.119999,3.8961822986602783,126862868,144949,144949,0,1/1,1,文化传媒,2025-11-20
13,603978,深圳新星,9.987397193908691,34.91,1047749568,7369301978.089999,7369301978.089999,14.457505226135254,12651384,093821,144418,2,1/1,1,有色金属,2025-11-20
20,002753,永东股份,10.026738166809082,8.23,97513635,1998308720.72,3091998622.08,4.9397196769714355,187768865,094542,094542,0,1/1,1,橡胶制品,2025-11-20
19,600881,亚泰集团,10.1010103225708,2.18,461655184,7046089153.84,7046089162.56,6.656571388244629,40569839,094531,103401,1,1/1,1,水泥建材,2025-11-20
