序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
29,300250,初灵信息,20.0,26.4,1419535744,4162614640.7999997,5651381445.599999,35.57523727416992,141608966,100857,100857,0,6/3,1,互联网服,2025-09-29
26,002150,通润装备,9.994189262390137,18.93,624991856,6786735858.54,6876030220.8,9.481078147888184,81972579,095206,095206,0,4/2,1,光伏设备,2025-09-29
3,603810,丰山集团,10.014005661010742,15.71,49984004,2596014597.1600003,2596014597.1600003,1.9254130125045776,111374976,092504,092504,0,1/1,1,农药兽药,2025-09-29
9,002513,蓝丰生化,10.011641502380371,9.45,634343568,2506101406.2,3360079648.7999997,25.632205963134766,192916070,093033,094106,7,6/6,6,农药兽药,2025-09-29
19,002709,天赐材料,10.008779525756836,37.59,8076890112,52058562034.50001,71960196372.96,15.717389106750488,101327491,094048,144736,3,1/1,1,化学制品,2025-09-29
13,301518,长华化学,20.01397132873535,34.36,309597792,1836721634.08,4816523089.44,17.279796600341797,98203457,093236,093615,1,1/1,1,化学制品,2025-09-29
8,002407,多氟多,9.977324485778809,19.4,1063536912,20962686024.399998,23094391974.399998,5.113493919372559,243384834,093033,093033,0,1/1,1,化学制品,2025-09-29
10,603026,石大胜华,9.997664451599121,47.09,369674032,9544201200.0,10957890749.26,3.8840246200561523,85770479,093036,093415,3,1/1,1,化学制品,2025-09-29
22,000985,大庆华科,10.0,19.91,116858747,2581122445.0,2581122445.0,4.618577480316162,80999833,094551,094551,0,1/1,1,化学制品,2025-09-29
39,002748,世龙实业,9.956709861755371,10.16,127012545,2438400000.0,2438400000.0,5.373716831207275,127767059,104324,104324,0,1/1,1,化学原料,2025-09-29
20,002125,湘潭电化,10.0,15.07,612338640,9486289414.91,9486289399.84,6.571345329284668,187851287,094142,094142,0,1/1,1,化学原料,2025-09-29
53,000422,湖北宜化,9.992429733276367,14.53,876180384,15369880263.519999,15816227682.24,5.967707633972168,64754398,145657,145657,0,1/1,1,化肥行业,2025-09-29
45,605588,冠石科技,10.0,59.62,258634527,4358195826.82,4380174143.62,6.1486005783081055,53830898,130824,130824,0,1/1,1,半导体,2025-09-29
28,000973,佛塑科技,9.972298622131348,7.94,530755504,7681339977.740001,7681339953.92,7.090418338775635,109614082,095836,095836,0,1/1,1,塑料制品,2025-09-29
24,603726,朗迪集团,9.995800018310547,26.19,295206592,4837455378.0,4862204928.0,6.326702117919922,29114061,094844,094844,0,4/2,1,家电行业,2025-09-29
4,605376,博迁新材,10.003698348999023,59.49,109595928,15562584000.0,15562584000.0,0.704227089881897,427372709,092504,092504,0,1/1,1,小金属,2025-09-29
15,600629,华建集团,9.995782852172852,26.08,777917728,24857292664.0,25306432148.48,3.1750149726867676,145922268,093316,093543,3,13/7,3,工程咨询,2025-09-29
6,002140,东华科技,10.024450302124023,13.5,257319644,7336459480.5,9558187272.0,3.5640079975128174,118898280,093018,093018,0,2/2,2,工程建设,2025-09-29
49,600638,新黄浦,10.071942329406738,6.12,237465480,4121188330.32,4121188318.08,5.869941711425781,22383551,133641,142753,4,1/1,1,房地产开,2025-09-29
23,600173,卧龙新能,10.059880256652832,9.19,488799584,6436825282.36,6437652345.599999,7.753634452819824,63703094,094725,094725,0,1/1,1,房地产开,2025-09-29
47,000426,兴业银锡,9.992961883544922,31.26,2337944384,55492922804.64,55506373357.44,4.349684238433838,43726488,132042,141636,2,1/1,1,有色金属,2025-09-29
43,000603,盛达资源,9.987141609191895,25.66,925020976,17107941771.94,17704613367.04,5.578536510467529,104407435,130103,130103,0,1/1,1,有色金属,2025-09-29
52,002048,宁波华翔,10.013606071472168,40.43,2139986864,28697269914.69,32903273041.6,7.630696773529053,53626918,145100,145615,1,1/1,1,汽车零部,2025-09-29
27,000559,万向钱潮,10.0,12.98,4033899808,43022783897.72,43033352655.04,9.879712104797363,176713925,095812,095900,1,11/7,2,汽车零部,2025-09-29
12,000981,山子高科,10.0,3.85,3353715904,36626420958.05,38490263257.6,9.239934921264648,456807863,093121,093448,1,12/7,1,汽车零部,2025-09-29
16,603286,日盈电子,10.00478744506836,45.96,568779392,5304465632.76,5396803868.76,10.947213172912598,37273192,093427,094912,1,6/3,1,汽车零部,2025-09-29
7,002925,盈趣科技,10.026524543762207,20.74,1559208880,15268263091.339998,16124142766.079998,10.285643577575684,19950511,093024,144606,3,6/3,1,消费电子,2025-09-29
35,002600,领益智造,9.993202209472656,16.18,9340589568,111636953522.72,113392385018.88,8.541629791259766,335487446,102248,110036,3,1/1,1,消费电子,2025-09-29
17,600635,大众公用,10.097086906433105,5.67,1552405248,13714548797.25,16740304590.24,11.51547908782959,64919232,093836,100030,6,6/3,1,燃气,2025-09-29
14,002911,佛燃能源,10.008554458618164,12.86,313879456,16324867768.119999,16697349720.64,1.9523422718048096,63859609,093245,093245,0,1/1,1,燃气,2025-09-29
36,000885,城发环境,10.006901741027832,15.94,236123251,10234727384.699999,10234727400.64,2.376436233520508,44010802,102545,102545,0,1/1,1,环保行业,2025-09-29
33,688335,复洁环保,20.0,33.36,748767056,4938433989.12,4938433989.12,15.779073715209961,1090538,101604,150000,1,1/1,1,环保行业,2025-09-29
1,300948,冠中生态,20.0,13.44,24105984,1758054036.48,1882030469.76,1.3711742162704468,209664000,092500,092500,0,1/1,1,环保行业,2025-09-29
42,603124,江南新材,9.99631118774414,89.46,289746896,2614528885.5,13038365502.539999,11.425094604492188,11937452,130013,130013,0,1/1,1,电子元件,2025-09-29
5,002759,天际股份,10.0,17.93,788774800,8981891727.49,8989790161.44,8.826397895812988,426738608,093009,093009,0,2/2,2,电池,2025-09-29
44,002850,科达利,10.00174617767334,189.06,1742281872,37214134238.58,51709183508.16,4.801227569580078,92403075,130818,135600,1,1/1,1,电池,2025-09-29
18,688275,万润新能,20.0,65.64,502250944,5552932311.0,8278415911.32,9.345596313476562,151847375,094012,094012,0,1/1,1,电池,2025-09-29
31,002534,西子洁能,9.980430603027344,16.86,451706992,13905145550.939999,14093867202.24,3.3424627780914307,110760724,101542,101542,0,1/1,1,电源设备,2025-09-29
41,002778,中晟高科,9.984794616699219,21.7,198315271,2678403658.0,2707146610.0,7.683708190917969,50834767,112733,112733,0,1/1,1,石油行业,2025-09-29
34,002785,万里石,10.009878158569336,33.41,464875216,6464668718.429999,7571364009.949999,7.3287672996521,121883021,101933,101933,0,1/1,1,装修建材,2025-09-29
32,603610,麒盛科技,10.0,18.59,382003904,6562114234.39,6562114141.44,5.972208499908447,111658511,101548,101548,0,1/1,1,装修建材,2025-09-29
46,605289,罗曼股份,9.993603706359863,68.79,470913424,7452536625.000001,7498625925.000001,6.623985290527344,41359987,131918,131918,0,1/1,1,装修装饰,2025-09-29
50,300368,汇金股份,20.0,19.08,3209076320,10092241503.0,10092241445.759998,33.76359558105469,34984420,134227,145624,4,1/1,1,计算机设,2025-09-29
48,601688,华泰证券,10.005053520202637,21.77,6331232512,159068123967.62,196514826493.44,4.086978912353516,219096501,132637,142740,1,1/1,1,证券,2025-09-29
40,002670,国盛金控,9.990059852600098,22.13,3097911376,35924749530.42,42823423437.28,8.909300804138184,210119791,104357,110557,2,1/1,1,证券,2025-09-29
2,688109,品茗科技,20.005659103393555,84.82,448580960,6687403885.999999,6687403885.999999,6.76725959777832,174905116,092503,134503,1,3/3,3,软件开发,2025-09-29
25,603859,能科科技,10.008956909179688,49.13,870541584,12021998050.130001,12021998050.130001,7.34062385559082,61586125,094933,094933,0,1/1,1,软件开发,2025-09-29
21,300080,易成新能,20.0,5.88,723632016,11000660028.119999,11015476940.16,6.907391548156738,79434930,094400,094400,0,2/2,2,通用设备,2025-09-29
38,002067,景兴纸业,10.017889022827148,6.15,1365014336,7633498424.400001,8477585973.6,18.473251342773438,41023790,103303,105315,2,1/1,1,造纸印刷,2025-09-29
30,000629,钒钛股份,10.0,3.08,724146320,28614033829.920002,28628507944.96,2.615427017211914,59211056,101354,101354,0,1/1,1,钢铁行业,2025-09-29
51,600808,马钢股份,9.91735553741455,3.99,918688432,23811327232.14,30725718051.84,4.03339958190918,43680245,142554,143433,6,1/1,1,钢铁行业,2025-09-29
37,600783,鲁信创投,9.976433753967285,14.0,558503968,10421030116.0,10421030144.0,5.483489036560059,11874814,103005,145435,4,1/1,1,非金属材,2025-09-29
11,601218,吉鑫科技,10.052909851074219,6.24,1046786880,6046769114.88,6046769164.8,17.499784469604492,111981673,093104,093825,3,3/3,3,风电设备,2025-09-29
