序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
47,603012,创力集团,10.063898086547852,6.89,379388096,4454385000.0,4483736400.0,8.87192440032959,73070144,095137,095137,0,3/2,1,专用设备,2025-03-06
109,831856,浩淼科技,30.000001907348633,31.2,500917024,1495070522.3999999,2698137093.6,41.661834716796875,20632934,144643,144643,0,4/3,1,专用设备,2025-03-06
3,002757,南兴股份,9.995052337646484,22.23,211923814,6270058663.83,6567985101.6,3.3799335956573486,156215211,092500,092500,0,1/1,1,专用设备,2025-03-06
57,603283,赛腾股份,9.996706008911133,66.79,684838464,13024160069.920002,13352098969.920002,5.389168739318848,95072559,100549,100549,0,1/1,1,专用设备,2025-03-06
7,603300,海南华铁,10.0,11.66,428665136,23002941175.06,23002941093.44,1.8635231256484985,1241014213,092502,092502,0,2/2,2,专用设备,2025-03-06
25,603583,捷昌驱动,10.010929107666016,50.33,947587744,19238489245.149998,19299368664.8,4.979094505310059,75528821,093222,093907,3,3/3,3,专用设备,2025-03-06
51,002609,捷顺科技,10.035419464111328,9.32,175292582,4281660108.1200004,6014725077.76,4.174813747406006,49770822,095706,095721,1,1/1,1,互联网服,2025-03-06
39,002195,岩山科技,9.947644233703613,6.3,3972535808,35362208775.6,35793731635.2,11.544870376586914,423167572,094312,094312,0,2/2,2,互联网服,2025-03-06
65,603171,税友股份,9.990938186645508,48.55,293839840,19705959500.0,19748355690.399998,1.5481351613998413,64191547,102722,102722,0,1/1,1,互联网服,2025-03-06
69,300248,新开普,20.034393310546875,13.96,910938224,5711794851.64,6649823664.0,16.83924674987793,138067080,104821,104821,0,1/1,1,互联网服,2025-03-06
79,002657,中科金财,10.0,21.34,891981184,7177842673.76,7256709680.0,12.769111633300781,93411582,111430,111430,0,1/1,1,互联网服,2025-03-06
27,600589,大位科技,9.969788551330566,7.28,1216254032,10763260799.2,10763260784.640001,11.467254638671875,130298896,093239,093451,1,10/7,2,互联网服,2025-03-06
46,300170,汉得信息,20.021129608154297,22.72,6232688640,21529337202.239998,22375694576.64,29.78171157836914,313176342,094848,100057,1,1/1,1,互联网服,2025-03-06
22,603918,金桥信息,10.021905899047852,20.09,872410192,7357533096.34,7363445623.5199995,11.95459270477295,82544948,093129,093629,1,1/1,1,互联网服,2025-03-06
19,002115,三维通信,9.962639808654785,8.83,828913216,6641886547.56,7161053426.24,12.637930870056152,215534993,093039,093039,0,2/2,2,互联网服,2025-03-06
91,000997,新 大 陆,9.995673179626465,25.42,1478222976,26089733978.280003,26235040036.480003,5.844534397125244,32219799,130609,145100,8,1/1,1,互联网服,2025-03-06
1,000409,云鼎科技,10.038609504699707,14.25,140272127,6032641241.25,9665354796.0,2.32521915435791,357805273,092500,092500,0,4/4,4,互联网服,2025-03-06
84,301428,世纪恒通,20.008913040161133,53.86,1114093200,3296052484.62,5314186684.62,36.00279998779297,11800726,130009,145630,3,1/1,1,互联网服,2025-03-06
15,002315,焦点科技,10.008976936340332,49.02,1240352672,9903663346.32,15550902445.44,12.6400146484375,90677196,093021,101315,3,1/1,1,互联网服,2025-03-06
100,003005,竞业达,9.997276306152344,40.38,571667552,2980895291.1600003,6673910982.06,19.728408813476562,107336500,135736,135736,0,1/1,1,互联网服,2025-03-06
11,833030,立方控股,29.972627639770508,28.49,475949584,1593908833.4399998,2628009793.64,30.179845809936523,36516231,093001,103819,3,1/1,1,互联网服,2025-03-06
92,600718,东软集团,10.044053077697754,12.49,1018234288,15034256315.32,15034256365.28,6.944417953491211,55716553,130752,135854,2,1/1,1,互联网服,2025-03-06
13,002105,信隆健康,10.031347274780273,7.02,161524799,2558593264.5,2583781200.0,6.408797740936279,60259736,093012,093012,0,3/3,3,交运设备,2025-03-06
8,603700,宁水集团,10.035087585449219,15.68,187008084,3186834560.0,3186834560.0,5.86814546585083,67091584,092502,092502,0,6/5,4,仪器仪表,2025-03-06
70,002765,蓝黛科技,10.022778511047363,14.49,1459276928,8634176441.1,9449336111.04,17.633962631225586,92213852,105121,105121,0,1/1,1,光学光电,2025-03-06
80,000536,华映科技,9.947644233703613,6.3,1854708000,17407419850.8,17426006640.0,11.081387519836426,155349066,111445,111445,0,1/1,1,光学光电,2025-03-06
14,603759,海天股份,10.02538013458252,8.67,388445280,4003459200.0,4003459200.0,9.740107536315918,7803867,093012,131254,8,1/1,1,公用事业,2025-03-06
89,001333,光华股份,10.009532928466797,23.08,256182263,1015519999.9999999,2954240000.0,26.242029190063477,17879152,130254,130524,1,1/1,1,化学制品,2025-03-06
88,603822,嘉澳环保,10.00971794128418,56.6,197040171,4348345147.6,4348345147.6,4.708311557769775,21328917,130212,130212,0,1/1,1,化学制品,2025-03-06
98,603707,健友股份,10.032362937927246,13.6,308162752,21972635578.399998,21972635673.6,1.484102487564087,55037758,133938,133938,0,1/1,1,化学制药,2025-03-06
95,600714,金瑞矿业,9.962406158447266,11.7,434379312,3371662394.1,3371662382.3999996,13.34549331665039,25789140,132328,134422,6,1/1,1,化学原料,2025-03-06
107,000710,贝瑞基因,9.993468284606934,16.84,1356598800,5359474706.12,5953301588.48,26.480680465698242,80001788,144403,144403,0,4/3,1,医疗器械,2025-03-06
48,001368,通达创智,10.0,23.21,127763212,735651974.75,2649992466.0,17.549413681030273,104967921,095403,095454,1,1/1,1,塑料制品,2025-03-06
83,600705,中航产融,10.0,3.74,1137411024,32928548875.420002,32991207096.320004,3.5500144958496094,164804827,130002,130002,0,1/1,1,多元金融,2025-03-06
99,301287,康力源,19.993444442749023,36.61,255259688,623517723.5,2440788700.0,43.46433639526367,40683411,134042,141506,1,1/1,1,家用轻工,2025-03-06
38,603219,富佳股份,10.021668434143066,20.31,222817531,11402034000.0,11402034000.0,2.0173885822296143,57479331,094156,094156,0,1/1,1,家电行业,2025-03-06
108,603657,春光科技,9.987592697143555,17.73,231346166,2396919586.5,2419246532.25,10.048742294311523,61280199,144557,144557,0,3/2,1,家电行业,2025-03-06
81,003001,中岩大地,10.01307201385498,42.08,262941767,3079048304.0,5332877762.88,8.814538955688477,12430432,111624,133254,5,1/1,1,工程咨询,2025-03-06
61,600133,东湖高新,9.989372253417969,10.35,667081856,11035582706.25,11035582675.199999,6.1746602058410645,63015768,101804,101804,0,1/1,1,工程建设,2025-03-06
60,601789,宁波建工,10.031347274780273,7.02,2100990544,7629326101.799999,7629326115.839999,28.528287887573242,58553075,101054,103630,4,5/3,1,工程建设,2025-03-06
37,002575,群兴玩具,9.9827880859375,12.78,3229652896,7390654830.0,8213961600.0,45.053863525390625,57117654,094154,134942,7,9/5,1,房地产服,2025-03-06
82,000681,视觉中国,10.0,26.29,2928187360,17776168660.47,18418180897.6,17.135269165039062,193736268,112936,112936,0,1/1,1,文化传媒,2025-03-06
90,300058,蓝色光标,19.954648971557617,10.58,6728409600,25916724801.86,26733583442.24,27.374935150146484,292696842,130603,142333,1,1/1,1,文化传媒,2025-03-06
6,600986,浙文互联,10.0,9.68,735314768,14397780920.16,14397780939.52,5.107139587402344,272549973,092501,092501,0,1/1,1,文化传媒,2025-03-06
49,000665,湖北广电,10.11494255065918,4.79,233463609,5446758480.7,5446946047.52,4.39565372467041,58837375,095503,095503,0,1/1,1,文化传媒,2025-03-06
77,601595,上海电影,10.012360572814941,26.7,415358720,11966940000.0,11966940000.0,3.5715627670288086,63321453,110914,110914,0,1/1,1,文化传媒,2025-03-06
67,600449,宁夏建材,10.014947891235352,14.72,386605968,7038824938.240001,7038824908.8,5.614452362060547,19760113,103658,105858,1,1/1,1,水泥建材,2025-03-06
111,000935,四川双马,9.987592697143555,17.73,513268016,13535797104.09,13535797157.28,3.9179913997650146,12392844,145139,145139,0,1/1,1,水泥建材,2025-03-06
102,600841,动力新科,10.030863761901855,7.13,638886592,6560627561.34,9895169376.96,10.198578834533691,44601565,140952,140952,0,6/3,1,汽车整车,2025-03-06
24,002048,宁波华翔,9.974905967712402,17.53,798377104,12442818243.990002,14266494593.6,6.474081516265869,85209824,093212,094042,2,1/1,1,汽车零部,2025-03-06
5,603048,浙江黎明,9.994739532470703,20.91,18565989,3071260800.0,3071260800.0,0.6045070886611938,399054804,092500,092500,0,3/3,3,汽车零部,2025-03-06
106,301607,富特科技,19.995193481445312,49.93,498666240,1177878508.21,5542957530.03,45.55695343017578,60139187,143300,143300,0,1/1,1,汽车零部,2025-03-06
40,603286,日盈电子,10.016155242919922,34.05,245510599,3892048850.5499997,3969955250.5499997,6.518942832946777,88259983,094435,094435,0,1/1,1,汽车零部,2025-03-06
34,000570,苏常柴Ａ,10.0,6.05,200237692,3361939667.35,4269439697.6,6.093024730682373,43683178,093718,093718,0,1/1,1,汽车零部,2025-03-06
74,605228,神通科技,10.034602165222168,12.72,373463328,5380672444.8,5418870604.8,7.2532429695129395,22324121,110024,110024,0,3/2,1,汽车零部,2025-03-06
26,001319,铭科精技,10.017952919006348,30.64,252395023,1868028880.0,4332496000.0,13.665966987609863,78714160,093233,093233,0,1/1,1,汽车零部,2025-03-06
87,002283,天润工业,10.070921897888184,7.76,813503824,7771386977.44,8842187747.84,10.798928260803223,94742616,130130,130130,0,1/1,1,汽车零部,2025-03-06
54,603348,文灿股份,10.021322250366211,25.8,385218400,8113511553.6,8113511760.0,4.855226039886475,40223877,100002,100002,0,1/1,1,汽车零部,2025-03-06
