序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
40,603159,上海亚虹,9.995936393737793,27.07,145193111,3789800000.0,3789800000.0,4.086886405944824,40074428,133119,133119,0,1/1,1,专用设备,2025-09-23
50,300250,初灵信息,19.99087142944336,26.29,2138086672,4145270413.1299996,5627834022.91,54.38033676147461,39784657,145533,145533,0,2/2,2,互联网服,2025-09-23
49,301421,波长光电,20.0,129.6,2655739824,6001579656.0,14997052800.0,50.26720428466797,79989508,145100,145100,0,1/1,1,光学光电,2025-09-23
7,600167,联美控股,9.94962215423584,8.73,49082129,19754597241.99,19754597250.72,0.24845927953720093,259108695,092502,092502,0,2/2,2,公用事业,2025-09-23
14,002513,蓝丰生化,10.068259239196777,6.45,301095536,1710513658.2,2293387696.8,18.17038345336914,133674315,093303,093400,1,2/2,2,农药兽药,2025-09-23
2,002453,华软科技,9.959073066711426,8.06,1000582560,4938870876.16,6547678987.200001,20.55290985107422,170614886,092500,093621,2,3/3,3,化学制品,2025-09-23
46,002549,凯美特气,9.982486724853516,25.12,5165702144,17392071293.12,17467139348.48,31.452177047729492,216397797,144409,144409,0,5/4,3,化学制品,2025-09-23
43,300111,向日葵,20.0,7.14,2749627664,9190684497.96,9190684540.8,32.42066955566406,40210545,142245,142245,0,2/2,2,化学制药,2025-09-23
39,002998,优彩资源,10.037175178527832,8.88,199649926,2161788536.4,2898535292.1600003,9.756175994873047,83540331,132636,132636,0,1/1,1,化纤行业,2025-09-23
48,301629,矽电股份,19.998937606811523,225.85,942434192,2356003736.15,9424104832.9,45.38325881958008,77927284,145009,145009,0,1/1,1,半导体,2025-09-23
31,605358,立昂微,9.996337890625,30.04,1330477056,20167832477.12,20167832717.44,6.958351135253906,124690752,104556,104556,0,1/1,1,半导体,2025-09-23
5,300604,长川科技,20.002988815307617,80.27,4240697120,38975955382.25,50607494261.119995,10.922924041748047,622509743,092500,094612,1,1/1,1,半导体,2025-09-23
44,001309,德明利,9.99935531616211,170.62,5040461056,27260818348.52,38711335728.64,19.037485122680664,93228132,142830,144139,6,8/4,3,半导体,2025-09-23
17,002060,广东建工,10.052909851074219,4.16,481358880,6501308985.6,15618275911.68,7.478002071380615,115652309,093321,093321,0,1/1,1,工程建设,2025-09-23
15,603316,诚邦股份,10.0,12.65,221359648,3342939600.0,3342939600.0,6.6866888999938965,36075510,093303,093303,0,1/1,1,工程建设,2025-09-23
42,000014,沙河股份,10.02610969543457,21.07,618769104,5099913939.68,5099913939.68,12.997115135192871,6393059,140021,145000,3,3/2,1,房地产开,2025-09-23
47,600895,张江高科,10.009532928466797,46.16,7782295552,71487509628.0,71487509720.31999,11.760088920593262,313375485,144813,144813,0,1/1,1,房地产开,2025-09-23
11,600159,大龙地产,9.86842155456543,3.34,199790962,2772210794.88,2772210794.88,7.356344699859619,79482314,093126,093126,0,3/2,1,房地产开,2025-09-23
